train/loss,step,epoch,valid/loss
0.8753234148025513,651,162,
,651,162,0.8800070881843567
0.8614484071731567,653,163,
0.9004608988761902,655,163,
,655,163,0.8800048232078552
0.8651745319366455,657,164,
0.8740009069442749,659,164,
,659,164,0.880002498626709
0.870624840259552,661,165,
0.8555781245231628,663,165,
,663,165,0.8800000548362732
0.8631623387336731,665,166,
0.8718599081039429,667,166,
,667,166,0.8799977898597717
0.8631516695022583,669,167,
0.8884288668632507,671,167,
,671,167,0.8799955248832703
0.8715365529060364,673,168,
0.8486218452453613,675,168,
,675,168,0.8799930810928345
0.8653557300567627,677,169,
0.8631143569946289,679,169,
,679,169,0.8799909949302673
0.8630123734474182,681,170,
0.8779305815696716,683,170,
,683,170,0.8799889087677002
0.8683816194534302,685,171,
0.8716405630111694,687,171,
,687,171,0.8799869418144226
0.8666196465492249,689,172,
0.8439705967903137,691,172,
,691,172,0.8799847960472107
0.870291531085968,693,173,
0.852428138256073,695,173,
,695,173,0.8799827098846436
0.865092933177948,697,174,
0.8681654334068298,699,174,
,699,174,0.8799806237220764
0.8697799444198608,701,175,
0.884476900100708,703,175,
,703,175,0.8799784779548645
0.8567334413528442,705,176,
0.8542923927307129,707,176,
,707,176,0.8799764513969421
0.8697446584701538,709,177,
0.8568326234817505,711,177,
,711,177,0.8799740672111511
0.8683297634124756,713,178,
0.8687369227409363,715,178,
,715,178,0.8799716830253601
0.8614952564239502,717,179,
0.865000307559967,719,179,
,719,179,0.8799693584442139
0.8720739483833313,721,180,
0.8442169427871704,723,180,
,723,180,0.8799670934677124
0.8640414476394653,725,181,
0.8773006200790405,727,181,
,727,181,0.8799648284912109
0.8681886196136475,729,182,
0.8794800043106079,731,182,
,731,182,0.879962682723999
0.8614774346351624,733,183,
0.8584569692611694,735,183,
,735,183,0.8799605369567871
0.8710618019104004,737,184,
0.898536205291748,739,184,
,739,184,0.8799583315849304
0.8786948323249817,741,185,
0.8881299495697021,743,185,
,743,185,0.879956066608429
0.8575884103775024,745,186,
0.8793774843215942,747,186,
,747,186,0.8799537420272827
0.8645736575126648,749,187,
0.8851666450500488,751,187,
,751,187,0.8799514770507812
0.8628232479095459,753,188,
0.8832094073295593,755,188,
,755,188,0.8799492120742798
0.8627796173095703,757,189,
0.8682259321212769,759,189,
,759,189,0.8799469470977783
0.8601545095443726,761,190,
0.8714467287063599,763,190,
,763,190,0.8799447417259216
0.8618230223655701,765,191,
0.8775079250335693,767,191,
,767,191,0.8799425363540649
0.8744344711303711,769,192,
0.8513122200965881,771,192,
,771,192,0.879940390586853
0.8652036786079407,773,193,
0.8783617615699768,775,193,
,775,193,0.8799384236335754
0.8629702925682068,777,194,
0.8575466871261597,779,194,
,779,194,0.8799362182617188
0.8584063649177551,781,195,
0.9000023603439331,783,195,
,783,195,0.8799340128898621
0.866661548614502,785,196,
0.874138593673706,787,196,
,787,196,0.8799318671226501
0.8625979423522949,789,197,
0.854292094707489,791,197,
,791,197,0.8799296617507935
0.8597697019577026,793,198,
0.8794774413108826,795,198,
,795,198,0.8799274563789368
0.8584348559379578,797,199,
0.8366560935974121,799,199,
,799,199,0.8799251317977905
0.8626583814620972,801,200,
0.8887632489204407,803,200,
,803,200,0.8799229264259338
0.869566798210144,805,201,
0.8523604869842529,807,201,
,807,201,0.8799206018447876
0.8592263460159302,809,202,
0.8685741424560547,811,202,
,811,202,0.8799183368682861
0.8654440641403198,813,203,
0.8610619306564331,815,203,
,815,203,0.879916250705719
0.8671461343765259,817,204,
0.8601543307304382,819,204,
,819,204,0.8799140453338623
0.8662506341934204,821,205,
0.9063261151313782,823,205,
,823,205,0.8799117207527161
0.859785795211792,825,206,
0.8688632845878601,827,206,
,827,206,0.879909336566925
0.8669593334197998,829,207,
0.8656614422798157,831,207,
,831,207,0.8799068331718445
0.8477659225463867,833,208,
0.8639767169952393,835,208,
,835,208,0.8799045085906982
0.8681942820549011,837,209,
0.8634116649627686,839,209,
,839,209,0.8799020648002625
0.8689866065979004,841,210,
0.8457452654838562,843,210,
,843,210,0.879899799823761
0.8672457933425903,845,211,
0.8838018178939819,847,211,
,847,211,0.8798974752426147
0.8682388067245483,849,212,
0.8915018439292908,851,212,
,851,212,0.8798952698707581
0.8711013197898865,853,213,
0.8848297595977783,855,213,
,855,213,0.8798930644989014
0.8699339628219604,857,214,
0.8814243674278259,859,214,
,859,214,0.8798907995223999
0.8698509931564331,861,215,
0.8743900656700134,863,215,
,863,215,0.8798887133598328
0.8681554198265076,865,216,
0.8756145238876343,867,216,
,867,216,0.8798863887786865
0.8657575845718384,869,217,
0.8947129249572754,871,217,
,871,217,0.8798840045928955
0.8751854300498962,873,218,
0.8649824857711792,875,218,
,875,218,0.8798817992210388
0.859947919845581,877,219,
0.8546295762062073,879,219,
,879,219,0.8798795938491821
0.8686321973800659,881,220,
0.8568978905677795,883,220,
,883,220,0.8798773288726807
0.8657213449478149,885,221,
0.8811012506484985,887,221,
,887,221,0.8798750042915344
0.8663696050643921,889,222,
0.8305109739303589,891,222,
,891,222,0.8798725605010986
0.859577476978302,893,223,
0.851060688495636,895,223,
,895,223,0.8798702955245972
0.8723429441452026,897,224,
0.8897534608840942,899,224,
,899,224,0.8798679113388062
0.8657652735710144,901,225,
0.8558750748634338,903,225,
,903,225,0.879865825176239
0.8628789186477661,905,226,
0.8706909418106079,907,226,
,907,226,0.879863440990448
0.8691345453262329,909,227,
0.8412167429924011,911,227,
,911,227,0.8798612356185913
0.8705493807792664,913,228,
0.8474285006523132,915,228,
,915,228,0.8798590302467346
0.8592285513877869,917,229,
0.8446921706199646,919,229,
,919,229,0.8798567056655884
0.8710243105888367,921,230,
0.88628089427948,923,230,
,923,230,0.8798543810844421
0.865955114364624,925,231,
0.8539442420005798,927,231,
,927,231,0.8798521161079407
0.8688159584999084,929,232,
0.8505853414535522,931,232,
,931,232,0.8798498511314392
0.8711534738540649,933,233,
0.8445133566856384,935,233,
,935,233,0.8798476457595825
0.8585949540138245,937,234,
0.8921571373939514,939,234,
,939,234,0.8798452615737915
0.8751469850540161,941,235,
0.8524631857872009,943,235,
,943,235,0.8798429369926453
0.8622691035270691,945,236,
0.8358052372932434,947,236,
,947,236,0.8798406720161438
0.8621389865875244,949,237,
0.8746134638786316,951,237,
,951,237,0.8798385858535767
0.8491373658180237,953,238,
0.8692960143089294,955,238,
,955,238,0.8798363208770752
0.8720138072967529,957,239,
0.8778886198997498,959,239,
,959,239,0.8798342943191528
0.8683704137802124,961,240,
0.8457628488540649,963,240,
,963,240,0.8798321485519409
0.867760419845581,965,241,
0.8310734033584595,967,241,
,967,241,0.879830002784729
0.8655328154563904,969,242,
0.8430127501487732,971,242,
,971,242,0.8798279762268066
0.868085503578186,973,243,
0.8553292751312256,975,243,
,975,243,0.8798258900642395
0.858271062374115,977,244,
0.8567876219749451,979,244,
,979,244,0.8798238635063171
0.8709217309951782,981,245,
0.8729225397109985,983,245,
,983,245,0.8798217177391052
0.860834002494812,985,246,
0.8919421434402466,987,246,
,987,246,0.8798195123672485
0.8673447966575623,989,247,
0.8715861439704895,991,247,
,991,247,0.8798172473907471
0.8603007793426514,993,248,
0.8681146502494812,995,248,
,995,248,0.8798149824142456
0.8654233813285828,997,249,
0.8710190057754517,999,249,
,999,249,0.8798125982284546
0.8655944466590881,1001,250,
0.8651058673858643,1003,250,
,1003,250,0.8798105120658875
0.8734622001647949,1005,251,
0.8720976710319519,1007,251,
,1007,251,0.8798083662986755
0.8622041344642639,1009,252,
0.8468603491783142,1011,252,
,1011,252,0.8798062205314636
0.8742538094520569,1013,253,
0.8577593564987183,1015,253,
,1015,253,0.879804253578186
0.8594493865966797,1017,254,
0.892947256565094,1019,254,
,1019,254,0.8798019289970398
0.8669195771217346,1021,255,
0.8728682994842529,1023,255,
,1023,255,0.8797996640205383
0.8705117106437683,1025,256,
0.886523962020874,1027,256,
,1027,256,0.8797973394393921
0.8676050305366516,1029,257,
0.8499791622161865,1031,257,
,1031,257,0.8797948956489563
0.8690491914749146,1033,258,
0.8480701446533203,1035,258,
,1035,258,0.8797926306724548
0.8572551012039185,1037,259,
0.8884052038192749,1039,259,
,1039,259,0.8797904253005981
0.8553439378738403,1041,260,
0.8675025105476379,1043,260,
,1043,260,0.8797882795333862
0.8691360950469971,1045,261,
0.8478648066520691,1047,261,
,1047,261,0.8797860741615295
0.8683682084083557,1049,262,
0.8773370981216431,1051,262,
,1051,262,0.8797838687896729
0.8588157296180725,1053,263,
0.8547095060348511,1055,263,
,1055,263,0.8797815442085266
0.8616783618927002,1057,264,
0.8505374193191528,1059,264,
,1059,264,0.8797794580459595
0.8643370866775513,1061,265,
0.8672622442245483,1063,265,
,1063,265,0.8797773122787476
0.8650465607643127,1065,266,
0.8637837171554565,1067,266,
,1067,266,0.8797751069068909
0.8676114082336426,1069,267,
0.8511213660240173,1071,267,
,1071,267,0.8797730803489685
0.8712772727012634,1073,268,
0.8606429696083069,1075,268,
,1075,268,0.8797709941864014
0.8587119579315186,1077,269,
0.8688856363296509,1079,269,
,1079,269,0.8797687292098999
0.8710551857948303,1081,270,
0.8552138209342957,1083,270,
,1083,270,0.8797665238380432
0.8647913932800293,1085,271,
0.8687077760696411,1087,271,
,1087,271,0.8797643780708313
0.8710655570030212,1089,272,
0.8959552645683289,1091,272,
,1091,272,0.8797621726989746
0.8694087266921997,1093,273,
0.8689970970153809,1095,273,
,1095,273,0.8797599673271179
0.8647942543029785,1097,274,
0.8615001440048218,1099,274,
,1099,274,0.8797577619552612
0.860931932926178,1101,275,
0.8547247648239136,1103,275,
,1103,275,0.8797556161880493
0.8599947690963745,1105,276,
0.8565868139266968,1107,276,
,1107,276,0.8797534704208374
0.8608220219612122,1109,277,
0.8539866209030151,1111,277,
,1111,277,0.8797513842582703
0.869134247303009,1113,278,
0.861224889755249,1115,278,
,1115,278,0.879749059677124
0.8667963147163391,1117,279,
0.8817635774612427,1119,279,
,1119,279,0.8797469139099121
0.8671897649765015,1121,280,
0.8508068919181824,1123,280,
,1123,280,0.8797447681427002
0.8755078315734863,1125,281,
0.8493624329566956,1127,281,
,1127,281,0.8797425627708435
0.854535698890686,1129,282,
0.8731489181518555,1131,282,
,1131,282,0.8797405958175659
0.8681429624557495,1133,283,
0.8686560392379761,1135,283,
,1135,283,0.8797383904457092
0.8696362972259521,1137,284,
0.8496187329292297,1139,284,
,1139,284,0.8797363042831421
0.8572143912315369,1141,285,
0.8392338156700134,1143,285,
,1143,285,0.879734218120575
0.8533312082290649,1145,286,
0.8952130079269409,1147,286,
,1147,286,0.8797319531440735
0.86006760597229,1149,287,
0.83989018201828,1151,287,
,1151,287,0.8797298669815063
0.866290807723999,1153,288,
0.8587759733200073,1155,288,
,1155,288,0.8797276020050049
0.873242199420929,1157,289,
0.8838074207305908,1159,289,
,1159,289,0.8797253966331482
0.8583498597145081,1161,290,
0.834792971611023,1163,290,
,1163,290,0.8797231316566467
0.8682641983032227,1165,291,
0.8188313245773315,1167,291,
,1167,291,0.8797209858894348
0.8623884916305542,1169,292,
0.8759198188781738,1171,292,
,1171,292,0.8797189593315125
0.8648167252540588,1173,293,
0.8328972458839417,1175,293,
,1175,293,0.8797165155410767
0.8609347939491272,1177,294,
0.889067530632019,1179,294,
,1179,294,0.8797144293785095
0.8706682324409485,1181,295,
0.8497920036315918,1183,295,
,1183,295,0.8797123432159424
0.8689641356468201,1185,296,
0.8211949467658997,1187,296,
,1187,296,0.8797100782394409
0.8642228245735168,1189,297,
0.880179226398468,1191,297,
,1191,297,0.879707932472229
0.8620907664299011,1193,298,
0.8418137431144714,1195,298,
,1195,298,0.8797056674957275
0.8752639889717102,1197,299,
0.851912260055542,1199,299,
,1199,299,0.8797035813331604
