step,epoch,train/loss,valid/loss
539,134,,0.8800399303436279
541,135,0.8597217202186584,
543,135,0.8370631337165833,
543,135,,0.8800371289253235
545,136,0.8662886619567871,
547,136,0.8513871431350708,
547,136,,0.8800345063209534
549,137,0.8694775700569153,
551,137,0.855431079864502,
551,137,,0.8800320625305176
553,138,0.8587027788162231,
555,138,0.8587590456008911,
555,138,,0.8800294995307922
557,139,0.8651666641235352,
559,139,0.8836727142333984,
559,139,,0.880027174949646
561,140,0.861916184425354,
563,140,0.8923269510269165,
563,140,,0.8800248503684998
565,141,0.8684155941009521,
567,141,0.8623596429824829,
567,141,,0.880022406578064
569,142,0.8669751286506653,
571,142,0.8370766043663025,
571,142,,0.8800199627876282
573,143,0.8573857545852661,
575,143,0.8518016338348389,
575,143,,0.8800174593925476
577,144,0.8622954487800598,
579,144,0.872070848941803,
579,144,,0.8800147771835327
581,145,0.8661887645721436,
583,145,0.8752809166908264,
583,145,,0.8800123333930969
585,146,0.8675516843795776,
587,146,0.8423271775245667,
587,146,,0.8800095915794373
589,147,0.8628434538841248,
591,147,0.8744843006134033,
591,147,,0.8800070881843567
593,148,0.8576520681381226,
595,148,0.8661422729492188,
595,148,,0.8800045251846313
597,149,0.8677685260772705,
599,149,0.8590879440307617,
599,149,,0.880001962184906
601,150,0.8682661652565002,
603,150,0.8356013298034668,
603,150,,0.8799994587898254
605,151,0.857544481754303,
607,151,0.8826687335968018,
607,151,,0.8799970149993896
609,152,0.8655143976211548,
611,152,0.8765794038772583,
611,152,,0.8799945116043091
613,153,0.8680697679519653,
615,153,0.8495267629623413,
615,153,,0.8799922466278076
617,154,0.8701536655426025,
619,154,0.8722081780433655,
619,154,,0.8799896836280823
621,155,0.8680440187454224,
623,155,0.8611313104629517,
623,155,,0.8799871802330017
625,156,0.8587598204612732,
627,156,0.8421539664268494,
627,156,,0.8799846768379211
629,157,0.8752008676528931,
631,157,0.8814053535461426,
631,157,,0.8799822926521301
633,158,0.8747979998588562,
635,158,0.878810703754425,
635,158,,0.8799797296524048
637,159,0.8654226660728455,
639,159,0.8654415011405945,
639,159,,0.8799769878387451
641,160,0.8643142580986023,
643,160,0.863272488117218,
643,160,,0.8799741864204407
645,161,0.8651348352432251,
647,161,0.8433306217193604,
647,161,,0.8799718618392944
649,162,0.8599234819412231,
651,162,0.8752928972244263,
651,162,,0.8799695372581482
653,163,0.8614314198493958,
655,163,0.9003670811653137,
655,163,,0.8799670934677124
657,164,0.8651559352874756,
659,164,0.8739178776741028,
659,164,,0.8799645304679871
661,165,0.8705695271492004,
663,165,0.8555582761764526,
663,165,,0.8799618482589722
665,166,0.8631210327148438,
667,166,0.871847927570343,
667,166,,0.8799592852592468
669,167,0.8631128072738647,
671,167,0.8883436918258667,
671,167,,0.8799567222595215
673,168,0.8714856505393982,
675,168,0.8486508727073669,
675,168,,0.8799542188644409
677,169,0.8653031587600708,
679,169,0.8631576299667358,
679,169,,0.8799518346786499
681,170,0.8629805445671082,
683,170,0.8779083490371704,
683,170,,0.8799497485160828
685,171,0.8683355450630188,
687,171,0.8715513944625854,
687,171,,0.8799474835395813
689,172,0.8665711283683777,
691,172,0.8439885973930359,
691,172,,0.8799449801445007
693,173,0.8702570199966431,
695,173,0.8524149656295776,
695,173,,0.879942774772644
697,174,0.8650460243225098,
699,174,0.868148922920227,
699,174,,0.879940390586853
701,175,0.8697416186332703,
703,175,0.8844299912452698,
703,175,,0.8799381256103516
705,176,0.8567046523094177,
707,176,0.8542144298553467,
707,176,,0.8799357414245605
709,177,0.8697212934494019,
711,177,0.8567478656768799,
711,177,,0.8799331784248352
713,178,0.868291437625885,
715,178,0.8687320947647095,
715,178,,0.8799304962158203
717,179,0.8614325523376465,
719,179,0.8649791479110718,
719,179,,0.8799281120300293
721,180,0.8720331192016602,
723,180,0.8441612720489502,
723,180,,0.8799256682395935
725,181,0.8640003204345703,
727,181,0.8772702813148499,
727,181,,0.8799231648445129
729,182,0.8681387901306152,
731,182,0.8794931769371033,
731,182,,0.8799207806587219
733,183,0.861427366733551,
735,183,0.8583990931510925,
735,183,,0.8799183368682861
737,184,0.8710134625434875,
739,184,0.8984824419021606,
739,184,,0.8799160122871399
741,185,0.8786290884017944,
743,185,0.8880797624588013,
743,185,,0.8799135684967041
745,186,0.8575574159622192,
747,186,0.8793346285820007,
747,186,,0.8799110651016235
749,187,0.8645369410514832,
751,187,0.8850814700126648,
751,187,,0.8799085021018982
753,188,0.8627781271934509,
755,188,0.8832211494445801,
755,188,,0.8799059987068176
757,189,0.8627406358718872,
759,189,0.8681755661964417,
759,189,,0.8799035549163818
761,190,0.8600959181785583,
763,190,0.8714079260826111,
763,190,,0.8799011707305908
765,191,0.8617717027664185,
767,191,0.8775303363800049,
767,191,,0.8798987865447998
769,192,0.8743834495544434,
771,192,0.8512914180755615,
771,192,,0.8798964619636536
773,193,0.8651490807533264,
775,193,0.8783214688301086,
775,193,,0.8798941969871521
777,194,0.8629157543182373,
779,194,0.8575242161750793,
779,194,,0.8798917531967163
781,195,0.8583651781082153,
783,195,0.8999505043029785,
783,195,,0.8798894286155701
785,196,0.8666198253631592,
787,196,0.8740924596786499,
787,196,,0.8798869848251343
789,197,0.8625502586364746,
791,197,0.8542340397834778,
791,197,,0.8798844814300537
793,198,0.85971999168396,
795,198,0.8794361352920532,
795,198,,0.8798820972442627
797,199,0.8584016561508179,
799,199,0.8366258144378662,
799,199,,0.8798797130584717
801,200,0.8626208901405334,
803,200,0.8887179493904114,
803,200,,0.8798771500587463
805,201,0.8695431351661682,
807,201,0.85231614112854,
807,201,,0.8798746466636658
809,202,0.8591832518577576,
811,202,0.8685283064842224,
811,202,,0.8798721432685852
813,203,0.8654001951217651,
815,203,0.8610439300537109,
815,203,,0.8798697590827942
817,204,0.867093563079834,
819,204,0.8601313829421997,
819,204,,0.8798673152923584
821,205,0.8662066459655762,
823,205,0.9062074422836304,
823,205,,0.8798648715019226
825,206,0.8597537279129028,
827,206,0.8687435984611511,
827,206,,0.8798621892929077
829,207,0.8669238686561584,
831,207,0.8656036257743835,
831,207,,0.8798596858978271
833,208,0.8477362394332886,
835,208,0.8639460802078247,
835,208,,0.8798570036888123
837,209,0.868145763874054,
839,209,0.8633489012718201,
839,209,,0.8798544406890869
841,210,0.8689379096031189,
843,210,0.8457149863243103,
843,210,,0.8798519372940063
845,211,0.867200493812561,
847,211,0.8837373852729797,
847,211,,0.8798494935035706
849,212,0.8681994676589966,
851,212,0.8914696574211121,
851,212,,0.8798469305038452
853,213,0.8710401058197021,
855,213,0.8848354816436768,
855,213,,0.8798444867134094
857,214,0.8698771595954895,
859,214,0.8813908100128174,
859,214,,0.8798421621322632
861,215,0.8698004484176636,
863,215,0.8742998838424683,
863,215,,0.8798397183418274
865,216,0.86809903383255,
867,216,0.8755457401275635,
867,216,,0.8798373341560364
869,217,0.865690290927887,
871,217,0.894649088382721,
871,217,,0.879834771156311
873,218,0.8751253485679626,
875,218,0.8649805784225464,
875,218,,0.8798321485519409
877,219,0.8599099516868591,
879,219,0.8545758724212646,
879,219,,0.8798298835754395
881,220,0.8685858845710754,
883,220,0.856812059879303,
883,220,,0.8798273205757141
885,221,0.8656681180000305,
887,221,0.8810303211212158,
887,221,,0.8798248171806335
889,222,0.8663181066513062,
891,222,0.8304097056388855,
891,222,,0.8798222541809082
893,223,0.8595309257507324,
895,223,0.8510355353355408,
895,223,,0.8798196911811829
897,224,0.8723005652427673,
899,224,0.8897199034690857,
899,224,,0.8798171877861023
901,225,0.8657174706459045,
903,225,0.8558024168014526,
903,225,,0.8798146843910217
905,226,0.8628328442573547,
907,226,0.8706539869308472,
907,226,,0.8798121809959412
909,227,0.8690963983535767,
911,227,0.841185450553894,
911,227,,0.8798096179962158
913,228,0.8704875707626343,
915,228,0.8473239541053772,
915,228,,0.8798072934150696
917,229,0.8591585159301758,
919,229,0.8446189165115356,
919,229,,0.8798048496246338
921,230,0.8709810972213745,
923,230,0.8862130045890808,
923,230,,0.8798023462295532
925,231,0.8658912777900696,
927,231,0.8539073467254639,
927,231,,0.8797997832298279
929,232,0.8687591552734375,
931,232,0.8505489826202393,
931,232,,0.8797973394393921
933,233,0.8710905313491821,
935,233,0.8443819880485535,
935,233,,0.8797948360443115
937,234,0.8585349321365356,
939,234,0.892070472240448,
939,234,,0.8797922730445862
941,235,0.8750858902931213,
943,235,0.8524702787399292,
943,235,,0.8797898292541504
945,236,0.8622282147407532,
947,236,0.835771381855011,
947,236,,0.879787266254425
949,237,0.8620858192443848,
951,237,0.8745841383934021,
951,237,,0.8797850012779236
953,238,0.8491004109382629,
955,238,0.8692617416381836,
955,238,,0.8797825574874878
957,239,0.8719437718391418,
959,239,0.8778946995735168,
959,239,,0.8797801733016968
961,240,0.8683181405067444,
963,240,0.8457210659980774,
963,240,,0.8797778487205505
965,241,0.8676974773406982,
967,241,0.8310203552246094,
967,241,,0.8797756433486938
969,242,0.8654717206954956,
971,242,0.8430523872375488,
971,242,,0.8797732591629028
973,243,0.8680253028869629,
975,243,0.8553122878074646,
975,243,,0.8797709941864014
977,244,0.8582249879837036,
979,244,0.8566850423812866,
979,244,,0.8797687292098999
981,245,0.8708794116973877,
983,245,0.8728806376457214,
983,245,,0.8797662258148193
985,246,0.8607587218284607,
987,246,0.89186692237854,
987,246,,0.8797638416290283
989,247,0.8672910332679749,
991,247,0.8714857697486877,
991,247,,0.8797614574432373
993,248,0.8602539300918579,
995,248,0.8680115342140198,
995,248,,0.879758894443512
997,249,0.8653727769851685,
999,249,0.8710060119628906,
999,249,,0.8797563910484314
1001,250,0.865541398525238,
1003,250,0.8651063442230225,
1003,250,,0.8797540068626404
1005,251,0.8734061121940613,
1007,251,0.8721250891685486,
1007,251,,0.8797515630722046
1009,252,0.86214280128479,
1011,252,0.8468203544616699,
1011,252,,0.8797493577003479
1013,253,0.874200701713562,
1015,253,0.8576713800430298,
1015,253,,0.8797470331192017
1017,254,0.859404444694519,
1019,254,0.8928187489509583,
1019,254,,0.8797445893287659
1021,255,0.8668492436408997,
1023,255,0.8727772831916809,
1023,255,,0.8797420263290405
1025,256,0.8704613447189331,
1027,256,0.8864278793334961,
1027,256,,0.87973952293396
1029,257,0.8675427436828613,
1031,257,0.8498877882957458,
1031,257,,0.8797370195388794
1033,258,0.8689885139465332,
1035,258,0.8480143547058105,
1035,258,,0.8797345161437988
1037,259,0.8571854829788208,
1039,259,0.8883376717567444,
1039,259,,0.879732072353363
1041,260,0.8552790284156799,
1043,260,0.8675153255462646,
1043,260,,0.879729688167572
1045,261,0.8690628409385681,
1047,261,0.8478015661239624,
1047,261,,0.8797272443771362
1049,262,0.8683141469955444,
1051,262,0.8772273659706116,
1051,262,,0.8797248005867004
1053,263,0.8587490320205688,
1055,263,0.8546627759933472,
1055,263,,0.8797224164009094
1057,264,0.8616242408752441,
1059,264,0.8505846858024597,
1059,264,,0.8797199726104736
1061,265,0.8642809391021729,
1063,265,0.8672142624855042,
1063,265,,0.8797176480293274
1065,266,0.8649714589118958,
1067,266,0.8637129664421082,
1067,266,,0.8797152638435364
1069,267,0.8675352334976196,
1071,267,0.8510973453521729,
1071,267,,0.8797128796577454
1073,268,0.8712267875671387,
1075,268,0.8605816960334778,
