valid/loss,epoch,step,train/loss
0.49373185634613037,0,3,
0.5076231956481934,1,7,
0.47652411460876465,2,11,
0.4624219536781311,3,15,
0.46988433599472046,4,19,
0.46482694149017334,5,23,
0.457821249961853,6,27,
0.4611884355545044,7,31,
0.459056556224823,8,35,
0.4580346345901489,9,39,
0.4583590626716614,10,43,
0.45681560039520264,11,47,
0.45685553550720215,12,51,
0.4560590386390686,13,55,
0.45543164014816284,14,59,
0.4551014006137848,15,63,
0.4549274742603302,16,67,
0.4545446038246155,17,71,
0.4546738564968109,18,75,
0.4541287124156952,19,79,
0.4538935124874115,20,83,
0.45526158809661865,21,87,
0.4565865397453308,22,91,
0.4538826048374176,23,95,
,24,99,0.44350457191467285
0.45407944917678833,24,99,
0.4541584253311157,25,103,
0.45390215516090393,26,107,
0.45327985286712646,27,111,
0.45386677980422974,28,115,
0.45306289196014404,29,119,
0.45257776975631714,30,123,
0.45081424713134766,31,127,
0.5329946279525757,32,131,
0.4610894024372101,33,135,
0.4599537253379822,34,139,
0.45523253083229065,35,143,
0.46021655201911926,36,147,
0.4621470272541046,37,151,
0.45728886127471924,38,155,
0.46793150901794434,39,159,
0.46367567777633667,40,163,
0.45900958776474,41,167,
0.45720335841178894,42,171,
0.45850062370300293,43,175,
0.4648521840572357,44,179,
0.4583398699760437,45,183,
0.45929086208343506,46,187,
0.48061251640319824,47,191,
0.5072555541992188,48,195,
,49,199,0.4419051706790924
0.45677632093429565,49,199,
0.5244088768959045,50,203,
0.7720539569854736,51,207,
0.7734752893447876,52,211,
0.561227560043335,53,215,
0.521916389465332,54,219,
0.5780154466629028,55,223,
0.7598238587379456,56,227,
0.4915270209312439,57,231,
0.46624889969825745,58,235,
0.457716166973114,59,239,
0.45618224143981934,60,243,
0.45823514461517334,61,247,
0.4636547565460205,62,251,
0.5025671720504761,63,255,
0.45554569363594055,64,259,
0.4595681428909302,65,263,
0.4649289846420288,66,267,
0.4561259150505066,67,271,
0.45872950553894043,68,275,
0.47124043107032776,69,279,
0.45429253578186035,70,283,
0.45556458830833435,71,287,
0.49751415848731995,72,291,
0.4611068069934845,73,295,
,74,299,0.5827290415763855
0.45391109585762024,74,299,
0.4545774757862091,75,303,
0.4542022943496704,76,307,
0.45566561818122864,77,311,
0.46232670545578003,78,315,
0.47477272152900696,79,319,
0.45348218083381653,80,323,
0.4589632451534271,81,327,
0.46238282322883606,82,331,
0.4994829595088959,83,335,
0.5392791032791138,84,339,
0.4538739323616028,85,343,
0.49491825699806213,86,347,
0.6119346618652344,87,351,
0.4540363550186157,88,355,
0.4541599750518799,89,359,
0.4650081396102905,90,363,
0.4974951446056366,91,367,
0.47720181941986084,92,371,
0.493618369102478,93,375,
0.47085705399513245,94,379,
0.5002554655075073,95,383,
0.5251604914665222,96,387,
0.4534554183483124,97,391,
0.4706006944179535,98,395,
,99,399,0.44615688920021057
0.48649436235427856,99,399,
0.5181024670600891,100,403,
0.4530068635940552,101,407,
0.45281973481178284,102,411,
0.4618091285228729,103,415,
0.45328670740127563,104,419,
0.45307624340057373,105,423,
0.46813201904296875,106,427,
0.454872727394104,107,431,
0.4532715082168579,108,435,
0.4533020257949829,109,439,
0.45218580961227417,110,443,
0.46111419796943665,111,447,
0.45439255237579346,112,451,
0.4520348608493805,113,455,
0.46423929929733276,114,459,
0.45601898431777954,115,463,
0.45294588804244995,116,467,
0.4530876576900482,117,471,
0.4510142505168915,118,475,
0.4542537033557892,119,479,
0.457098126411438,120,483,
0.4527501165866852,121,487,
0.477903813123703,122,491,
0.5275793075561523,123,495,
,124,499,0.4477521479129791
0.4523780941963196,124,499,
0.4506697952747345,125,503,
0.4501298666000366,126,507,
0.4498809576034546,127,511,
0.451553076505661,128,515,
0.4731769263744354,129,519,
0.46593421697616577,130,523,
0.44956061244010925,131,527,
0.5115568041801453,132,531,
0.45672959089279175,133,535,
0.45196178555488586,134,539,
0.4551349878311157,135,543,
0.4515016973018646,136,547,
0.4529823362827301,137,551,
0.4602416157722473,138,555,
0.4601002633571625,139,559,
0.5151174068450928,140,563,
0.5322862267494202,141,567,
0.4591405987739563,142,571,
0.48018771409988403,143,575,
0.4799672067165375,144,579,
0.47549307346343994,145,583,
0.464878648519516,146,587,
0.45515507459640503,147,591,
0.4543803036212921,148,595,
,149,599,0.4594007134437561
0.49720296263694763,149,599,
0.46513843536376953,150,603,
0.4526995122432709,151,607,
0.48918694257736206,152,611,
0.49485838413238525,153,615,
0.5009279847145081,154,619,
0.45328599214553833,155,623,
0.48062488436698914,156,627,
0.45913392305374146,157,631,
0.4528089761734009,158,635,
0.45917433500289917,159,639,
0.4503123462200165,160,643,
0.4522973299026489,161,647,
0.4621204137802124,162,651,
0.456442266702652,163,655,
0.4886055290699005,164,659,
0.5361698865890503,165,663,
0.4552571475505829,166,667,
0.4562251567840576,167,671,
0.5032370686531067,168,675,
0.499789834022522,169,679,
0.50376296043396,170,683,
0.4580256938934326,171,687,
0.45989155769348145,172,691,
0.5369605422019958,173,695,
,174,699,0.47415006160736084
0.4552936553955078,174,699,
0.46095380187034607,175,703,
0.47061434388160706,176,707,
0.45682865381240845,177,711,
0.45878830552101135,178,715,
0.48720279335975647,179,719,
0.4602017104625702,180,723,
0.45259788632392883,181,727,
0.48741331696510315,182,731,
0.48450955748558044,183,735,
0.4609614312648773,184,739,
0.4636071026325226,185,743,
0.5018318295478821,186,747,
0.45299968123435974,187,751,
0.45439788699150085,188,755,
0.4717092216014862,189,759,
0.46413448452949524,190,763,
0.4543165862560272,191,767,
0.4610995054244995,192,771,
0.4653455317020416,193,775,
0.47323235869407654,194,779,
0.46196842193603516,195,783,
0.4518999755382538,196,787,
0.4515451192855835,197,791,
0.4553588032722473,198,795,
,199,799,0.4632643163204193
0.47650545835494995,199,799,
0.4558500051498413,200,803,
0.49655288457870483,201,807,
0.5123305320739746,202,811,
0.464839369058609,203,815,
0.45761436223983765,204,819,
0.4732321500778198,205,823,
0.4584747552871704,206,827,
0.5110134482383728,207,831,
0.5300925374031067,208,835,
0.45800670981407166,209,839,
0.49652525782585144,210,843,
0.5029524564743042,211,847,
0.46209290623664856,212,851,
0.4597708582878113,213,855,
0.45443499088287354,214,859,
0.48999693989753723,215,863,
0.5210228562355042,216,867,
0.4768531024456024,217,871,
0.4781213104724884,218,875,
0.4975278973579407,219,879,
0.4637851417064667,220,883,
0.4717848300933838,221,887,
0.5029471516609192,222,891,
0.46034756302833557,223,895,
,224,899,0.4417911171913147
0.4652290642261505,224,899,
0.5070608258247375,225,903,
0.4577252268791199,226,907,
0.46252328157424927,227,911,
0.5071999430656433,228,915,
0.4570225775241852,229,919,
0.46148574352264404,230,923,
0.5060936212539673,231,927,
0.4568541347980499,232,931,
0.46129435300827026,233,935,
0.504797101020813,234,939,
0.45660388469696045,235,943,
0.46073228120803833,236,947,
0.5058469176292419,237,951,
0.4559805393218994,238,955,
0.459760844707489,239,959,
0.5059283375740051,240,963,
0.4553295075893402,241,967,
0.4643190801143646,242,971,
0.4657827317714691,243,975,
0.4527309536933899,244,979,
0.45988741517066956,245,983,
0.45425528287887573,246,987,
0.5287969708442688,247,991,
0.48236510157585144,248,995,
,249,999,0.42799514532089233
0.48208001255989075,249,999,
0.492750346660614,250,1003,
0.4962557554244995,251,1007,
0.4545462429523468,252,1011,
0.45593202114105225,253,1015,
0.4790453016757965,254,1019,
0.45354756712913513,255,1023,
0.4574217200279236,256,1027,
0.4617667496204376,257,1031,
0.4729253053665161,258,1035,
0.4543110132217407,259,1039,
0.4587787389755249,260,1043,
