epoch,valid/loss,step,train/loss
0,1.1540910005569458,3,
1,1.1263614892959595,7,
2,1.099786400794983,11,
3,1.0743237733840942,15,
4,1.049918293952942,19,
5,1.026496410369873,23,
6,1.0039689540863037,27,
7,0.9822278022766113,31,
8,0.961158037185669,35,
9,0.9406383037567139,39,
10,0.9205600023269653,43,
11,0.9008291363716125,47,
12,0.8813828229904175,51,
13,0.8621823787689209,55,
14,0.8432053327560425,59,
15,0.8244310021400452,63,
16,0.8058505058288574,67,
17,0.7874526381492615,71,
18,0.7692373394966125,75,
19,0.7511916160583496,79,
20,0.7333205938339233,83,
21,0.7156335711479187,87,
22,0.6981148719787598,91,
23,0.6807546019554138,95,
24,,99,0.6813037991523743
24,0.6635316610336304,99,
25,0.6464654803276062,103,
26,0.6295390725135803,107,
27,0.6127722859382629,111,
28,0.5961729288101196,115,
29,0.5797373652458191,119,
30,0.5634803175926208,123,
31,0.547421932220459,127,
32,0.5315831303596497,131,
33,0.5160021781921387,135,
34,0.5006856918334961,139,
35,0.4856674075126648,143,
36,0.4709530174732208,147,
37,0.4565977156162262,151,
38,0.44269511103630066,155,
39,0.42933228611946106,159,
40,0.416544646024704,163,
41,0.4043501019477844,167,
42,0.39272040128707886,171,
43,0.3816346824169159,175,
44,0.37116578221321106,179,
45,0.3612607717514038,183,
46,0.3519233763217926,187,
47,0.3430745005607605,191,
48,0.33465975522994995,195,
49,,199,0.3151401877403259
49,0.32678478956222534,199,
50,0.3193984627723694,203,
51,0.312444269657135,207,
52,0.30590176582336426,211,
53,0.2997868061065674,215,
54,0.29405197501182556,219,
55,0.2886887788772583,223,
56,0.2837250530719757,227,
57,0.2791174352169037,231,
58,0.2748859226703644,235,
59,0.2709742784500122,239,
60,0.26735720038414,243,
61,0.2640352249145508,247,
62,0.26099079847335815,251,
63,0.2581697106361389,255,
64,0.2555985152721405,259,
65,0.2532958388328552,263,
66,0.25117966532707214,267,
67,0.24927116930484772,271,
68,0.24755853414535522,275,
69,0.2459956556558609,279,
70,0.24458499252796173,283,
71,0.2433280199766159,287,
72,0.24221163988113403,291,
73,0.24121421575546265,295,
74,,299,0.24232417345046997
74,0.24032610654830933,299,
75,0.23954811692237854,303,
76,0.23887333273887634,307,
77,0.2382916659116745,311,
78,0.23777619004249573,315,
79,0.23734398186206818,319,
80,0.23696525394916534,323,
81,0.23664091527462006,327,
82,0.236355260014534,331,
83,0.2361099272966385,335,
84,0.23589780926704407,339,
85,0.23571163415908813,343,
86,0.23554497957229614,347,
87,0.23540523648262024,351,
88,0.23529691994190216,355,
89,0.235206738114357,359,
90,0.23513053357601166,363,
91,0.23505982756614685,367,
92,0.23499582707881927,371,
93,0.23494893312454224,375,
94,0.23491153120994568,379,
95,0.23488396406173706,383,
96,0.23486265540122986,387,
97,0.23484168946743011,391,
98,0.2348301261663437,395,
99,,399,0.23653355240821838
99,0.23481681942939758,399,
100,0.23480194807052612,403,
101,0.23479190468788147,407,
102,0.2347845584154129,411,
103,0.23477348685264587,415,
104,0.23475822806358337,419,
105,0.23474524915218353,423,
106,0.23473483324050903,427,
107,0.23472599685192108,431,
108,0.23471537232398987,435,
109,0.23470710217952728,439,
