epoch,valid/loss,step,train/loss
0,0.9427705407142639,3,
1,0.778328537940979,7,
2,0.6501859426498413,11,
3,0.5432246923446655,15,
4,0.449085533618927,19,
5,0.36951959133148193,23,
6,0.31078869104385376,27,
7,0.27278754115104675,31,
8,0.2509204149246216,35,
9,0.24108509719371796,39,
10,0.2388722449541092,43,
11,0.23870889842510223,47,
12,0.23810061812400818,51,
13,0.23749329149723053,55,
14,0.23745757341384888,59,
15,0.23783154785633087,63,
16,0.2386225461959839,67,
17,0.23939557373523712,71,
18,0.24008676409721375,75,
19,0.24025587737560272,79,
20,0.24024204909801483,83,
21,0.2399572879076004,87,
22,0.2395525574684143,91,
23,0.23914676904678345,95,
24,,99,0.23871807754039764
24,0.23859268426895142,99,
25,0.2384127825498581,103,
26,0.23840084671974182,107,
27,0.23871780931949615,111,
28,0.23916052281856537,115,
29,0.23924677073955536,119,
30,0.23895815014839172,123,
31,0.23865161836147308,127,
32,0.23845289647579193,131,
33,0.2385818362236023,135,
34,0.2387622892856598,139,
35,0.23889359831809998,143,
36,0.23888708651065826,147,
37,0.23875193297863007,151,
38,0.23849645256996155,155,
39,0.2384367436170578,159,
40,0.23854343593120575,163,
41,0.23856359720230103,167,
42,0.2385619729757309,171,
43,0.23834291100502014,175,
44,0.23846760392189026,179,
45,0.2386852651834488,183,
46,0.2389764040708542,187,
47,0.239121213555336,191,
48,0.23897522687911987,195,
49,,199,0.23513606190681458
49,0.23886233568191528,199,
50,0.23881492018699646,203,
51,0.2387566715478897,207,
52,0.23870332539081573,211,
53,0.23871569335460663,215,
54,0.23885184526443481,219,
55,0.23902343213558197,223,
56,0.2392730712890625,227,
57,0.23918646574020386,231,
58,0.23887434601783752,235,
59,0.23881031572818756,239,
60,0.23908644914627075,243,
61,0.2395147830247879,247,
62,0.23975710570812225,251,
63,0.2392980456352234,255,
64,0.23888716101646423,259,
65,0.2388286143541336,263,
66,0.2387317419052124,267,
67,0.23872177302837372,271,
68,0.23893426358699799,275,
69,0.23897682130336761,279,
70,0.23899728059768677,283,
71,0.23893466591835022,287,
72,0.2389330267906189,291,
73,0.2389625608921051,295,
74,,299,0.23988781869411469
74,0.23899322748184204,299,
75,0.2389226108789444,303,
76,0.2388390600681305,307,
77,0.23885776102542877,311,
78,0.23873098194599152,315,
79,0.23883798718452454,319,
80,0.23895128071308136,323,
81,0.2391027957201004,327,
82,0.23937290906906128,331,
83,0.23946791887283325,335,
84,0.23937314748764038,339,
85,0.2391897588968277,343,
86,0.23896819353103638,347,
87,0.238785520195961,351,
88,0.2388356775045395,355,
89,0.23899520933628082,359,
90,0.23922593891620636,363,
91,0.2391853779554367,367,
92,0.2389681190252304,371,
93,0.23893703520298004,375,
94,0.2389347106218338,379,
95,0.23914718627929688,383,
96,0.2394285351037979,387,
97,0.23949405550956726,391,
98,0.2397153675556183,395,
99,,399,0.2442048341035843
99,0.23975606262683868,399,
100,0.2394740730524063,403,
101,0.2392585724592209,407,
102,0.2391897439956665,411,
103,0.23920685052871704,415,
104,0.23922687768936157,419,
105,0.23923322558403015,423,
106,0.23935478925704956,427,
107,0.23946885764598846,431,
108,0.23933525383472443,435,
109,0.23923736810684204,439,
110,0.2392967939376831,443,
111,0.23930111527442932,447,
112,0.2394302487373352,451,
113,0.23948635160923004,455,
114,0.23950619995594025,459,
115,0.23941893875598907,463,
116,0.239395871758461,467,
117,0.23912979662418365,471,
118,0.23915310204029083,475,
119,0.2393144816160202,479,
120,0.23918133974075317,483,
121,0.23912203311920166,487,
122,0.23914910852909088,491,
123,0.2392330914735794,495,
124,,499,0.23783570528030396
124,0.2393222451210022,499,
125,0.23941273987293243,503,
126,0.23916415870189667,507,
127,0.23910783231258392,511,
128,0.23907075822353363,515,
129,0.23909984529018402,519,
130,0.23916859924793243,523,
131,0.23929031193256378,527,
132,0.23948942124843597,531,
133,0.23981882631778717,535,
134,0.23983997106552124,539,
135,0.23972056806087494,543,
136,0.23963113129138947,547,
137,0.23939865827560425,551,
138,0.23933671414852142,555,
139,0.2393408566713333,559,
140,0.23931069672107697,563,
141,0.23930692672729492,567,
142,0.23928989470005035,571,
143,0.2393973469734192,575,
144,0.23932495713233948,579,
145,0.2390754371881485,583,
146,0.23897325992584229,587,
147,0.23918955028057098,591,
148,0.2394355833530426,595,
149,,599,0.24023456871509552
149,0.2397303581237793,599,
150,0.2398899495601654,603,
151,0.23995046317577362,607,
152,0.23990197479724884,611,
153,0.23977257311344147,615,
154,0.2393415868282318,619,
155,0.23913691937923431,623,
156,0.23913513123989105,627,
157,0.23920531570911407,631,
158,0.2393781542778015,635,
159,0.23949630558490753,639,
160,0.23954492807388306,643,
161,0.2396056205034256,647,
162,0.23984161019325256,651,
163,0.24013817310333252,655,
164,0.24008741974830627,659,
165,0.23989205062389374,663,
166,0.2395014613866806,667,
167,0.2393825650215149,671,
168,0.23927557468414307,675,
169,0.23912391066551208,679,
170,0.23918770253658295,683,
171,0.23935072124004364,687,
172,0.23952631652355194,691,
173,0.23972401022911072,695,
174,,699,0.24257498979568481
174,0.23962633311748505,699,
175,0.23948369920253754,703,
176,0.2391340583562851,707,
177,0.23901259899139404,711,
178,0.23925931751728058,715,
179,0.23950250446796417,719,
180,0.23966988921165466,723,
181,0.23979145288467407,727,
182,0.23991750180721283,731,
183,0.23986001312732697,735,
184,0.23971834778785706,739,
185,0.2396472990512848,743,
186,0.23959161341190338,747,
187,0.23969021439552307,751,
188,0.23987822234630585,755,
189,0.23979420959949493,759,
190,0.23956958949565887,763,
191,0.23912380635738373,767,
192,0.2389676719903946,771,
193,0.23893941938877106,775,
194,0.2390855848789215,779,
195,0.23929351568222046,783,
196,0.23954114317893982,787,
197,0.2395462542772293,791,
198,0.23950397968292236,795,
199,,799,0.2427310347557068
199,0.2395085096359253,799,
200,0.23950731754302979,803,
201,0.2395363748073578,807,
202,0.2395409345626831,811,
203,0.23956510424613953,815,
204,0.23968690633773804,819,
205,0.2397027611732483,823,
206,0.23960179090499878,827,
207,0.23933452367782593,831,
208,0.23929302394390106,835,
209,0.239253431558609,839,
210,0.23936021327972412,843,
211,0.23956875503063202,847,
212,0.23978319764137268,851,
213,0.23989686369895935,855,
214,0.23983797430992126,859,
215,0.23964832723140717,863,
216,0.23944854736328125,867,
217,0.2395286113023758,871,
218,0.23956918716430664,875,
219,0.2396797239780426,879,
220,0.23985202610492706,883,
221,0.23978160321712494,887,
222,0.23972244560718536,891,
223,0.23980338871479034,895,
224,,899,0.23859822750091553
224,0.23963966965675354,899,
225,0.23959951102733612,903,
226,0.23967963457107544,907,
227,0.23975281417369843,911,
228,0.2397991120815277,915,
229,0.23990318179130554,919,
230,0.24003605544567108,923,
231,0.2399950474500656,927,
232,0.23967625200748444,931,
233,0.2394806444644928,935,
234,0.23944751918315887,939,
235,0.23959624767303467,943,
236,0.23983655869960785,947,
237,0.23996882140636444,951,
238,0.23997901380062103,955,
239,0.23998428881168365,959,
240,0.23990418016910553,963,
241,0.23981276154518127,967,
242,0.2397349774837494,971,
243,0.23953181505203247,975,
244,0.23946578800678253,979,
245,0.23927640914916992,983,
246,0.23923443257808685,987,
247,0.23939870297908783,991,
248,0.23958921432495117,995,
249,,999,0.2323819100856781
249,0.2397531270980835,999,
250,0.23993249237537384,1003,
251,0.239740252494812,1007,
252,0.23940059542655945,1011,
253,0.2393379956483841,1015,
254,0.239429771900177,1019,
255,0.23974648118019104,1023,
256,0.2400611937046051,1027,
257,0.2402840107679367,1031,
258,0.2403426319360733,1035,
259,0.24013179540634155,1039,
260,0.23993390798568726,1043,
261,0.23973003029823303,1047,
262,0.23965078592300415,1051,
263,0.2398144006729126,1055,
264,0.24003124237060547,1059,
265,0.23991376161575317,1063,
266,0.23986907303333282,1067,
267,0.23981265723705292,1071,
268,0.2398168444633484,1075,
269,0.23984044790267944,1079,
270,0.24004453420639038,1083,
271,0.24028833210468292,1087,
272,0.24046427011489868,1091,
273,0.2403617799282074,1095,
274,,1099,0.24027705192565918
274,0.24017663300037384,1099,
275,0.23993273079395294,1103,
276,0.23964616656303406,1107,
277,0.23958292603492737,1111,
278,0.2396896928548813,1115,
279,0.23968994617462158,1119,
280,0.23965591192245483,1123,
281,0.239773690700531,1127,
282,0.23982515931129456,1131,
283,0.23989221453666687,1135,
284,0.2397298663854599,1139,
285,0.23962493240833282,1143,
286,0.2395496815443039,1147,
287,0.23950190842151642,1151,
288,0.23959127068519592,1155,
289,0.23963317275047302,1159,
290,0.23960809409618378,1163,
291,0.23970568180084229,1167,
292,0.2398093342781067,1171,
293,0.23986417055130005,1175,
294,0.23980551958084106,1179,
295,0.2398161143064499,1183,
296,0.2399396449327469,1187,
297,0.23996791243553162,1191,
298,0.2398877590894699,1195,
299,,1199,0.24222780764102936
299,0.23966236412525177,1199,
