step,valid/loss,epoch,train/loss
959,0.17845718562602997,239,
963,0.17448580265045166,240,
967,0.17560502886772156,241,
971,0.17821122705936432,242,
975,0.17910785973072052,243,
979,0.1798853874206543,244,
983,0.17872796952724457,245,
987,0.17648820579051971,246,
991,0.17616505920886993,247,
995,0.17515794932842255,248,
999,,249,0.17168326675891876
999,0.17522619664669037,249,
1003,0.18071889877319336,250,
1007,0.17876286804676056,251,
1011,0.1736305207014084,252,
1015,0.17794698476791382,253,
1019,0.18319247663021088,254,
1023,0.18238180875778198,255,
1027,0.18171651661396027,256,
1031,0.17734184861183167,257,
1035,0.17239463329315186,258,
1039,0.17144840955734253,259,
1043,0.17221949994564056,260,
1047,0.1737801879644394,261,
1051,0.1734727919101715,262,
1055,0.17288541793823242,263,
1059,0.17166714370250702,264,
1063,0.17408518493175507,265,
1067,0.17962923645973206,266,
1071,0.17670263350009918,267,
1075,0.1754092276096344,268,
1079,0.17408470809459686,269,
1083,0.17361736297607422,270,
1087,0.1737293004989624,271,
1091,0.17407828569412231,272,
1095,0.1740339994430542,273,
1099,,274,0.17251069843769073
1099,0.17324022948741913,274,
1103,0.17330573499202728,275,
1107,0.17208731174468994,276,
1111,0.17257465422153473,277,
1115,0.1719081550836563,278,
1119,0.17057205736637115,279,
1123,0.17132049798965454,280,
1127,0.17123199999332428,281,
1131,0.17148786783218384,282,
1135,0.17147094011306763,283,
1139,0.17135199904441833,284,
1143,0.17114926874637604,285,
1147,0.1710161715745926,286,
1151,0.1708354949951172,287,
1155,0.17113125324249268,288,
1159,0.17191916704177856,289,
1163,0.17163404822349548,290,
1167,0.17242710292339325,291,
1171,0.172221839427948,292,
1175,0.17369569838047028,293,
1179,0.1730705201625824,294,
1183,0.17106576263904572,295,
1187,0.17107747495174408,296,
1191,0.17111817002296448,297,
1195,0.171818345785141,298,
1199,,299,0.16706429421901703
1199,0.17345742881298065,299,
