train/loss,epoch,step,valid/loss
86.8767318725586,0,0,
87.25292205810547,0,1,
78.41378021240234,0,2,
73.736572265625,0,3,
71.42511749267578,0,4,
68.97811126708984,0,5,
64.15879821777344,0,6,
61.014556884765625,0,7,
55.12828063964844,0,8,
51.14888000488281,0,9,
47.51338577270508,0,10,
50.56425857543945,0,11,
45.818477630615234,0,12,
,0,12,41.669681549072266
44.19607162475586,1,13,
46.88027572631836,1,14,
45.043701171875,1,15,
41.38445281982422,1,16,
41.56202697753906,1,17,
42.38356399536133,1,18,
38.4567985534668,1,19,
39.78609085083008,1,20,
34.94094467163086,1,21,
34.83123016357422,1,22,
34.21238327026367,1,23,
36.37932586669922,1,24,
35.0670166015625,1,25,
,1,25,35.851078033447266
37.89937210083008,2,26,
36.683773040771484,2,27,
35.89852523803711,2,28,
34.80748748779297,2,29,
33.750732421875,2,30,
35.69175720214844,2,31,
32.842342376708984,2,32,
34.02683639526367,2,33,
31.72930145263672,2,34,
31.653148651123047,2,35,
32.186344146728516,2,36,
32.892372131347656,2,37,
33.26148223876953,2,38,
,2,38,31.976318359375
32.63563919067383,3,39,
33.94767379760742,3,40,
33.34249496459961,3,41,
33.118751525878906,3,42,
33.02180480957031,3,43,
34.35004425048828,3,44,
31.284025192260742,3,45,
32.80143356323242,3,46,
30.541107177734375,3,47,
30.471843719482422,3,48,
31.235942840576172,3,49,
32.018428802490234,3,50,
32.51122283935547,3,51,
,3,51,31.488380432128906
31.124465942382812,4,52,
32.40618133544922,4,53,
33.93403244018555,4,54,
31.21461296081543,4,55,
30.277013778686523,4,56,
36.12339401245117,4,57,
35.46511459350586,4,58,
31.814178466796875,4,59,
93.70236206054688,4,60,
35.40153121948242,4,61,
31.236066818237305,4,62,
33.202980041503906,4,63,
32.31310272216797,4,64,
,4,64,31.650766372680664
32.31197738647461,5,65,
32.83451461791992,5,66,
32.628292083740234,5,67,
31.72422218322754,5,68,
32.42835998535156,5,69,
34.66149139404297,5,70,
31.22801971435547,5,71,
32.25544357299805,5,72,
30.057710647583008,5,73,
30.157140731811523,5,74,
30.864097595214844,5,75,
31.863346099853516,5,76,
31.87226104736328,5,77,
,5,77,31.350975036621094
31.7371826171875,6,78,
32.211219787597656,6,79,
32.82678985595703,6,80,
30.737545013427734,6,81,
30.7789249420166,6,82,
33.211341857910156,6,83,
29.644451141357422,6,84,
30.25392723083496,6,85,
28.89641761779785,6,86,
27.34379005432129,6,87,
