epoch,step,train/loss,valid/loss
76,307,0.5887126922607422,
76,307,,0.5058733224868774
77,309,0.41837507486343384,
77,311,0.4955137073993683,
77,311,,0.4897855818271637
78,313,0.41833826899528503,
78,315,0.5594508051872253,
78,315,,0.5473196506500244
79,317,0.41291168332099915,
79,319,0.5287304520606995,
79,319,,0.4872906804084778
80,321,0.3996007740497589,
80,323,0.6139881610870361,
80,323,,0.5135517716407776
81,325,0.4106566607952118,
81,327,0.4704724848270416,
81,327,,0.46661311388015747
82,329,0.39131268858909607,
82,331,0.5771151185035706,
82,331,,0.5377440452575684
83,333,0.41370320320129395,
83,335,0.6042588949203491,
83,335,,0.4735136926174164
84,337,0.4002330005168915,
84,339,0.408307284116745,
84,339,,0.5010176301002502
85,341,0.4058143198490143,
85,343,0.4993099272251129,
85,343,,0.45846453309059143
86,345,0.3934822380542755,
86,347,0.7195189595222473,
86,347,,0.5058717727661133
87,349,0.41520702838897705,
87,351,0.4524383544921875,
87,351,,0.4606325030326843
88,353,0.37505123019218445,
88,355,0.6730969548225403,
88,355,,0.4877565801143646
89,357,0.36763399839401245,
89,359,0.5678045153617859,
89,359,,0.45338213443756104
90,361,0.38234153389930725,
90,363,0.5224904417991638,
90,363,,0.4893723428249359
91,365,0.37109723687171936,
91,367,0.4797462522983551,
91,367,,0.44864046573638916
92,369,0.3443116545677185,
92,371,0.5936737060546875,
92,371,,0.48139771819114685
93,373,0.3867852985858917,
93,375,0.4696379601955414,
93,375,,0.4336503744125366
94,377,0.35936257243156433,
94,379,0.579809844493866,
94,379,,0.5084929466247559
95,381,0.39017656445503235,
95,383,0.3559977114200592,
95,383,,0.42956146597862244
96,385,0.3549632132053375,
96,387,0.5910244584083557,
96,387,,0.48291561007499695
97,389,0.37073981761932373,
97,391,0.513217568397522,
97,391,,0.41653937101364136
98,393,0.3633366525173187,
98,395,0.3834276795387268,
98,395,,0.47426608204841614
99,397,0.3518771827220917,
99,399,0.5570894479751587,
99,399,,0.4579431414604187
100,401,0.3453286290168762,
100,403,0.6057140231132507,
100,403,,0.4364091753959656
101,405,0.3635112941265106,
101,407,0.5293444991111755,
101,407,,0.42503613233566284
102,409,0.3629414439201355,
102,411,0.5210380554199219,
102,411,,0.45918378233909607
103,413,0.3766779601573944,
103,415,0.40632233023643494,
103,415,,0.4213702380657196
104,417,0.3605897128582001,
104,419,0.41219544410705566,
104,419,,0.43622130155563354
105,421,0.35697683691978455,
105,423,0.41101548075675964,
105,423,,0.41702210903167725
106,425,0.3548021614551544,
106,427,0.49569711089134216,
106,427,,0.44449925422668457
107,429,0.34767946600914,
107,431,0.40885859727859497,
107,431,,0.3932352364063263
108,433,0.340281218290329,
108,435,0.5947257876396179,
108,435,,0.46945860981941223
109,437,0.3624645471572876,
109,439,0.35195112228393555,
109,439,,0.3774928152561188
110,441,0.3215600848197937,
110,443,0.40365341305732727,
110,443,,0.48156073689460754
111,445,0.36732810735702515,
111,447,0.5423905253410339,
111,447,,0.40747129917144775
112,449,0.31273800134658813,
112,451,0.47733014822006226,
112,451,,0.4118495285511017
113,453,0.347168892621994,
113,455,0.4302554428577423,
113,455,,0.3960859775543213
114,457,0.32700368762016296,
114,459,0.47103115916252136,
114,459,,0.4477165937423706
115,461,0.33677372336387634,
115,463,0.37870800495147705,
115,463,,0.38979780673980713
116,465,0.3261550962924957,
116,467,0.48033761978149414,
116,467,,0.41517648100852966
117,469,0.3393550217151642,
117,471,0.3798288404941559,
117,471,,0.3799111247062683
118,473,0.31870052218437195,
118,475,0.5187355279922485,
118,475,,0.4144848883152008
119,477,0.34238141775131226,
119,479,0.41988179087638855,
119,479,,0.36003249883651733
120,481,0.3117847442626953,
120,483,0.3531636595726013,
120,483,,0.46295249462127686
121,485,0.3419850468635559,
121,487,0.5132089853286743,
121,487,,0.3377152979373932
122,489,0.3012540936470032,
122,491,0.502954363822937,
122,491,,0.47181588411331177
123,493,0.36418256163597107,
123,495,0.3075837194919586,
123,495,,0.32500916719436646
124,497,0.3041888475418091,
124,499,0.46652528643608093,
124,499,,0.4373060464859009
125,501,0.4379943311214447,
125,503,0.3402528762817383,
125,503,,0.297738641500473
126,505,0.3098523020744324,
126,507,0.3756197690963745,
126,507,,0.3328096866607666
127,509,0.2966628968715668,
127,511,0.3305504322052002,
127,511,,0.30122220516204834
128,513,0.2957218885421753,
128,515,0.2646702826023102,
128,515,,0.31222468614578247
129,517,0.351040244102478,
129,519,0.3230658173561096,
129,519,,0.31743359565734863
130,521,0.30812159180641174,
130,523,0.3770558536052704,
130,523,,0.2731032371520996
131,525,0.31136977672576904,
131,527,0.2721073627471924,
131,527,,0.2879676818847656
132,529,0.3193311393260956,
132,531,0.27720996737480164,
132,531,,0.3048797845840454
133,533,0.3081270754337311,
133,535,0.27246901392936707,
133,535,,0.27031242847442627
134,537,0.30186572670936584,
134,539,0.24074308574199677,
134,539,,0.2848324775695801
135,541,0.3359456956386566,
135,543,0.4208787977695465,
135,543,,0.2880699634552002
136,545,0.2809198200702667,
136,547,0.27563950419425964,
136,547,,0.27268511056900024
137,549,0.2708438038825989,
137,551,0.31411275267601013,
137,551,,0.2566370964050293
138,553,0.2767432630062103,
138,555,0.2612987756729126,
138,555,,0.25417402386665344
139,557,0.2650884687900543,
139,559,0.2581281363964081,
139,559,,0.24414938688278198
140,561,0.29097282886505127,
140,563,0.21625487506389618,
140,563,,0.24101370573043823
141,565,0.269661545753479,
141,567,0.2403053343296051,
141,567,,0.23460212349891663
142,569,0.27148914337158203,
142,571,0.2875017523765564,
142,571,,0.23621493577957153
143,573,0.2495008111000061,
143,575,0.3159492313861847,
143,575,,0.2550322413444519
144,577,0.2578679323196411,
144,579,0.30163007974624634,
144,579,,0.2922476828098297
145,581,0.32463082671165466,
145,583,0.20832015573978424,
145,583,,0.2527151107788086
146,585,0.2805219292640686,
146,587,0.26873913407325745,
146,587,,0.27105021476745605
147,589,0.2753851115703583,
147,591,0.3856915235519409,
147,591,,0.260022908449173
148,593,0.34528031945228577,
148,595,0.32863882184028625,
148,595,,0.25767573714256287
149,597,0.30990105867385864,
149,599,0.24563302099704742,
149,599,,0.251600056886673
150,601,0.31406617164611816,
150,603,0.2854502201080322,
150,603,,0.2517540454864502
151,605,0.2407183051109314,
151,607,0.24932551383972168,
151,607,,0.2579433023929596
152,609,0.2526412606239319,
152,611,0.19769005477428436,
152,611,,0.274274080991745
153,613,0.32787805795669556,
153,615,0.2770247459411621,
153,615,,0.22885511815547943
154,617,0.2285243570804596,
154,619,0.23458701372146606,
154,619,,0.2500722110271454
155,621,0.22963719069957733,
155,623,0.2494860589504242,
155,623,,0.217201828956604
156,625,0.24660709500312805,
156,627,0.2481059432029724,
156,627,,0.2245018631219864
157,629,0.20595109462738037,
157,631,0.1884433627128601,
157,631,,0.2819910943508148
158,633,0.327624648809433,
158,635,0.3562915325164795,
158,635,,0.25053703784942627
159,637,0.2526060938835144,
159,639,0.2766651511192322,
159,639,,0.2127089947462082
160,641,0.31498080492019653,
160,643,0.20165112614631653,
160,643,,0.21129919588565826
161,645,0.23760978877544403,
161,647,0.2256820797920227,
161,647,,0.25042012333869934
162,649,0.24218864738941193,
162,651,0.2522353529930115,
162,651,,0.2054726481437683
163,653,0.2715872526168823,
163,655,0.19919125735759735,
163,655,,0.2011442333459854
164,657,0.221110999584198,
164,659,0.3168262541294098,
164,659,,0.20339061319828033
165,661,0.24381592869758606,
165,663,0.24037134647369385,
165,663,,0.22326655685901642
166,665,0.24343210458755493,
166,667,0.22392575442790985,
166,667,,0.2102108597755432
167,669,0.24326518177986145,
167,671,0.19284695386886597,
167,671,,0.19250579178333282
168,673,0.22988739609718323,
168,675,0.18361051380634308,
168,675,,0.20919543504714966
169,677,0.22383762896060944,
169,679,0.22157327830791473,
169,679,,0.21598602831363678
170,681,0.20972029864788055,
170,683,0.23640811443328857,
170,683,,0.19942288100719452
171,685,0.2271389365196228,
171,687,0.1879248172044754,
171,687,,0.20584942400455475
172,689,0.2317250818014145,
172,691,0.2146426886320114,
172,691,,0.22278010845184326
173,693,0.20588871836662292,
173,695,0.2132098227739334,
173,695,,0.2038044035434723
174,697,0.22107015550136566,
174,699,0.24758417904376984,
174,699,,0.20756246149539948
175,701,0.21207600831985474,
175,703,0.23238185048103333,
175,703,,0.22651956975460052
176,705,0.26338067650794983,
176,707,0.20342041552066803,
176,707,,0.2158302366733551
177,709,0.19922077655792236,
177,711,0.2368074506521225,
177,711,,0.24764631688594818
178,713,0.21065054833889008,
178,715,0.30352410674095154,
178,715,,0.22876939177513123
179,717,0.33869704604148865,
179,719,0.25013190507888794,
179,719,,0.21706929802894592
180,721,0.23007550835609436,
180,723,0.223695769906044,
180,723,,0.24205246567726135
181,725,0.30365443229675293,
181,727,0.23941047489643097,
181,727,,0.22422975301742554
182,729,0.19853708148002625,
182,731,0.1617550551891327,
182,731,,0.2640784680843353
183,733,0.31966903805732727,
183,735,0.276924192905426,
183,735,,0.20374242961406708
184,737,0.21578232944011688,
184,739,0.19669626653194427,
184,739,,0.23837538063526154
185,741,0.25592902302742004,
185,743,0.1926572471857071,
185,743,,0.1784777194261551
186,745,0.22508397698402405,
186,747,0.1789708286523819,
186,747,,0.21810252964496613
187,749,0.21886000037193298,
187,751,0.2583499848842621,
187,751,,0.17769894003868103
188,753,0.22126439213752747,
188,755,0.1733935922384262,
188,755,,0.1692381054162979
189,757,0.1839287132024765,
189,759,0.1777135729789734,
189,759,,0.21951813995838165
190,761,0.21393735706806183,
190,763,0.19401270151138306,
190,763,,0.18465323746204376
191,765,0.20980986952781677,
191,767,0.17845191061496735,
191,767,,0.17620128393173218
192,769,0.2050100862979889,
192,771,0.30169668793678284,
192,771,,0.22200538218021393
193,773,0.20724885165691376,
193,775,0.23295120894908905,
193,775,,0.21317502856254578
194,777,0.19309955835342407,
194,779,0.2066308706998825,
194,779,,0.17385593056678772
195,781,0.20974381268024445,
195,783,0.1632513552904129,
195,783,,0.18737025558948517
196,785,0.1921561062335968,
196,787,0.18852344155311584,
196,787,,0.17917485535144806
197,789,0.1866576224565506,
197,791,0.19772376120090485,
197,791,,0.16417385637760162
198,793,0.199313685297966,
198,795,0.19171813130378723,
198,795,,0.16427597403526306
199,797,0.19304776191711426,
199,799,0.19892224669456482,
199,799,,0.15572714805603027
200,801,0.18873892724514008,
200,803,0.16921071708202362,
200,803,,0.1561916619539261
201,805,0.17519736289978027,
201,807,0.16748256981372833,
201,807,,0.1556476652622223
202,809,0.17580176889896393,
202,811,0.15339061617851257,
202,811,,0.1565929800271988
203,813,0.1748855710029602,
203,815,0.15819589793682098,
203,815,,0.16012439131736755
204,817,0.18350398540496826,
204,819,0.1916743963956833,
204,819,,0.1605144888162613
205,821,0.15858565270900726,
205,823,0.18664734065532684,
205,823,,0.15934212505817413
206,825,0.17602448165416718,
206,827,0.1800002157688141,
206,827,,0.15467245876789093
207,829,0.17613893747329712,
207,831,0.19010505080223083,
207,831,,0.15206454694271088
208,833,0.17887833714485168,
208,835,0.2162121832370758,
208,835,,0.148055762052536
209,837,0.17490750551223755,
209,839,0.14170807600021362,
209,839,,0.1478307545185089
210,841,0.18898625671863556,
210,843,0.19305536150932312,
210,843,,0.14875225722789764
211,845,0.16123206913471222,
211,847,0.11688962578773499,
211,847,,0.18465878069400787
212,849,0.23801018297672272,
212,851,0.1715202033519745,
212,851,,0.2290923148393631
213,853,0.2107122540473938,
213,855,0.27756527066230774,
213,855,,0.2474222630262375
214,857,0.2318931221961975,
214,859,0.212062269449234,
214,859,,0.3046964108943939
215,861,0.287993848323822,
215,863,0.1848219335079193,
215,863,,0.1898333579301834
216,865,0.2122212052345276,
216,867,0.1779758334159851,
216,867,,0.18565301597118378
217,869,0.17168165743350983,
217,871,0.2213892787694931,
217,871,,0.2170739620923996
218,873,0.14620639383792877,
218,875,0.38883176445961,
218,875,,0.30628371238708496
219,877,0.22505272924900055,
219,879,0.16749736666679382,
219,879,,0.16619013249874115
220,881,0.1695360243320465,
220,883,0.153135746717453,
220,883,,0.1434812843799591
221,885,0.16498011350631714,
221,887,0.16881467401981354,
221,887,,0.2245292067527771
222,889,0.3420100808143616,
222,891,0.1907246857881546,
222,891,,0.1969422549009323
223,893,0.3009710907936096,
223,895,0.1879492849111557,
223,895,,0.16200381517410278
224,897,0.22211678326129913,
224,899,0.1444845050573349,
224,899,,0.15297873318195343
225,901,0.18408767879009247,
225,903,0.2548772692680359,
225,903,,0.14378958940505981
226,905,0.1675802320241928,
226,907,0.13793791830539703,
226,907,,0.16862782835960388
227,909,0.16582775115966797,
227,911,0.3418029844760895,
227,911,,0.21369659900665283
228,913,0.15053409337997437,
228,915,0.3724711239337921,
228,915,,0.2797691226005554
229,917,0.20488323271274567,
229,919,0.21010857820510864,
229,919,,0.16573700308799744
230,921,0.1650003045797348,
230,923,0.1801646500825882,
230,923,,0.14195102453231812
231,925,0.18285124003887177,
231,927,0.15303361415863037,
231,927,,0.14468960464000702
232,929,0.15586763620376587,
232,931,0.15450242161750793,
232,931,,0.1529853641986847
233,933,0.14300386607646942,
233,935,0.2016506791114807,
233,935,,0.137538343667984
234,937,0.24982795119285583,
234,939,0.21443216502666473,
234,939,,0.13875731825828552
235,941,0.23700058460235596,
235,943,0.35801196098327637,
235,943,,0.19196952879428864
236,945,0.1592961698770523,
236,947,0.199994757771492,
236,947,,0.1390981525182724
237,949,0.2227773517370224,
237,951,0.24905845522880554,
237,951,,0.14134638011455536
238,953,0.20668461918830872,
238,955,0.22848893702030182,
238,955,,0.1752569079399109
239,957,0.15339671075344086,
239,959,0.2051103264093399,
239,959,,0.13666914403438568
240,961,0.14213402569293976,
240,963,0.15312223136425018,
240,963,,0.14255236089229584
241,965,0.15463007986545563,
241,967,0.18835508823394775,
241,967,,0.1675148904323578
242,969,0.21233437955379486,
242,971,0.21526716649532318,
242,971,,0.14274737238883972
243,973,0.14063295722007751,
243,975,0.22663629055023193,
243,975,,0.16758018732070923
244,977,0.17894385755062103,
244,979,0.14222116768360138,
244,979,,0.16895417869091034
245,981,0.18624353408813477,
245,983,0.1473679393529892,
245,983,,0.1391984075307846
246,985,0.17189045250415802,
246,987,0.14816395938396454,
246,987,,0.16560594737529755
247,989,0.19644735753536224,
247,991,0.17438144981861115,
247,991,,0.14594115316867828
248,993,0.16337376832962036,
248,995,0.16063672304153442,
248,995,,0.1334419995546341
249,997,0.14541904628276825,
249,999,0.1457606554031372,
249,999,,0.1542012244462967
250,1001,0.1926165521144867,
250,1003,0.1044304296374321,
250,1003,,0.18095573782920837
251,1005,0.18976804614067078,
251,1007,0.1730288416147232,
251,1007,,0.19636249542236328
252,1009,0.21311692893505096,
252,1011,0.1352786272764206,
252,1011,,0.13638056814670563
253,1013,0.1592758297920227,
253,1015,0.20588117837905884,
253,1015,,0.14626383781433105
254,1017,0.15468065440654755,
254,1019,0.16720041632652283,
254,1019,,0.1383715271949768
255,1021,0.17016391456127167,
255,1023,0.13841612637043,
255,1023,,0.13421586155891418
256,1025,0.16269776225090027,
256,1027,0.18125297129154205,
256,1027,,0.15082283318042755
257,1029,0.1621372103691101,
257,1031,0.1484217345714569,
257,1031,,0.19633843004703522
258,1033,0.23975618183612823,
258,1035,0.19531507790088654,
258,1035,,0.17112737894058228
259,1037,0.24629533290863037,
259,1039,0.16815753281116486,
259,1039,,0.13799212872982025
260,1041,0.18142172694206238,
260,1043,0.12723684310913086,
260,1043,,0.12309163808822632
261,1045,0.16002841293811798,
261,1047,0.1482699066400528,
261,1047,,0.128446564078331
262,1049,0.14357776939868927,
262,1051,0.18529218435287476,
262,1051,,0.21041738986968994
263,1053,0.15004292130470276,
263,1055,0.18532592058181763,
263,1055,,0.19890592992305756
264,1057,0.16520710289478302,
264,1059,0.17919528484344482,
264,1059,,0.15418966114521027
265,1061,0.13330061733722687,
265,1063,0.13298194110393524,
265,1063,,0.12758392095565796
266,1065,0.15808436274528503,
266,1067,0.12839287519454956,
266,1067,,0.16602449119091034
267,1069,0.1966334879398346,
267,1071,0.15239982306957245,
267,1071,,0.15610826015472412
268,1073,0.16296711564064026,
268,1075,0.14916987717151642,
268,1075,,0.12954634428024292
269,1077,0.15589341521263123,
269,1079,0.12376538664102554,
269,1079,,0.1360885351896286
270,1081,0.1505766361951828,
270,1083,0.24672718346118927,
270,1083,,0.16106432676315308
271,1085,0.15744952857494354,
271,1087,0.1632729321718216,
271,1087,,0.20574766397476196
272,1089,0.2102278769016266,
272,1091,0.12505725026130676,
272,1091,,0.21231500804424286
273,1093,0.32458317279815674,
273,1095,0.2277478128671646,
273,1095,,0.1349807232618332
274,1097,0.1876295506954193,
274,1099,0.2180802971124649,
274,1099,,0.226532980799675
275,1101,0.14323653280735016,
275,1103,0.2542104125022888,
275,1103,,0.24285058677196503
276,1105,0.20087780058383942,
276,1107,0.19162409007549286,
276,1107,,0.2978103756904602
277,1109,0.3379611670970917,
277,1111,0.15747952461242676,
277,1111,,0.1416257619857788
278,1113,0.2533404529094696,
278,1115,0.2056809961795807,
278,1115,,0.12004708498716354
279,1117,0.20579667389392853,
279,1119,0.33388590812683105,
279,1119,,0.23006729781627655
280,1121,0.15783414244651794,
280,1123,0.3155052959918976,
280,1123,,0.23851816356182098
281,1125,0.21504467725753784,
281,1127,0.19757774472236633,
281,1127,,0.2576587498188019
282,1129,0.2722187340259552,
282,1131,0.12390177696943283,
282,1131,,0.15743236243724823
283,1133,0.2544192373752594,
283,1135,0.21805033087730408,
283,1135,,0.12383070588111877
284,1137,0.18570175766944885,
284,1139,0.22079239785671234,
284,1139,,0.2166706919670105
285,1141,0.16210626065731049,
285,1143,0.22418032586574554,
285,1143,,0.2262439727783203
286,1145,0.2096453309059143,
286,1147,0.20247335731983185,
286,1147,,0.2731787860393524
287,1149,0.30918002128601074,
287,1151,0.19866019487380981,
287,1151,,0.13801255822181702
288,1153,0.2143784910440445,
288,1155,0.1965622901916504,
288,1155,,0.12066802382469177
289,1157,0.21501752734184265,
289,1159,0.2862025797367096,
289,1159,,0.23751667141914368
290,1161,0.17922882735729218,
290,1163,0.27186763286590576,
290,1163,,0.20090410113334656
291,1165,0.17834500968456268,
291,1167,0.18652717769145966,
291,1167,,0.15794561803340912
292,1169,0.1451023668050766,
292,1171,0.10019556432962418,
292,1171,,0.12064302712678909
293,1173,0.14106012880802155,
293,1175,0.14109134674072266,
293,1175,,0.12313288450241089
294,1177,0.16201384365558624,
294,1179,0.13445566594600677,
294,1179,,0.15454082190990448
295,1181,0.13875608146190643,
295,1183,0.12789222598075867,
295,1183,,0.11568181216716766
296,1185,0.14989179372787476,
296,1187,0.15267905592918396,
296,1187,,0.11756692826747894
297,1189,0.15219010412693024,
297,1191,0.18869715929031372,
297,1191,,0.16298159956932068
298,1193,0.15094706416130066,
298,1195,0.14747439324855804,
298,1195,,0.11469101160764694
299,1197,0.14714935421943665,
299,1199,0.1848735213279724,
299,1199,,0.11449749022722244
