epoch,train/loss,step,valid/loss
26,0.8221227526664734,105,
26,0.7680369019508362,107,
26,,107,0.8564378619194031
27,0.9013276696205139,109,
27,0.9343065619468689,111,
27,,111,0.8667200207710266
28,0.8229840993881226,113,
28,0.8380721807479858,115,
28,,115,0.8373028039932251
29,0.811892569065094,117,
29,0.7517407536506653,119,
29,,119,0.8479626178741455
30,0.8735761046409607,121,
30,0.9322123527526855,123,
30,,123,0.8441639542579651
31,0.7933475971221924,125,
31,0.844792366027832,127,
31,,127,0.8749668002128601
32,0.835280179977417,129,
32,0.7639716267585754,131,
32,,131,0.7888734936714172
33,0.7746368646621704,133,
33,0.7713555097579956,135,
33,,135,0.7842804193496704
34,0.7813717126846313,137,
34,0.7662320733070374,139,
34,,139,0.769407331943512
35,0.76237553358078,141,
35,0.731192946434021,143,
35,,143,0.7750480771064758
36,0.7873484492301941,145,
36,0.7460062503814697,147,
36,,147,0.8410312533378601
37,0.9586920142173767,149,
37,0.8870366811752319,151,
37,,151,0.756905734539032
38,0.7497462034225464,153,
38,0.9604573845863342,155,
38,,155,0.8019275665283203
39,0.7363919615745544,157,
39,0.8967751860618591,159,
39,,159,0.891096293926239
40,0.7635915875434875,161,
40,0.7455094456672668,163,
40,,163,0.8470543622970581
41,0.8507968783378601,165,
41,0.7187324166297913,167,
41,,167,0.7530913352966309
42,0.8393120765686035,169,
42,0.748616099357605,171,
42,,171,0.7325434684753418
43,0.7485190033912659,173,
43,0.7045423984527588,175,
43,,175,0.727031409740448
44,0.7261063456535339,177,
44,0.7517980933189392,179,
44,,179,0.7283094525337219
45,0.7095710039138794,181,
45,0.6846855282783508,183,
45,,183,0.7096456289291382
46,0.7130871415138245,185,
46,0.7301912903785706,187,
46,,187,0.7157268524169922
47,0.7069731950759888,189,
47,0.6543323993682861,191,
47,,191,0.7397705912590027
48,0.7097272872924805,193,
48,0.7469102144241333,195,
48,,195,0.761979341506958
49,0.7001076936721802,197,
49,0.9112923741340637,199,
49,,199,0.7624786496162415
50,0.7155057787895203,201,
50,0.7101080417633057,203,
50,,203,0.7382302284240723
51,0.6928728222846985,205,
51,0.8009531497955322,207,
51,,207,0.7614290714263916
52,0.7013545632362366,209,
52,0.6637606024742126,211,
52,,211,0.7176321148872375
53,0.6949218511581421,213,
53,0.638585090637207,215,
53,,215,0.7373393774032593
54,0.6908435225486755,217,
54,0.754375159740448,219,
54,,219,0.7993812561035156
55,0.8285446166992188,221,
55,0.637205183506012,223,
55,,223,0.693082332611084
56,0.6675703525543213,225,
56,0.6811822652816772,227,
56,,227,0.7213152050971985
57,0.687895655632019,229,
57,0.7826166152954102,231,
57,,231,0.7866146564483643
58,0.7814626693725586,233,
58,0.6699050068855286,235,
58,,235,0.7255216836929321
59,0.7317203879356384,237,
59,0.6537251472473145,239,
59,,239,0.7006343007087708
60,0.6765758395195007,241,
60,0.771598219871521,243,
60,,243,0.6761637926101685
61,0.7063513398170471,245,
61,0.6692317724227905,247,
61,,247,0.6673171520233154
62,0.6564590334892273,249,
62,0.682165265083313,251,
62,,251,0.6705960631370544
63,0.6625771522521973,253,
63,0.6554815769195557,255,
63,,255,0.6725946664810181
64,0.6660013198852539,257,
64,0.5894898772239685,259,
64,,259,0.6675745248794556
65,0.6417421698570251,261,
65,0.7797648310661316,263,
65,,263,0.7053190469741821
66,0.6660220623016357,265,
66,0.6480797529220581,267,
66,,267,0.6575132608413696
67,0.6968154907226562,269,
67,0.6517545580863953,271,
67,,271,0.6795827746391296
68,0.6504077315330505,273,
68,0.5868363976478577,275,
68,,275,0.6649134159088135
69,0.6275676488876343,277,
69,0.63580721616745,279,
69,,279,0.6489460468292236
70,0.6776196956634521,281,
70,0.6631737351417542,283,
70,,283,0.7027825713157654
71,0.7404356002807617,285,
71,0.6191778182983398,287,
71,,287,0.7148553729057312
72,0.7917770743370056,289,
72,0.6907132863998413,291,
72,,291,0.6539199352264404
73,0.688874363899231,293,
73,0.6490907669067383,295,
73,,295,0.6908044219017029
74,0.7324820756912231,297,
74,0.6828086376190186,299,
74,,299,0.6711227297782898
75,0.7216833233833313,301,
75,0.6604364514350891,303,
75,,303,0.6463943719863892
76,0.6375098824501038,305,
