epoch,step,valid/loss,train/loss
0,3,0.9412862658500671,
1,7,0.7678132057189941,
2,11,0.6276574730873108,
3,15,0.5085644125938416,
4,19,0.40745818614959717,
5,23,0.33307045698165894,
6,27,0.283602237701416,
7,31,0.251424103975296,
8,35,0.23654109239578247,
9,39,0.23677749931812286,
10,43,0.2413608580827713,
11,47,0.24246521294116974,
12,51,0.24114197492599487,
13,55,0.23844701051712036,
14,59,0.23603445291519165,
15,63,0.23497724533081055,
16,67,0.23462575674057007,
17,71,0.2346307784318924,
18,75,0.23468567430973053,
19,79,0.23465599119663239,
20,83,0.23459026217460632,
21,87,0.23469743132591248,
22,91,0.23467957973480225,
23,95,0.23473244905471802,
24,99,,0.2348979413509369
24,99,0.2348511517047882,
25,103,0.23473064601421356,
26,107,0.23461008071899414,
27,111,0.23455433547496796,
28,115,0.23445896804332733,
29,119,0.2343771904706955,
30,123,0.23443877696990967,
31,127,0.2344551831483841,
32,131,0.23451384902000427,
33,135,0.2345261424779892,
34,139,0.23440557718276978,
35,143,0.2344190925359726,
36,147,0.23444978892803192,
37,151,0.23448237776756287,
38,155,0.23451586067676544,
39,159,0.2345287948846817,
40,163,0.2344919741153717,
41,167,0.23439832031726837,
42,171,0.23437875509262085,
43,175,0.23438288271427155,
44,179,0.23432697355747223,
45,183,0.2343243658542633,
46,187,0.23425455391407013,
47,191,0.23428326845169067,
48,195,0.2344437539577484,
49,199,,0.23331762850284576
49,199,0.23436473309993744,
50,203,0.23422828316688538,
51,207,0.23418693244457245,
52,211,0.23418530821800232,
53,215,0.2342005968093872,
54,219,0.23423604667186737,
55,223,0.23431387543678284,
56,227,0.2343384325504303,
57,231,0.23427551984786987,
58,235,0.23425567150115967,
59,239,0.2341906726360321,
60,243,0.234650656580925,
61,247,0.23421286046504974,
62,251,0.23415154218673706,
63,255,0.234263077378273,
64,259,0.23430156707763672,
65,263,0.2344038337469101,
66,267,0.2342837005853653,
67,271,0.2341838777065277,
68,275,0.23422358930110931,
69,279,0.2341293841600418,
70,283,0.23416711390018463,
71,287,0.23414035141468048,
72,291,0.2341974377632141,
73,295,0.2341241091489792,
74,299,,0.23402956128120422
74,299,0.2341233789920807,
75,303,0.2342626452445984,
76,307,0.23434343934059143,
77,311,0.23404604196548462,
78,315,0.2340058833360672,
79,319,0.23381957411766052,
80,323,0.23382993042469025,
81,327,0.23394447565078735,
82,331,0.2340746372938156,
83,335,0.23395004868507385,
84,339,0.23385456204414368,
85,343,0.2338757961988449,
86,347,0.23392221331596375,
87,351,0.2339494377374649,
88,355,0.23396192491054535,
89,359,0.23372416198253632,
90,363,0.23359519243240356,
91,367,0.23373167216777802,
92,371,0.23368152976036072,
93,375,0.2337968796491623,
94,379,0.23391833901405334,
95,383,0.23378333449363708,
96,387,0.23342925310134888,
97,391,0.23340849578380585,
98,395,0.23397327959537506,
99,399,,0.23529405891895294
99,399,0.23349830508232117,
100,403,0.2335379719734192,
101,407,0.23424099385738373,
102,411,0.23365171253681183,
103,415,0.23315216600894928,
104,419,0.2332705706357956,
105,423,0.23315291106700897,
106,427,0.23298801481723785,
107,431,0.23302151262760162,
108,435,0.2330555021762848,
109,439,0.23331619799137115,
110,443,0.23283711075782776,
111,447,0.2325960099697113,
112,451,0.23226720094680786,
113,455,0.23207563161849976,
114,459,0.2319830060005188,
115,463,0.23182210326194763,
116,467,0.23375628888607025,
117,471,0.23140378296375275,
118,475,0.23205919563770294,
119,479,0.2294154167175293,
120,483,0.22753694653511047,
121,487,0.22363458573818207,
122,491,0.28155913949012756,
123,495,0.2315874546766281,
124,499,,0.2294994741678238
124,499,0.23015065491199493,
125,503,0.23231254518032074,
126,507,0.2304026037454605,
127,511,0.228810653090477,
128,515,0.2224368155002594,
129,519,0.2181294560432434,
130,523,0.2776426672935486,
131,527,0.2290617823600769,
132,531,0.227029949426651,
133,535,0.2239367514848709,
134,539,0.21882577240467072,
135,543,0.22020088136196136,
136,547,0.22598986327648163,
137,551,0.21968312561511993,
138,555,0.22315531969070435,
139,559,0.22148191928863525,
140,563,0.21926040947437286,
141,567,0.2172972708940506,
142,571,0.21650077402591705,
143,575,0.21900631487369537,
144,579,0.2244226485490799,
145,583,0.22110038995742798,
146,587,0.21687574684619904,
147,591,0.2147333174943924,
148,595,0.21930812299251556,
149,599,,0.22617368400096893
149,599,0.21569576859474182,
150,603,0.21110564470291138,
151,607,0.22346678376197815,
152,611,0.21300159394741058,
153,615,0.22126932442188263,
154,619,0.2089647650718689,
155,623,0.2305687963962555,
156,627,0.21410749852657318,
157,631,0.21106578409671783,
158,635,0.21674984693527222,
159,639,0.21299535036087036,
160,643,0.20934893190860748,
161,647,0.21664400398731232,
162,651,0.2097192257642746,
163,655,0.21782822906970978,
164,659,0.21014085412025452,
165,663,0.2067992240190506,
166,667,0.21212926506996155,
167,671,0.20755676925182343,
168,675,0.20664897561073303,
169,679,0.21902288496494293,
170,683,0.22067569196224213,
171,687,0.20497851073741913,
172,691,0.20291240513324738,
173,695,0.20324625074863434,
174,699,,0.20361796021461487
174,699,0.20683345198631287,
175,703,0.2018055021762848,
176,707,0.20993560552597046,
177,711,0.20829294621944427,
178,715,0.1989421397447586,
179,719,0.20320329070091248,
180,723,0.19835661351680756,
181,727,0.1990031749010086,
182,731,0.2021627575159073,
183,735,0.19832788407802582,
184,739,0.19535675644874573,
185,743,0.19451145827770233,
186,747,0.18962951004505157,
187,751,0.18876543641090393,
188,755,0.19138328731060028,
189,759,0.19185885787010193,
190,763,0.18963414430618286,
191,767,0.1888027787208557,
192,771,0.20659637451171875,
193,775,0.1954677253961563,
194,779,0.19075393676757812,
195,783,0.18620829284191132,
196,787,0.18343500792980194,
197,791,0.18386974930763245,
198,795,0.1833135187625885,
199,799,,0.183200404047966
199,799,0.1846197247505188,
200,803,0.18331414461135864,
201,807,0.18306441605091095,
202,811,0.18226410448551178,
203,815,0.18214350938796997,
204,819,0.1833304613828659,
205,823,0.18170437216758728,
206,827,0.1845337301492691,
207,831,0.1862669438123703,
208,835,0.18480652570724487,
209,839,0.18214598298072815,
210,843,0.18192130327224731,
211,847,0.1802252233028412,
212,851,0.18050377070903778,
213,855,0.18059001863002777,
214,859,0.18082934617996216,
215,863,0.18082037568092346,
216,867,0.1864074468612671,
217,871,0.18295174837112427,
218,875,0.1843203604221344,
219,879,0.1818910390138626,
220,883,0.17990216612815857,
221,887,0.18067966401576996,
222,891,0.1801990121603012,
223,895,0.1786022186279297,
224,899,,0.1778201460838318
224,899,0.17893758416175842,
225,903,0.17725209891796112,
226,907,0.17623279988765717,
227,911,0.17865948379039764,
228,915,0.17618145048618317,
229,919,0.17736314237117767,
230,923,0.17691516876220703,
231,927,0.17749273777008057,
232,931,0.17777438461780548,
233,935,0.17824819684028625,
234,939,0.17811447381973267,
235,943,0.17756539583206177,
236,947,0.17867015302181244,
237,951,0.18106602132320404,
238,955,0.18127460777759552,
239,959,0.17880399525165558,
240,963,0.17793452739715576,
241,967,0.17554086446762085,
242,971,0.17539626359939575,
243,975,0.17641137540340424,
244,979,0.17721781134605408,
245,983,0.17713674902915955,
246,987,0.17603915929794312,
247,991,0.17550350725650787,
248,995,0.17591051757335663,
249,999,,0.16892202198505402
249,999,0.17607922852039337,
250,1003,0.17585381865501404,
251,1007,0.1757565289735794,
252,1011,0.17503196001052856,
253,1015,0.17633725702762604,
254,1019,0.17603307962417603,
255,1023,0.17581649124622345,
256,1027,0.17615361511707306,
257,1031,0.17558805644512177,
258,1035,0.1784811168909073,
259,1039,0.1757476031780243,
260,1043,0.17502766847610474,
261,1047,0.17445531487464905,
262,1051,0.17426423728466034,
263,1055,0.1744498759508133,
264,1059,0.17397576570510864,
265,1063,0.1737709492444992,
266,1067,0.1737680584192276,
267,1071,0.17378225922584534,
268,1075,0.17359599471092224,
269,1079,0.17276521027088165,
270,1083,0.17276473343372345,
271,1087,0.17254725098609924,
272,1091,0.17384837567806244,
273,1095,0.17615441977977753,
274,1099,,0.17608588933944702
274,1099,0.17770418524742126,
275,1103,0.17661583423614502,
276,1107,0.17614668607711792,
277,1111,0.1750374436378479,
278,1115,0.17363856732845306,
