epoch,step,valid/loss,train/loss
125,503,0.8963304162025452,
126,507,0.8944948315620422,
127,511,0.8926633596420288,
128,515,0.8908342719078064,
129,519,0.8890084624290466,
130,523,0.8871855139732361,
131,527,0.8853655457496643,
132,531,0.8835495710372925,
133,535,0.8817375898361206,
134,539,0.8799291849136353,
135,543,0.8781229257583618,
136,547,0.8763197064399719,
137,551,0.8745175004005432,
138,555,0.8727174997329712,
139,559,0.8709201216697693,
140,563,0.8691250085830688,
141,567,0.867333173751831,
142,571,0.8655439615249634,
143,575,0.8637577295303345,
144,579,0.8619717955589294,
145,583,0.860187292098999,
146,587,0.8584052324295044,
147,591,0.8566281199455261,
148,595,0.8548526763916016,
149,599,,0.8664873838424683
149,599,0.8530803918838501,
150,603,0.8513110876083374,
151,607,0.8495440483093262,
152,611,0.847779393196106,
153,615,0.8460176587104797,
154,619,0.844255805015564,
155,623,0.8424961566925049,
156,627,0.8407381176948547,
157,631,0.8389819860458374,
158,635,0.8372285962104797,
159,639,0.8354755640029907,
160,643,0.833723247051239,
161,647,0.8319737911224365,
162,651,0.8302277326583862,
163,655,0.8284847736358643,
164,659,0.8267419934272766,
165,663,0.825000524520874,
166,667,0.8232600688934326,
167,671,0.8215224742889404,
168,675,0.8197857141494751,
169,679,0.8180493116378784,
170,683,0.8163167834281921,
171,687,0.8145869970321655,
172,691,0.8128582835197449,
173,695,0.8111321926116943,
174,699,,0.8471495509147644
174,699,0.809406578540802,
175,703,0.8076829314231873,
176,707,0.8059581518173218,
177,711,0.8042355179786682,
178,715,0.8025153279304504,
179,719,0.8007968068122864,
180,723,0.7990802526473999,
181,727,0.797366738319397,
182,731,0.7956551313400269,
183,735,0.7939447164535522,
184,739,0.7922366857528687,
185,743,0.7905312180519104,
186,747,0.7888268232345581,
187,751,0.7871251106262207,
188,755,0.7854251265525818,
189,759,0.7837250232696533,
190,763,0.7820252776145935,
191,767,0.780324399471283,
192,771,0.778626561164856,
193,775,0.7769302129745483,
194,779,0.7752368450164795,
195,783,0.7735450267791748,
196,787,0.7718557119369507,
197,791,0.7701668739318848,
198,795,0.768479585647583,
199,799,,0.7962657809257507
199,799,0.7667948007583618,
200,803,0.7651113271713257,
201,807,0.7634280920028687,
202,811,0.7617460489273071,
203,815,0.7600672841072083,
204,819,0.7583902478218079,
205,823,0.7567135691642761,
206,827,0.7550384998321533,
207,831,0.7533634305000305,
208,835,0.751690685749054,
209,839,0.750017523765564,
210,843,0.7483473420143127,
211,847,0.7466800808906555,
212,851,0.7450160384178162,
213,855,0.7433530688285828,
214,859,0.7416927218437195,
215,863,0.7400329113006592,
216,867,0.7383754253387451,
217,871,0.736720860004425,
218,875,0.7350673675537109,
219,879,0.7334166765213013,
220,883,0.7317699193954468,
