step,valid/loss,epoch,train/loss
399,,99,0.00847494788467884
399,0.00780097022652626,99,
403,0.007654282264411449,100,
407,0.00900208204984665,101,
411,0.007562914863228798,102,
415,0.006915387697517872,103,
419,0.007551406044512987,104,
423,0.008093197830021381,105,
427,0.0067609637044370174,106,
431,0.007860174402594566,107,
435,0.006787309423089027,108,
439,0.007009364198893309,109,
443,0.006693905685096979,110,
447,0.0061368513852357864,111,
451,0.006102309096604586,112,
455,0.0063656168058514595,113,
459,0.006971100345253944,114,
463,0.006331956014037132,115,
467,0.006165789440274239,116,
471,0.006327444687485695,117,
475,0.00667136674746871,118,
479,0.005790747236460447,119,
483,0.006197053007781506,120,
487,0.006125699728727341,121,
491,0.005812973249703646,122,
495,0.008910659700632095,123,
499,,124,0.011708712205290794
499,0.012986122630536556,124,
503,0.016722422093153,125,
507,0.011787607334554195,126,
511,0.014423944987356663,127,
515,0.009245727211236954,128,
519,0.010323863476514816,129,
523,0.010224597528576851,130,
527,0.009698156267404556,131,
531,0.008225913159549236,132,
535,0.00834944099187851,133,
539,0.009269125759601593,134,
543,0.013779032975435257,135,
547,0.010632527992129326,136,
551,0.009985306300222874,137,
555,0.008882361464202404,138,
559,0.008274722844362259,139,
563,0.01192529872059822,140,
567,0.008557011373341084,141,
571,0.009766321629285812,142,
575,0.00845763273537159,143,
579,0.00735542131587863,144,
583,0.006003057584166527,145,
587,0.006694769952446222,146,
591,0.006394216325134039,147,
595,0.005206145811825991,148,
599,,149,0.0060347034595906734
599,0.006081625819206238,149,
603,0.005618585739284754,150,
607,0.005999745801091194,151,
611,0.00569385988637805,152,
615,0.005166849121451378,153,
619,0.010085389949381351,154,
623,0.012672259472310543,155,
627,0.015758492052555084,156,
631,0.010653536766767502,157,
635,0.00923142209649086,158,
639,0.007170865312218666,159,
643,0.007296497002243996,160,
647,0.006440815515816212,161,
651,0.00527476379647851,162,
655,0.004855018109083176,163,
659,0.005614057648926973,164,
663,0.004575180821120739,165,
667,0.0043930476531386375,166,
671,0.004927552305161953,167,
675,0.0040433998219668865,168,
679,0.004914137069135904,169,
683,0.0036272811703383923,170,
687,0.005010636523365974,171,
691,0.0037809964269399643,172,
695,0.00500628724694252,173,
699,,174,0.0022170478478074074
699,0.0038565851282328367,174,
703,0.0036133872345089912,175,
707,0.004985939711332321,176,
711,0.004895559977740049,177,
715,0.006770402193069458,178,
719,0.004834050312638283,179,
723,0.005037012044340372,180,
727,0.00568056246265769,181,
731,0.005621221847832203,182,
735,0.004602629225701094,183,
739,0.004360241815447807,184,
743,0.006089644506573677,185,
747,0.006942045874893665,186,
751,0.004830170888453722,187,
755,0.005310509819537401,188,
759,0.0047033317387104034,189,
763,0.0038708073552697897,190,
767,0.006014307960867882,191,
771,0.005080406088382006,192,
775,0.004782651551067829,193,
779,0.007116518449038267,194,
783,0.005458418745547533,195,
787,0.0043624648824334145,196,
791,0.0045262351632118225,197,
795,0.004461591597646475,198,
799,,199,0.0017336882883682847
799,0.003376098582521081,199,
803,0.0032443865202367306,200,
807,0.004720616620033979,201,
811,0.005185144022107124,202,
815,0.00444799242541194,203,
819,0.004178606905043125,204,
823,0.004617555066943169,205,
827,0.004598225001245737,206,
831,0.0040518310852348804,207,
835,0.004277270287275314,208,
839,0.004243858158588409,209,
843,0.0038025476969778538,210,
847,0.003642719704657793,211,
851,0.004220752045512199,212,
855,0.004169521387666464,213,
859,0.0039832331240177155,214,
863,0.0037320605479180813,215,
867,0.004068377427756786,216,
871,0.004445863422006369,217,
