epoch,step,valid/loss,train/loss
197,791,0.22344402968883514,
198,795,0.2220020294189453,
199,799,,0.22381414473056793
199,799,0.22279591858386993,
200,803,0.222168430685997,
201,807,0.22299736738204956,
202,811,0.22301986813545227,
203,815,0.22335515916347504,
204,819,0.22220385074615479,
205,823,0.22209249436855316,
206,827,0.22167548537254333,
207,831,0.22342395782470703,
208,835,0.22419536113739014,
209,839,0.2220439463853836,
210,843,0.2239525467157364,
211,847,0.22243015468120575,
212,851,0.2220080941915512,
213,855,0.22157998383045197,
214,859,0.22213014960289001,
215,863,0.22224894165992737,
216,867,0.22164426743984222,
217,871,0.221237912774086,
218,875,0.22108733654022217,
219,879,0.22208213806152344,
