valid/loss,step,epoch,train/loss
0.44307056069374084,3,0,
0.2878010869026184,7,1,
0.2630165219306946,11,2,
0.2490207999944687,15,3,
0.24017122387886047,19,4,
0.23937851190567017,23,5,
0.23321479558944702,27,6,
0.2314336746931076,31,7,
0.23142093420028687,35,8,
0.23177281022071838,39,9,
0.23037275671958923,43,10,
0.229942187666893,47,11,
0.2304191142320633,51,12,
0.23271463811397552,55,13,
0.2322690635919571,59,14,
0.23093995451927185,63,15,
0.23193198442459106,67,16,
0.23040272295475006,71,17,
0.23002088069915771,75,18,
0.22957772016525269,79,19,
0.22937817871570587,83,20,
0.2308989018201828,87,21,
0.22933150827884674,91,22,
0.2304614782333374,95,23,
,99,24,0.2351590394973755
0.22965921461582184,99,24,
0.22990921139717102,103,25,
0.22956952452659607,107,26,
0.22951368987560272,111,27,
0.22978882491588593,115,28,
0.22973468899726868,119,29,
0.22916541993618011,123,30,
0.2295510172843933,127,31,
0.228931725025177,131,32,
0.22900588810443878,135,33,
0.22864551842212677,139,34,
0.2291233390569687,143,35,
0.2287832796573639,147,36,
0.2289505898952484,151,37,
0.22884531319141388,155,38,
0.22889156639575958,159,39,
0.2287331074476242,163,40,
0.2286992222070694,167,41,
0.2295258641242981,171,42,
0.2285812497138977,175,43,
0.22855181992053986,179,44,
0.22906236350536346,183,45,
0.22903244197368622,187,46,
0.22983762621879578,191,47,
0.2289074957370758,195,48,
,199,49,0.2253195345401764
0.2285134345293045,199,49,
0.22916273772716522,203,50,
0.22891117632389069,207,51,
0.22854284942150116,211,52,
0.22829000651836395,215,53,
0.22827266156673431,219,54,
0.2291310429573059,223,55,
0.22859491407871246,227,56,
0.22846274077892303,231,57,
0.22837190330028534,235,58,
0.22880181670188904,239,59,
0.22946567833423615,243,60,
0.2286488562822342,247,61,
0.22838544845581055,251,62,
0.22830559313297272,255,63,
0.22883038222789764,259,64,
0.22862732410430908,263,65,
0.22821968793869019,267,66,
0.22824057936668396,271,67,
0.22904609143733978,275,68,
0.22852596640586853,279,69,
0.22802692651748657,283,70,
0.2288302630186081,287,71,
0.22838635742664337,291,72,
0.22889623045921326,295,73,
,299,74,0.22639259696006775
0.2286694198846817,299,74,
0.22811448574066162,303,75,
0.22828158736228943,307,76,
0.22807380557060242,311,77,
0.227993443608284,315,78,
0.22790201008319855,319,79,
0.22845104336738586,323,80,
0.22827960550785065,327,81,
0.22828270494937897,331,82,
0.22802595794200897,335,83,
0.22791104018688202,339,84,
0.2283952534198761,343,85,
0.22844526171684265,347,86,
0.22814476490020752,351,87,
0.22808505594730377,355,88,
0.22789432108402252,359,89,
0.2284650206565857,363,90,
0.22857947647571564,367,91,
0.22794859111309052,371,92,
0.22798661887645721,375,93,
0.2285781055688858,379,94,
0.22869880497455597,383,95,
0.22866731882095337,387,96,
0.22831827402114868,391,97,
0.22886718809604645,395,98,
,399,99,0.23744669556617737
0.22881323099136353,399,99,
0.2286052256822586,403,100,
0.22875840961933136,407,101,
0.22865338623523712,411,102,
0.22812633216381073,415,103,
0.22814469039440155,419,104,
0.22854489088058472,423,105,
0.2285182625055313,427,106,
0.22846828401088715,431,107,
0.2282184362411499,435,108,
0.22837084531784058,439,109,
0.22871257364749908,443,110,
0.2282370626926422,447,111,
0.2279702126979828,451,112,
0.22844673693180084,455,113,
0.228502094745636,459,114,
0.22839969396591187,463,115,
0.22820575535297394,467,116,
0.2285381704568863,471,117,
0.22843557596206665,475,118,
0.22880463302135468,479,119,
0.228960782289505,483,120,
0.22828979790210724,487,121,
0.2281939834356308,491,122,
0.22806179523468018,495,123,
,499,124,0.22706185281276703
0.22807671129703522,499,124,
0.22838011384010315,503,125,
0.2279592901468277,507,126,
0.2279677540063858,511,127,
0.228193461894989,515,128,
0.22794534265995026,519,129,
0.2278020977973938,523,130,
0.2279922366142273,527,131,
0.22823292016983032,531,132,
0.2284344732761383,535,133,
0.22957046329975128,539,134,
0.2282857447862625,543,135,
0.22809697687625885,547,136,
0.22844098508358002,551,137,
0.2282213717699051,555,138,
0.22875374555587769,559,139,
0.228606715798378,563,140,
0.22824640572071075,567,141,
0.22856536507606506,571,142,
0.22833724319934845,575,143,
0.2286738008260727,579,144,
0.22842663526535034,583,145,
0.2282068431377411,587,146,
0.22871936857700348,591,147,
0.22835136950016022,595,148,
,599,149,0.22860148549079895
0.2281075268983841,599,149,
0.22837543487548828,603,150,
0.22842231392860413,607,151,
0.22844427824020386,611,152,
0.22911663353443146,615,153,
0.22823290526866913,619,154,
0.228235125541687,623,155,
0.2287459373474121,627,156,
0.22852583229541779,631,157,
0.22853751480579376,635,158,
0.22809424996376038,639,159,
0.22805607318878174,643,160,
0.22807811200618744,647,161,
0.22863510251045227,651,162,
0.2285667359828949,655,163,
0.22811946272850037,659,164,
0.22818796336650848,663,165,
0.22849564254283905,667,166,
0.22859889268875122,671,167,
0.22844833135604858,675,168,
0.22806760668754578,679,169,
0.22810351848602295,683,170,
0.22853733599185944,687,171,
0.22809769213199615,691,172,
0.22799354791641235,695,173,
,699,174,0.2296779900789261
0.22855205833911896,699,174,
0.22824575006961823,703,175,
0.22842125594615936,707,176,
0.22806942462921143,711,177,
0.2281777411699295,715,178,
0.22959952056407928,719,179,
0.22863702476024628,723,180,
0.22861285507678986,727,181,
0.22850896418094635,731,182,
0.22855299711227417,735,183,
0.22862721979618073,739,184,
0.2288399487733841,743,185,
0.2283909171819687,747,186,
0.22832372784614563,751,187,
0.22833435237407684,755,188,
0.22829587757587433,759,189,
0.2282092124223709,763,190,
0.2290874421596527,767,191,
0.22811374068260193,771,192,
0.22820068895816803,775,193,
0.2283739149570465,779,194,
0.2281339019536972,783,195,
0.228038489818573,787,196,
0.22813250124454498,791,197,
0.22810688614845276,795,198,
,799,199,0.229885071516037
0.22826212644577026,799,199,
0.22806186974048615,803,200,
0.22812940180301666,807,201,
0.22852034866809845,811,202,
0.2284565418958664,815,203,
0.22852562367916107,819,204,
0.22854071855545044,823,205,
0.2284877598285675,827,206,
0.2282496839761734,831,207,
0.22834034264087677,835,208,
0.22858978807926178,839,209,
0.22830548882484436,843,210,
0.22843825817108154,847,211,
0.22833052277565002,851,212,
0.22798043489456177,855,213,
0.22869327664375305,859,214,
0.22807081043720245,863,215,
0.2283131182193756,867,216,
0.22854739427566528,871,217,
0.22836250066757202,875,218,
0.22818785905838013,879,219,
0.2286580502986908,883,220,
0.2285536378622055,887,221,
0.22837796807289124,891,222,
0.22860270738601685,895,223,
,899,224,0.2295643836259842
0.22873839735984802,899,224,
0.2286214381456375,903,225,
0.2294139415025711,907,226,
0.22891958057880402,911,227,
0.22872799634933472,915,228,
0.22936080396175385,919,229,
0.22906427085399628,923,230,
0.2289544939994812,927,231,
0.22900182008743286,931,232,
0.2288176566362381,935,233,
0.2287701666355133,939,234,
0.22910994291305542,943,235,
0.22874179482460022,947,236,
0.22872482240200043,951,237,
0.2288372963666916,955,238,
0.22888651490211487,959,239,
0.22925744950771332,963,240,
0.22886084020137787,967,241,
0.2289445549249649,971,242,
0.2295377105474472,975,243,
0.22939075529575348,979,244,
0.22920340299606323,983,245,
0.22876405715942383,987,246,
0.22867077589035034,991,247,
0.22934000194072723,995,248,
,999,249,0.22584736347198486
0.2291277050971985,999,249,
0.22893962264060974,1003,250,
0.22976437211036682,1007,251,
0.22882379591464996,1011,252,
0.22866208851337433,1015,253,
0.22960883378982544,1019,254,
0.22914713621139526,1023,255,
0.22874478995800018,1027,256,
0.2286873757839203,1031,257,
0.22881752252578735,1035,258,
0.22900328040122986,1039,259,
0.2288316935300827,1043,260,
0.22904843091964722,1047,261,
0.2288401573896408,1051,262,
0.22892285883426666,1055,263,
0.22915245592594147,1059,264,
