valid/loss,epoch,step,train/loss
0.32168811559677124,0,3,
0.2608419358730316,1,7,
0.23979692161083221,2,11,
0.23497320711612701,3,15,
0.23224174976348877,4,19,
0.23238031566143036,5,23,
0.23201864957809448,6,27,
0.23302572965621948,7,31,
0.23383279144763947,8,35,
0.23439498245716095,9,39,
0.23522616922855377,10,43,
0.234744593501091,11,47,
0.23426567018032074,12,51,
0.2344556748867035,13,55,
0.23411887884140015,14,59,
0.233795627951622,15,63,
0.2336626797914505,16,67,
0.2334117442369461,17,71,
0.23322229087352753,18,75,
0.23304437100887299,19,79,
0.2342209815979004,20,83,
0.23422226309776306,21,87,
0.23382747173309326,22,91,
0.23344062268733978,23,95,
,24,99,0.23620200157165527
0.23364968597888947,24,99,
0.2339266985654831,25,103,
0.23360544443130493,26,107,
0.23398901522159576,27,111,
0.23395763337612152,28,115,
0.23348721861839294,29,119,
0.23364749550819397,30,123,
0.23420871794223785,31,127,
0.23315784335136414,32,131,
0.2338300496339798,33,135,
0.233394056558609,34,139,
0.23345482349395752,35,143,
0.23347143828868866,36,147,
0.23376455903053284,37,151,
0.23343706130981445,38,155,
0.23368042707443237,39,159,
0.23364675045013428,40,163,
0.23366616666316986,41,167,
0.23409488797187805,42,171,
0.2333938479423523,43,175,
0.23368166387081146,44,179,
0.23362363874912262,45,183,
0.2339981198310852,46,187,
0.23410311341285706,47,191,
0.2335447072982788,48,195,
,49,199,0.22876159846782684
0.23400188982486725,49,199,
0.23357096314430237,50,203,
0.2341049313545227,51,207,
0.23334841430187225,52,211,
0.2334345281124115,53,215,
0.234053835272789,54,219,
0.23394297063350677,55,223,
0.23363067209720612,56,227,
0.23337432742118835,57,231,
0.2335493415594101,58,235,
0.23395156860351562,59,239,
0.23403862118721008,60,243,
0.2338457852602005,61,247,
0.23348155617713928,62,251,
0.23359675705432892,63,255,
0.2349008321762085,64,259,
0.23339638113975525,65,263,
0.23339085280895233,66,267,
0.23416385054588318,67,271,
0.2338816076517105,68,275,
0.23324476182460785,69,279,
0.2336309552192688,70,283,
0.2334638237953186,71,287,
0.23415344953536987,72,291,
0.23378567397594452,73,295,
,74,299,0.23097413778305054
0.23345442116260529,74,299,
0.23418255150318146,75,303,
0.23369398713111877,76,307,
0.23360280692577362,77,311,
0.23325468599796295,78,315,
0.23426608741283417,79,319,
0.23329609632492065,80,323,
0.23337484896183014,81,327,
0.23353861272335052,82,331,
0.23337259888648987,83,335,
0.23332999646663666,84,339,
0.23390215635299683,85,343,
0.23397263884544373,86,347,
0.23361268639564514,87,351,
0.23396450281143188,88,355,
0.233894482254982,89,359,
0.2338401824235916,90,363,
0.2335384041070938,91,367,
0.23341703414916992,92,371,
0.2331320345401764,93,375,
0.23369434475898743,94,379,
0.2344769835472107,95,383,
0.23335500061511993,96,387,
0.2333759367465973,97,391,
0.2355126440525055,98,395,
,99,399,0.24333035945892334
0.2337135672569275,99,399,
0.2335701584815979,100,403,
0.2349042445421219,101,407,
0.23328304290771484,102,411,
0.23366409540176392,103,415,
0.233136847615242,104,419,
0.23409932851791382,105,423,
0.23356515169143677,106,427,
0.23334911465644836,107,431,
0.23353061079978943,108,435,
0.23459334671497345,109,439,
0.23348523676395416,110,443,
0.23318223655223846,111,447,
0.23374241590499878,112,451,
0.23417042195796967,113,455,
0.23348349332809448,114,459,
0.2334057241678238,115,463,
0.23382635414600372,116,467,
0.23348122835159302,117,471,
0.2341892570257187,118,475,
0.23387205600738525,119,479,
0.23340268433094025,120,483,
0.2341335415840149,121,487,
0.23345588147640228,122,491,
0.23336228728294373,123,495,
,124,499,0.23215435445308685
0.23349440097808838,124,499,
0.2333717793226242,125,503,
0.2332637906074524,126,507,
0.23384137451648712,127,511,
0.23346927762031555,128,515,
0.23308588564395905,129,519,
0.23325370252132416,130,523,
0.23333249986171722,131,527,
0.23429055511951447,132,531,
0.23385502398014069,133,535,
0.23417355120182037,134,539,
0.23417896032333374,135,543,
0.23336854577064514,136,547,
0.23317666351795197,137,551,
0.2336856722831726,138,555,
0.23342838883399963,139,559,
0.23335744440555573,140,563,
0.23370523750782013,141,567,
0.23381875455379486,142,571,
0.23347030580043793,143,575,
0.23390130698680878,144,579,
0.23360973596572876,145,583,
0.23384468257427216,146,587,
0.23357880115509033,147,591,
0.23333005607128143,148,595,
,149,599,0.23574869334697723
0.2335040420293808,149,599,
0.23381783068180084,150,603,
0.23364916443824768,151,607,
0.2334577441215515,152,611,
0.23408612608909607,153,615,
0.2334381490945816,154,619,
0.23365765810012817,155,623,
0.23377636075019836,156,627,
0.2336609959602356,157,631,
0.23364286124706268,158,635,
0.2332080900669098,159,639,
0.2332809865474701,160,643,
0.23379287123680115,161,647,
0.23391380906105042,162,651,
0.23324598371982574,163,655,
0.23339244723320007,164,659,
0.2337421476840973,165,663,
0.23364023864269257,166,667,
0.23383599519729614,167,671,
0.23320822417736053,168,675,
0.23306839168071747,169,679,
0.23393374681472778,170,683,
0.23342067003250122,171,687,
0.23336610198020935,172,691,
0.2333332896232605,173,695,
,174,699,0.23513352870941162
0.23405808210372925,174,699,
0.23355653882026672,175,703,
0.23340488970279694,176,707,
0.2334221601486206,177,711,
0.23411037027835846,178,715,
0.23407979309558868,179,719,
0.2335623949766159,180,723,
0.23368604481220245,181,727,
0.23357361555099487,182,731,
0.23350641131401062,183,735,
0.23402734100818634,184,739,
0.2337377667427063,185,743,
0.23322781920433044,186,747,
0.2334928661584854,187,751,
0.23342964053153992,188,755,
0.23311445116996765,189,759,
0.23308172821998596,190,763,
0.23346886038780212,191,767,
0.23353244364261627,192,771,
0.23323293030261993,193,775,
0.23321765661239624,194,779,
0.23334205150604248,195,783,
0.2334837019443512,196,787,
0.23322178423404694,197,791,
0.23343411087989807,198,795,
,199,799,0.23739086091518402
0.23321057856082916,199,799,
0.23314781486988068,200,803,
0.23360979557037354,201,807,
0.2333856225013733,202,811,
0.23407812416553497,203,815,
0.2337014079093933,204,819,
0.23364287614822388,205,823,
0.2334662824869156,206,827,
0.2336401343345642,207,831,
0.233465313911438,208,835,
0.23352168500423431,209,839,
0.23340219259262085,210,843,
0.23383289575576782,211,847,
0.2330787479877472,212,851,
0.23330827057361603,213,855,
0.23337945342063904,214,859,
0.23341183364391327,215,863,
0.23355835676193237,216,867,
0.23366671800613403,217,871,
0.2334568351507187,218,875,
0.23374374210834503,219,879,
0.23427031934261322,220,883,
0.23346130549907684,221,887,
0.23387280106544495,222,891,
0.23329786956310272,223,895,
,224,899,0.23229195177555084
0.23349548876285553,224,899,
0.23383091390132904,225,903,
0.2336190640926361,226,907,
0.23349127173423767,227,911,
0.23381464183330536,228,915,
0.23402336239814758,229,919,
0.2341689169406891,230,923,
0.23388442397117615,231,927,
0.23375602066516876,232,931,
0.23382145166397095,233,935,
0.2337789386510849,234,939,
0.2333029806613922,235,943,
0.23347440361976624,236,947,
0.2335767149925232,237,951,
0.23360049724578857,238,955,
0.23380249738693237,239,959,
0.2335650473833084,240,963,
0.23347178101539612,241,967,
0.2335110902786255,242,971,
0.23413415253162384,243,975,
