epoch,valid/loss,step,train/loss
0,0.6528232097625732,3,
1,0.4478086829185486,7,
2,0.3133506774902344,11,
3,0.2659751772880554,15,
4,0.24365921318531036,19,
5,0.23911260068416595,23,
6,0.23149675130844116,27,
7,0.23355522751808167,31,
8,0.22912031412124634,35,
9,0.22944766283035278,39,
10,0.22796925902366638,43,
11,0.22834128141403198,47,
12,0.22914239764213562,51,
13,0.23124593496322632,55,
14,0.22842879593372345,59,
15,0.22659124433994293,63,
16,0.22721292078495026,67,
17,0.22619014978408813,71,
18,0.22465768456459045,75,
19,0.22512687742710114,79,
20,0.22882306575775146,83,
21,0.22560077905654907,87,
22,0.22528843581676483,91,
23,0.2237679660320282,95,
24,,99,0.22433683276176453
24,0.2236589789390564,99,
25,0.22373147308826447,103,
26,0.22240890562534332,107,
27,0.22336380183696747,111,
28,0.2219427078962326,115,
29,0.2211494892835617,119,
30,0.2216269075870514,123,
31,0.22219406068325043,127,
32,0.22095507383346558,131,
33,0.21967752277851105,135,
34,0.2206956297159195,139,
35,0.21980038285255432,143,
36,0.22184187173843384,147,
37,0.21614298224449158,151,
38,0.21571259200572968,155,
39,0.21503666043281555,159,
40,0.2143576294183731,163,
41,0.23619864881038666,167,
42,0.21819812059402466,171,
43,0.21468842029571533,175,
44,0.21381360292434692,179,
45,0.2128254473209381,183,
46,0.21661709249019623,187,
47,0.21062123775482178,191,
48,0.21189551055431366,195,
49,,199,0.21088163554668427
49,0.20930106937885284,199,
50,0.2097310870885849,203,
51,0.2070063203573227,207,
52,0.20672115683555603,211,
53,0.20414438843727112,215,
54,0.20680633187294006,219,
55,0.20209698379039764,223,
56,0.20048102736473083,227,
57,0.2000388354063034,231,
58,0.20023074746131897,235,
59,0.1987028568983078,239,
60,0.1957862824201584,243,
61,0.19515180587768555,247,
62,0.1934470534324646,251,
63,0.19283542037010193,255,
64,0.1911672204732895,259,
65,0.19069167971611023,263,
66,0.1886867731809616,267,
67,0.18678216636180878,271,
68,0.186476930975914,275,
69,0.1880602091550827,279,
70,0.183151513338089,283,
71,0.18233244121074677,287,
72,0.18114960193634033,291,
73,0.1783953160047531,295,
74,,299,0.1758287400007248
74,0.18291330337524414,299,
75,0.17641358077526093,303,
76,0.1746242642402649,307,
77,0.17555762827396393,311,
78,0.17457164824008942,315,
79,0.17225007712841034,319,
80,0.17660760879516602,323,
81,0.16853243112564087,327,
82,0.16848021745681763,331,
83,0.1639804095029831,335,
84,0.1650579422712326,339,
85,0.16397123038768768,343,
86,0.1640954613685608,347,
87,0.1631752848625183,351,
88,0.15987710654735565,355,
89,0.156465083360672,359,
90,0.1560508757829666,363,
91,0.15635746717453003,367,
92,0.160108283162117,371,
93,0.15641148388385773,375,
94,0.15486517548561096,379,
95,0.15185965597629547,383,
96,0.14874935150146484,387,
97,0.14868442714214325,391,
98,0.15017619729042053,395,
99,,399,0.1494392454624176
99,0.1504807025194168,399,
100,0.14527703821659088,403,
101,0.14702361822128296,407,
102,0.14601962268352509,411,
103,0.14210854470729828,415,
104,0.14173518121242523,419,
105,0.13846316933631897,423,
106,0.13665156066417694,427,
107,0.13549083471298218,431,
108,0.13828375935554504,435,
109,0.1355687379837036,439,
