step,valid/loss,epoch,train/loss
1067,0.22858113050460815,266,
1071,0.2288227528333664,267,
1075,0.2288563847541809,268,
1079,0.22884462773799896,269,
1083,0.2285214066505432,270,
1087,0.22900129854679108,271,
1091,0.22898630797863007,272,
1095,0.22868849337100983,273,
1099,,274,0.22478120028972626
1099,0.22854800522327423,274,
1103,0.228561669588089,275,
1107,0.22855398058891296,276,
1111,0.22872677445411682,277,
1115,0.22908426821231842,278,
1119,0.22863036394119263,279,
1123,0.2284780740737915,280,
1127,0.2286975234746933,281,
1131,0.22902244329452515,282,
1135,0.22876253724098206,283,
1139,0.22846437990665436,284,
1143,0.22830460965633392,285,
1147,0.22831356525421143,286,
1151,0.22846201062202454,287,
1155,0.22830606997013092,288,
1159,0.2283591330051422,289,
1163,0.22854453325271606,290,
1167,0.2282937467098236,291,
1171,0.22854694724082947,292,
1175,0.22858679294586182,293,
1179,0.22859074175357819,294,
1183,0.2286996841430664,295,
1187,0.22874796390533447,296,
1191,0.22873325645923615,297,
1195,0.22920627892017365,298,
1199,,299,0.22838403284549713
1199,0.22881849110126495,299,
