valid/loss,step,epoch,train/loss
4.684882640838623,3,0,
2.63803768157959,7,1,
1.7038806676864624,11,2,
1.266033411026001,15,3,
0.9918686151504517,19,4,
0.8002908825874329,23,5,
0.649289608001709,27,6,
0.5300472974777222,31,7,
0.4404545724391937,35,8,
0.37517139315605164,39,9,
0.3277580142021179,43,10,
0.29955559968948364,47,11,
0.2870337963104248,51,12,
0.2810032069683075,55,13,
0.271358847618103,59,14,
0.2634032964706421,63,15,
0.2580414116382599,67,16,
0.25385162234306335,71,17,
0.2489723414182663,75,18,
0.24457094073295593,79,19,
0.2409505695104599,83,20,
0.23891982436180115,87,21,
0.23691406846046448,91,22,
0.2359621375799179,95,23,
,99,24,0.242331862449646
0.2343335598707199,99,24,
0.23348182439804077,103,25,
0.232387974858284,107,26,
0.23195108771324158,111,27,
0.23184891045093536,115,28,
0.23137161135673523,119,29,
0.23106250166893005,123,30,
0.23080961406230927,127,31,
0.23041297495365143,131,32,
0.23031529784202576,135,33,
0.22993087768554688,139,34,
0.2299221158027649,143,35,
0.22997796535491943,147,36,
0.22957561910152435,151,37,
0.22948557138442993,155,38,
0.22942541539669037,159,39,
0.22949859499931335,163,40,
0.2294502705335617,167,41,
0.22922208905220032,171,42,
0.22903519868850708,175,43,
0.2289116084575653,179,44,
0.22859998047351837,183,45,
0.228790283203125,187,46,
0.22906461358070374,191,47,
0.22874343395233154,195,48,
,199,49,0.2272833287715912
0.2282383292913437,199,49,
0.22814218699932098,203,50,
0.22830356657505035,207,51,
0.228315070271492,211,52,
0.22812634706497192,215,53,
0.22841903567314148,219,54,
0.22858458757400513,223,55,
0.22787943482398987,227,56,
0.22807973623275757,231,57,
0.22781823575496674,235,58,
0.22791065275669098,239,59,
0.22811312973499298,243,60,
0.2280031442642212,247,61,
0.22769932448863983,251,62,
0.22761796414852142,255,63,
0.22793510556221008,259,64,
0.22754643857479095,263,65,
0.22762364149093628,267,66,
0.22764015197753906,271,67,
0.22751431167125702,275,68,
0.22751377522945404,279,69,
0.22750166058540344,283,70,
0.22742372751235962,287,71,
0.2276466190814972,291,72,
0.2276182621717453,295,73,
,299,74,0.2248409390449524
0.22740474343299866,299,74,
0.2276037335395813,303,75,
0.2276419848203659,307,76,
0.22730372846126556,311,77,
0.22728495299816132,315,78,
0.22726719081401825,319,79,
0.2273087501525879,323,80,
0.22744439542293549,327,81,
0.2272857278585434,331,82,
0.227028489112854,335,83,
0.2270471453666687,339,84,
0.22725999355316162,343,85,
0.22735141217708588,347,86,
0.22745975852012634,351,87,
0.22692395746707916,355,88,
0.22734884917736053,359,89,
0.2273775041103363,363,90,
0.22708000242710114,367,91,
0.2274014800786972,371,92,
0.22719497978687286,375,93,
0.22690501809120178,379,94,
0.2270497828722,383,95,
0.22716361284255981,387,96,
0.2271248996257782,391,97,
0.2271524965763092,395,98,
,399,99,0.23576535284519196
0.2271387279033661,399,99,
0.2276003658771515,403,100,
0.22711676359176636,407,101,
0.2271001935005188,411,102,
0.22686950862407684,415,103,
0.22690828144550323,419,104,
0.2271902859210968,423,105,
0.22704319655895233,427,106,
0.22690734267234802,431,107,
0.2268264889717102,435,108,
0.2272125780582428,439,109,
0.22707553207874298,443,110,
0.2267937809228897,447,111,
0.22692082822322845,451,112,
0.2275702804327011,455,113,
0.22712333500385284,459,114,
0.22696755826473236,463,115,
0.2270509898662567,467,116,
0.22704702615737915,471,117,
0.2271234095096588,475,118,
0.22698189318180084,479,119,
0.227138951420784,483,120,
0.22725464403629303,487,121,
0.22726979851722717,491,122,
0.22683994472026825,495,123,
,499,124,0.22524641454219818
0.22696080803871155,499,124,
0.2271750569343567,503,125,
0.22700205445289612,507,126,
0.22691214084625244,511,127,
0.22708851099014282,515,128,
0.22685669362545013,519,129,
0.22689703106880188,523,130,
0.226934552192688,527,131,
0.22733421623706818,531,132,
0.22731931507587433,535,133,
0.22690723836421967,539,134,
0.22703245282173157,543,135,
0.22704103589057922,547,136,
0.22682523727416992,551,137,
0.22678162157535553,555,138,
0.22695036232471466,559,139,
0.2270009070634842,563,140,
0.22729764878749847,567,141,
0.2271198332309723,571,142,
0.2268362045288086,575,143,
0.22683629393577576,579,144,
0.2269892692565918,583,145,
0.22693516314029694,587,146,
0.22711747884750366,591,147,
0.22688648104667664,595,148,
,599,149,0.2243621051311493
0.2270035296678543,599,149,
0.22692880034446716,603,150,
0.2271842509508133,607,151,
0.22717580199241638,611,152,
0.22720536589622498,615,153,
0.22710056602954865,619,154,
0.22713887691497803,623,155,
0.22707463800907135,627,156,
0.22707395255565643,631,157,
0.22721776366233826,635,158,
0.22696229815483093,639,159,
0.22697514295578003,643,160,
0.22713994979858398,647,161,
0.2273300588130951,651,162,
0.22705307602882385,655,163,
0.22695797681808472,659,164,
0.22705085575580597,663,165,
0.22701536118984222,667,166,
0.227091982960701,671,167,
0.22715993225574493,675,168,
0.22691388428211212,679,169,
0.22724147140979767,683,170,
0.22770807147026062,687,171,
0.22702130675315857,691,172,
0.2269488275051117,695,173,
,699,174,0.22626344859600067
0.22698520123958588,699,174,
0.22748059034347534,703,175,
0.22718513011932373,707,176,
0.2271234393119812,711,177,
0.2271037995815277,715,178,
0.22715546190738678,719,179,
0.22713720798492432,723,180,
0.22731046378612518,727,181,
0.22721023857593536,731,182,
0.22709724307060242,735,183,
0.2272142916917801,739,184,
0.2272026240825653,743,185,
0.2270950824022293,747,186,
0.22709637880325317,751,187,
0.2272445112466812,755,188,
0.22700507938861847,759,189,
0.22703656554222107,763,190,
0.22715607285499573,767,191,
0.22724197804927826,771,192,
0.22726298868656158,775,193,
0.2272282838821411,779,194,
0.22725066542625427,783,195,
0.22707265615463257,787,196,
0.22711549699306488,791,197,
0.2271004617214203,795,198,
,799,199,0.22687605023384094
0.2271270900964737,799,199,
0.22704735398292542,803,200,
0.2270180583000183,807,201,
0.22713427245616913,811,202,
0.22731317579746246,815,203,
0.2273230105638504,819,204,
0.22708642482757568,823,205,
0.2270863652229309,827,206,
0.22709786891937256,831,207,
0.2271825224161148,835,208,
0.2271624505519867,839,209,
0.22705082595348358,843,210,
0.22715143859386444,847,211,
0.22723239660263062,851,212,
0.22716577351093292,855,213,
0.22714905440807343,859,214,
0.22712916135787964,863,215,
0.22732014954090118,867,216,
0.2276308834552765,871,217,
0.22726549208164215,875,218,
0.22721026837825775,879,219,
0.22733502089977264,883,220,
0.22742873430252075,887,221,
0.2272670865058899,891,222,
0.2272234857082367,895,223,
,899,224,0.22954027354717255
0.22731941938400269,899,224,
0.22723905742168427,903,225,
0.22750329971313477,907,226,
0.22771476209163666,911,227,
0.22756119072437286,915,228,
0.22732338309288025,919,229,
0.22738932073116302,923,230,
0.22736263275146484,927,231,
0.22748304903507233,931,232,
0.22734974324703217,935,233,
0.22741203010082245,939,234,
0.22745037078857422,943,235,
0.2274409830570221,947,236,
0.22743983566761017,951,237,
0.22729678452014923,955,238,
0.227401465177536,959,239,
0.2275124490261078,963,240,
0.22750264406204224,967,241,
0.22747842967510223,971,242,
0.22755832970142365,975,243,
0.22761517763137817,979,244,
0.2275780439376831,983,245,
0.227516308426857,987,246,
0.2274205982685089,991,247,
0.22750064730644226,995,248,
,999,249,0.2274673879146576
0.22750547528266907,999,249,
0.2275770753622055,1003,250,
0.2274705469608307,1007,251,
0.22752979397773743,1011,252,
0.22741229832172394,1015,253,
0.22749213874340057,1019,254,
0.22764939069747925,1023,255,
0.2275184839963913,1027,256,
0.2274351567029953,1031,257,
0.22750216722488403,1035,258,
0.22744634747505188,1039,259,
0.22741882503032684,1043,260,
0.22749218344688416,1047,261,
0.2275543212890625,1051,262,
0.22770103812217712,1055,263,
0.22778014838695526,1059,264,
0.22765791416168213,1063,265,
0.22761112451553345,1067,266,
0.22751997411251068,1071,267,
0.2278529405593872,1075,268,
0.2277463972568512,1079,269,
0.22780761122703552,1083,270,
0.2279418706893921,1087,271,
0.22780150175094604,1091,272,
0.2276621311903,1095,273,
,1099,274,0.22455742955207825
0.22766122221946716,1099,274,
0.22762660682201385,1103,275,
0.22771549224853516,1107,276,
0.227634996175766,1111,277,
0.2277635633945465,1115,278,
0.2277556210756302,1119,279,
0.2276899665594101,1123,280,
0.22780942916870117,1127,281,
0.227875754237175,1131,282,
0.22778311371803284,1135,283,
0.2276836782693863,1139,284,
0.22767344117164612,1143,285,
0.22760948538780212,1147,286,
0.22760692238807678,1151,287,
0.22765015065670013,1155,288,
0.22764115035533905,1159,289,
0.2276322990655899,1163,290,
0.22762589156627655,1167,291,
0.2276969850063324,1171,292,
0.22771292924880981,1175,293,
0.22787807881832123,1179,294,
0.2278231829404831,1183,295,
0.2276889681816101,1187,296,
0.22768822312355042,1191,297,
0.2277887463569641,1195,298,
,1199,299,0.22578130662441254
0.22787944972515106,1199,299,
