epoch,train/loss,step,valid/loss
27,0.5204523205757141,111,
27,,111,0.6763356924057007
28,0.5868558883666992,113,
28,0.637769341468811,115,
28,,115,0.7977749705314636
29,0.7512564659118652,117,
29,0.572877824306488,119,
29,,119,0.6574720144271851
30,0.619604766368866,121,
30,0.6846257448196411,123,
30,,123,0.7231067419052124
31,0.6751459836959839,125,
31,0.6993570923805237,127,
31,,127,0.8592093586921692
32,0.8232802748680115,129,
32,0.583996057510376,131,
32,,131,0.6201697587966919
33,0.5900487303733826,133,
33,0.449162095785141,135,
33,,135,0.4833665192127228
34,0.5473315715789795,137,
34,0.5150227546691895,139,
34,,139,0.5161416530609131
35,0.4755907654762268,141,
35,0.4429793059825897,143,
35,,143,0.46449434757232666
36,0.44982269406318665,145,
36,0.606826663017273,147,
36,,147,0.8443021178245544
37,1.0517340898513794,149,
37,0.6896917819976807,151,
37,,151,0.9373264312744141
38,0.9976465106010437,153,
38,0.6127825379371643,155,
38,,155,0.7271225452423096
39,0.7165353298187256,157,
39,0.5305392146110535,159,
39,,159,0.6054494976997375
40,0.5652427077293396,161,
40,0.41181841492652893,163,
40,,163,0.4545544385910034
41,0.4468168318271637,165,
41,0.4308890700340271,167,
41,,167,0.4431278705596924
42,0.4752156734466553,169,
42,0.44557997584342957,171,
42,,171,0.42191341519355774
43,0.5076422691345215,173,
43,0.40229153633117676,175,
43,,175,0.40494099259376526
44,0.48042067885398865,177,
44,0.46875324845314026,179,
44,,179,0.5645263195037842
45,0.48310914635658264,181,
45,0.8243679404258728,183,
45,,183,0.5959193706512451
46,0.38685131072998047,185,
46,0.39254525303840637,187,
46,,187,0.48041680455207825
47,0.5204918384552002,189,
47,0.562859833240509,191,
47,,191,0.6378351449966431
48,0.5398094654083252,193,
48,0.42415109276771545,195,
48,,195,0.3819267749786377
49,0.39094629883766174,197,
49,0.44039833545684814,199,
49,,199,0.4057902991771698
50,0.38860324025154114,201,
50,0.47603553533554077,203,
50,,203,0.3894915282726288
51,0.5004821419715881,205,
51,0.5480416417121887,207,
51,,207,0.3888440430164337
52,0.6951960921287537,209,
52,0.6968745589256287,211,
52,,211,0.5696291923522949
53,0.38150662183761597,213,
53,0.4515223503112793,215,
53,,215,0.3684817850589752
54,0.3644934296607971,217,
54,0.46089088916778564,219,
54,,219,0.45550334453582764
55,0.4222103953361511,221,
55,0.3818762004375458,223,
55,,223,0.3807324469089508
56,0.4052300751209259,225,
56,0.7003574371337891,227,
56,,227,0.5413384437561035
57,0.4560956656932831,229,
57,0.7691795229911804,231,
57,,231,0.5531138181686401
58,0.38099026679992676,233,
58,0.7409417033195496,235,
58,,235,0.575032114982605
59,0.46488121151924133,237,
59,0.5947705507278442,239,
59,,239,0.5805827975273132
60,0.5392719507217407,241,
60,0.5420688986778259,243,
60,,243,0.5426359176635742
61,0.48253151774406433,245,
61,0.5155407786369324,247,
61,,247,0.49416694045066833
62,0.3666188418865204,249,
62,0.6699292063713074,251,
62,,251,0.7010895013809204
63,0.5405083298683167,253,
63,0.6238320469856262,255,
63,,255,0.5319437384605408
64,0.39696475863456726,257,
64,0.5570051670074463,259,
64,,259,0.5912736654281616
65,0.4452078938484192,261,
65,0.5748778581619263,263,
65,,263,0.5042657256126404
66,0.42888516187667847,265,
66,0.5957147479057312,267,
66,,267,0.5015054941177368
67,0.4304012060165405,269,
67,0.6537970304489136,271,
67,,271,0.5442132949829102
68,0.4294438660144806,273,
68,0.5348132848739624,275,
68,,275,0.46429407596588135
69,0.35816437005996704,277,
69,0.6876317262649536,279,
69,,279,0.5798941850662231
70,0.45127254724502563,281,
70,0.4178667366504669,283,
70,,283,0.4687291979789734
71,0.33975058794021606,285,
71,0.6961281299591064,287,
71,,287,0.5886650085449219
72,0.4249160885810852,289,
72,0.5005700588226318,291,
72,,291,0.43502646684646606
73,0.3476012647151947,293,
73,0.5731396675109863,295,
73,,295,0.47704046964645386
74,0.35028889775276184,297,
74,0.9004284739494324,299,
74,,299,0.7244638800621033
75,0.5395215153694153,301,
75,0.40323901176452637,303,
75,,303,0.36220845580101013
76,0.3645514249801636,305,
76,0.35929739475250244,307,
76,,307,0.32607775926589966
77,0.38626882433891296,309,
77,0.3063047528266907,311,
77,,311,0.48322123289108276
78,0.6163329482078552,313,
78,0.4065835475921631,315,
78,,315,0.5348846912384033
79,0.7266519665718079,317,
79,0.4794101119041443,319,
79,,319,0.3371782600879669
80,0.4228012263774872,321,
80,0.37823376059532166,323,
80,,323,0.34058552980422974
81,0.32274582982063293,325,
81,0.2563108503818512,327,
81,,327,0.35915061831474304
82,0.3465879559516907,329,
82,0.3117804229259491,331,
82,,331,0.3201643228530884
83,0.32882583141326904,333,
83,0.39843136072158813,335,
83,,335,0.31599706411361694
84,0.33995339274406433,337,
84,0.28016212582588196,339,
84,,339,0.3086620569229126
85,0.3121912181377411,341,
85,0.3539031445980072,343,
85,,343,0.30150941014289856
86,0.3066612780094147,345,
86,0.33235031366348267,347,
86,,347,0.34291037917137146
87,0.35399267077445984,349,
87,0.28442949056625366,351,
87,,351,0.3100605309009552
88,0.32541346549987793,353,
88,0.3154730498790741,355,
88,,355,0.3955635726451874
89,0.41395071148872375,357,
89,0.5562303066253662,359,
89,,359,0.5731137990951538
90,0.43806636333465576,361,
90,0.2978239357471466,363,
90,,363,0.2898922264575958
91,0.3815908432006836,365,
91,0.47261983156204224,367,
91,,367,0.3103015422821045
92,0.310375452041626,369,
92,0.4741426110267639,371,
92,,371,0.42782241106033325
93,0.3524985909461975,373,
93,0.33615338802337646,375,
93,,375,0.2954114079475403
94,0.3597865700721741,377,
94,0.34589260816574097,379,
94,,379,0.3021004796028137
95,0.36524245142936707,381,
95,0.30577147006988525,383,
95,,383,0.36698874831199646
96,0.31946900486946106,385,
96,0.33985409140586853,387,
96,,387,0.28968173265457153
97,0.32249915599823,389,
97,0.31710076332092285,391,
97,,391,0.29506152868270874
98,0.3496805727481842,393,
98,0.27101269364356995,395,
98,,395,0.40136733651161194
99,0.3295455873012543,397,
99,0.35025519132614136,399,
99,,399,0.26637041568756104
100,0.37966033816337585,401,
100,0.4343082010746002,403,
100,,403,0.26311957836151123
101,0.3142976760864258,405,
101,0.35670921206474304,407,
101,,407,0.4185739755630493
102,0.3471115827560425,409,
102,0.3541637063026428,411,
102,,411,0.2645495533943176
103,0.3475683629512787,413,
103,0.26241931319236755,415,
103,,415,0.2833162844181061
104,0.3641449809074402,417,
104,0.2924636900424957,419,
104,,419,0.38077086210250854
105,0.3219238221645355,421,
105,0.25036320090293884,423,
105,,423,0.25632521510124207
106,0.3682706356048584,425,
106,0.329894483089447,427,
106,,427,0.268233984708786
107,0.3290989398956299,429,
107,0.3749934136867523,431,
107,,431,0.3972702920436859
108,0.3118349015712738,433,
108,0.25585874915122986,435,
108,,435,0.25415360927581787
109,0.32829853892326355,437,
109,0.2239513397216797,439,
109,,439,0.2737380862236023
110,0.32799383997917175,441,
110,0.2851485013961792,443,
110,,443,0.3351571261882782
111,0.2908647060394287,445,
111,0.4181477725505829,447,
111,,447,0.2589617371559143
112,0.26505017280578613,449,
112,0.33105018734931946,451,
112,,451,0.2658333480358124
113,0.333168089389801,453,
113,0.2731022536754608,455,
113,,455,0.3492867946624756
114,0.2965095341205597,457,
114,0.27133867144584656,459,
114,,459,0.24749916791915894
115,0.313823938369751,461,
115,0.2523651421070099,463,
115,,463,0.2646957039833069
116,0.3338223993778229,465,
116,0.29353418946266174,467,
116,,467,0.3260156512260437
117,0.2895249128341675,469,
117,0.28023970127105713,471,
117,,471,0.25221288204193115
118,0.2876351773738861,473,
118,0.3883186876773834,475,
118,,475,0.2567002773284912
119,0.3268383741378784,477,
119,0.40827661752700806,479,
119,,479,0.36217039823532104
120,0.314413845539093,481,
120,0.3087117075920105,483,
120,,483,0.23319393396377563
121,0.33885207772254944,485,
121,0.3115347921848297,487,
121,,487,0.2389339953660965
122,0.2954047918319702,489,
122,0.346323162317276,491,
122,,491,0.36268025636672974
123,0.3034253418445587,493,
123,0.2401587814092636,495,
123,,495,0.23843388259410858
124,0.3385414481163025,497,
124,0.3180226683616638,499,
124,,499,0.2613758444786072
125,0.309318482875824,501,
125,0.23521357774734497,503,
125,,503,0.3136425018310547
126,0.2443416267633438,505,
126,0.38562875986099243,507,
126,,507,0.2536867558956146
127,0.2722424864768982,509,
127,0.2523967921733856,511,
127,,511,0.2683584690093994
128,0.3422044813632965,513,
128,0.27342134714126587,515,
128,,515,0.3120643198490143
129,0.26757970452308655,517,
129,0.34485694766044617,519,
129,,519,0.243698388338089
130,0.29514870047569275,521,
130,0.32653504610061646,523,
130,,523,0.26764389872550964
131,0.33465561270713806,525,
131,0.24520811438560486,527,
131,,527,0.2853372097015381
132,0.25367894768714905,529,
132,0.29592376947402954,531,
132,,531,0.2426144927740097
133,0.30673885345458984,533,
133,0.21542079746723175,535,
133,,535,0.24841424822807312
134,0.3239189684391022,537,
134,0.2538812458515167,539,
134,,539,0.3145298957824707
135,0.2680830955505371,541,
135,0.44480347633361816,543,
135,,543,0.22662679851055145
136,0.31179139018058777,545,
136,0.22835464775562286,547,
136,,547,0.23094980418682098
137,0.2794989049434662,549,
137,0.4312423765659332,551,
137,,551,0.3414095342159271
138,0.2969856560230255,553,
138,0.26594215631484985,555,
138,,555,0.22072847187519073
139,0.32506364583969116,557,
139,0.22136780619621277,559,
139,,559,0.23017987608909607
140,0.27939656376838684,561,
140,0.2707556486129761,563,
140,,563,0.3305520713329315
141,0.27771180868148804,565,
141,0.25376179814338684,567,
141,,567,0.22638162970542908
142,0.29209163784980774,569,
142,0.2323063164949417,571,
142,,571,0.2351175844669342
143,0.2952336072921753,573,
143,0.33343860507011414,575,
143,,575,0.3169749677181244
144,0.2751655876636505,577,
144,0.29644355177879333,579,
144,,579,0.21680273115634918
145,0.3093221187591553,581,
145,0.24336084723472595,583,
145,,583,0.22135303914546967
146,0.28611671924591064,585,
146,0.29051992297172546,587,
146,,587,0.3298099637031555
147,0.26494845747947693,589,
147,0.3140375316143036,591,
147,,591,0.22537001967430115
148,0.2945733666419983,593,
148,0.2787746787071228,595,
148,,595,0.23018234968185425
149,0.2801060676574707,597,
149,0.25500503182411194,599,
149,,599,0.2952005863189697
150,0.2708726227283478,601,
150,0.3558472990989685,603,
150,,603,0.22185005247592926
151,0.2700635492801666,605,
151,0.17524422705173492,607,
151,,607,0.23408517241477966
152,0.29076576232910156,609,
152,0.2175242155790329,611,
152,,611,0.29534146189689636
153,0.25499117374420166,613,
153,0.37702491879463196,615,
153,,615,0.2233675718307495
154,0.25175392627716064,617,
154,0.1971149742603302,619,
154,,619,0.22697634994983673
155,0.25379008054733276,621,
155,0.3138614594936371,623,
155,,623,0.36712273955345154
156,0.3158985376358032,625,
156,0.2927897572517395,627,
156,,627,0.20167341828346252
157,0.30585622787475586,629,
157,0.31287142634391785,631,
157,,631,0.21702627837657928
158,0.2836826741695404,633,
158,0.38473427295684814,635,
158,,635,0.2809348702430725
159,0.2715800702571869,637,
159,0.2731231153011322,639,
159,,639,0.22271433472633362
160,0.2787535786628723,641,
160,0.17784181237220764,643,
160,,643,0.22703036665916443
161,0.2880241870880127,645,
161,0.23863118886947632,647,
161,,647,0.2753464877605438
162,0.24128694832324982,649,
162,0.2640199661254883,651,
162,,651,0.20682911574840546
163,0.2695681154727936,653,
163,0.22077670693397522,655,
163,,655,0.214388906955719
164,0.26618146896362305,657,
164,0.38524189591407776,659,
164,,659,0.30553969740867615
165,0.2753656804561615,661,
165,0.2854524850845337,663,
165,,663,0.21210822463035583
166,0.2871880531311035,665,
166,0.21613821387290955,667,
166,,667,0.21497683227062225
167,0.26902705430984497,669,
167,0.2602279484272003,671,
167,,671,0.2826252579689026
168,0.23939211666584015,673,
168,0.24551603198051453,675,
168,,675,0.20959675312042236
169,0.24366377294063568,677,
169,0.2588197886943817,679,
169,,679,0.21824072301387787
170,0.250532865524292,681,
170,0.2534720301628113,683,
170,,683,0.2813538908958435
171,0.25648394227027893,685,
171,0.24228976666927338,687,
171,,687,0.20387187600135803
172,0.27606478333473206,689,
172,0.23534461855888367,691,
172,,691,0.21439404785633087
173,0.270215779542923,693,
173,0.27674704790115356,695,
173,,695,0.27956250309944153
174,0.2461545467376709,697,
174,0.24614399671554565,699,
174,,699,0.20036502182483673
175,0.25825440883636475,701,
175,0.2588939070701599,703,
175,,703,0.21025706827640533
176,0.3080798387527466,705,
176,0.23105284571647644,707,
176,,707,0.2680644094944
177,0.22089408338069916,709,
177,0.2778288424015045,711,
177,,711,0.2067078799009323
178,0.25856542587280273,713,
178,0.23022866249084473,715,
178,,715,0.21450147032737732
179,0.28321942687034607,717,
179,0.2164524644613266,719,
179,,719,0.27370667457580566
180,0.21130751073360443,721,
180,0.29226410388946533,723,
180,,723,0.20212894678115845
181,0.239811509847641,725,
181,0.22775150835514069,727,
181,,727,0.2166319489479065
182,0.24096418917179108,729,
182,0.16592980921268463,731,
182,,731,0.2727494537830353
183,0.2412777543067932,733,
183,0.3218322992324829,735,
183,,735,0.19614984095096588
184,0.2597569525241852,737,
184,0.18603579699993134,739,
184,,739,0.22093529999256134
185,0.2580844759941101,741,
185,0.1879749894142151,743,
185,,743,0.27181553840637207
186,0.25780367851257324,745,
186,0.16664670407772064,747,
186,,747,0.19523437321186066
187,0.26692670583724976,749,
187,0.3330775797367096,751,
187,,751,0.2556440830230713
188,0.35479065775871277,753,
188,0.20765839517116547,755,
188,,755,0.3614880442619324
189,0.5390927791595459,757,
189,0.2513546347618103,759,
189,,759,0.29230356216430664
190,0.4437996447086334,761,
190,0.3310871720314026,763,
190,,763,0.20674549043178558
191,0.24852338433265686,765,
191,0.24553987383842468,767,
191,,767,0.24454593658447266
192,0.24502381682395935,769,
192,0.28071826696395874,771,
192,,771,0.2023889422416687
193,0.23080085217952728,773,
193,0.18431688845157623,775,
193,,775,0.196155846118927
194,0.22678902745246887,777,
194,0.22970695793628693,779,
194,,779,0.19633713364601135
195,0.21800948679447174,781,
195,0.1561070829629898,783,
195,,783,0.1891999989748001
196,0.2064322978258133,785,
196,0.20997248589992523,787,
196,,787,0.18490713834762573
197,0.19104410707950592,789,
197,0.2170238345861435,791,
197,,791,0.189671128988266
198,0.2322508841753006,793,
198,0.21234998106956482,795,
198,,795,0.18263374269008636
199,0.216703861951828,797,
199,0.21382303535938263,799,
199,,799,0.18107423186302185
200,0.21102936565876007,801,
200,0.1952909380197525,803,
200,,803,0.18021942675113678
201,0.20098242163658142,805,
201,0.21704161167144775,807,
201,,807,0.17685295641422272
202,0.1984207183122635,809,
202,0.17742787301540375,811,
202,,811,0.1768370121717453
203,0.19888800382614136,813,
203,0.17709970474243164,815,
203,,815,0.1854320913553238
204,0.20280426740646362,817,
204,0.21578902006149292,819,
204,,819,0.18837928771972656
205,0.1749756932258606,821,
205,0.2051246464252472,823,
205,,823,0.18694034218788147
206,0.19978290796279907,825,
206,0.20517021417617798,827,
206,,827,0.17366036772727966
207,0.2177250236272812,829,
207,0.21872828900814056,831,
207,,831,0.17476686835289001
208,0.20660868287086487,833,
208,0.26897260546684265,835,
208,,835,0.20268197357654572
209,0.18455202877521515,837,
209,0.27741625905036926,839,
209,,839,0.3106154799461365
210,0.29671549797058105,841,
210,0.28345632553100586,843,
210,,843,0.1694175750017166
211,0.2688523828983307,845,
211,0.36541980504989624,847,
211,,847,0.23974405229091644
212,0.3011956512928009,849,
212,0.37803852558135986,851,
212,,851,0.22061274945735931
213,0.26105809211730957,853,
213,0.22192969918251038,855,
213,,855,0.1922670304775238
214,0.2482355386018753,857,
214,0.4259903132915497,859,
214,,859,0.19937346875667572
215,0.20082738995552063,861,
215,0.22327986359596252,863,
215,,863,0.1796192228794098
216,0.2981318235397339,865,
216,0.23673835396766663,867,
216,,867,0.21530714631080627
217,0.2581483721733093,869,
217,0.23061911761760712,871,
217,,871,0.18647997081279755
218,0.21519224345684052,873,
218,0.3451821208000183,875,
218,,875,0.18204163014888763
219,0.27863582968711853,877,
219,0.3771732747554779,879,
219,,879,0.2060219645500183
220,0.22791366279125214,881,
220,0.21813949942588806,883,
220,,883,0.18465405702590942
221,0.26078319549560547,885,
221,0.32676929235458374,887,
221,,887,0.2150091975927353
222,0.23611174523830414,889,
222,0.27919092774391174,891,
222,,891,0.1713593602180481
223,0.286709189414978,893,
223,0.3397206664085388,895,
223,,895,0.21835659444332123
224,0.2398124635219574,897,
224,0.2741934061050415,899,
224,,899,0.17580018937587738
225,0.2268761396408081,901,
225,0.47150909900665283,903,
225,,903,0.1831343024969101
226,0.2551942765712738,905,
226,0.2201424092054367,907,
226,,907,0.19053058326244354
227,0.22760488092899323,909,
227,0.368904709815979,911,
227,,911,0.1790558099746704
228,0.22558216750621796,913,
228,0.3098805546760559,915,
228,,915,0.1856725513935089
229,0.22233231365680695,917,
229,0.3182065486907959,919,
229,,919,0.1791001558303833
230,0.25904425978660583,921,
230,0.28603988885879517,923,
230,,923,0.19100211560726166
231,0.24415794014930725,925,
231,0.30755680799484253,927,
231,,927,0.18488970398902893
232,0.24384868144989014,929,
232,0.2730761468410492,931,
232,,931,0.1751859486103058
233,0.21496500074863434,933,
233,0.4271751940250397,935,
233,,935,0.19546358287334442
234,0.25035834312438965,937,
234,0.19173720479011536,939,
234,,939,0.16876842081546783
235,0.23998303711414337,941,
235,0.2919763922691345,943,
235,,943,0.20050834119319916
236,0.21981315314769745,945,
236,0.3624640703201294,947,
236,,947,0.16857796907424927
237,0.28117746114730835,949,
237,0.3364429771900177,951,
237,,951,0.1979563683271408
238,0.2300824075937271,953,
238,0.2553555965423584,955,
238,,955,0.16745372116565704
239,0.2636393904685974,957,
239,0.25967907905578613,959,
239,,959,0.20265647768974304
240,0.19274939596652985,961,
240,0.3180081248283386,963,
240,,963,0.16222438216209412
241,0.26660457253456116,965,
241,0.347341388463974,967,
241,,967,0.2044176608324051
242,0.21412523090839386,969,
242,0.32500556111335754,971,
242,,971,0.1660241186618805
243,0.2576344609260559,973,
243,0.25609132647514343,975,
243,,975,0.19824089109897614
244,0.21001118421554565,977,
244,0.2615105211734772,979,
244,,979,0.16269783675670624
245,0.2527652978897095,981,
245,0.32034778594970703,983,
245,,983,0.19881001114845276
246,0.21077671647071838,985,
246,0.1849534511566162,987,
246,,987,0.16369172930717468
247,0.26217591762542725,989,
247,0.30124977231025696,991,
247,,991,0.19526416063308716
248,0.22009895741939545,993,
248,0.21581217646598816,995,
248,,995,0.16364321112632751
249,0.24101963639259338,997,
249,0.28338930010795593,999,
249,,999,0.1958644837141037
250,0.21075840294361115,1001,
250,0.229948490858078,1003,
250,,1003,0.15756742656230927
251,0.24969683587551117,1005,
251,0.1650976538658142,1007,
251,,1007,0.19723671674728394
252,0.22705435752868652,1009,
252,0.21458588540554047,1011,
252,,1011,0.1583741307258606
253,0.2271445095539093,1013,
253,0.3677140176296234,1015,
253,,1015,0.19230027496814728
254,0.19344915449619293,1017,
254,0.2491331249475479,1019,
254,,1019,0.16458101570606232
255,0.2688605487346649,1021,
255,0.26268965005874634,1023,
255,,1023,0.18511871993541718
256,0.20918016135692596,1025,
256,0.23184828460216522,1027,
256,,1027,0.16353367269039154
257,0.24590635299682617,1029,
257,0.3081766366958618,1031,
257,,1031,0.19334052503108978
258,0.19166426360607147,1033,
258,0.2794021666049957,1035,
258,,1035,0.15902413427829742
259,0.26455262303352356,1037,
259,0.32322725653648376,1039,
259,,1039,0.18591716885566711
260,0.20343409478664398,1041,
260,0.2757672071456909,1043,
260,,1043,0.1652744859457016
261,0.25875377655029297,1045,
261,0.31286096572875977,1047,
261,,1047,0.19226999580860138
262,0.21832947432994843,1049,
262,0.2451917678117752,1051,
262,,1051,0.15598507225513458
263,0.24906614422798157,1053,
263,0.41161036491394043,1055,
263,,1055,0.19947580993175507
264,0.19056598842144012,1057,
264,0.2803622782230377,1059,
264,,1059,0.154184952378273
265,0.23953336477279663,1061,
265,0.2773887515068054,1063,
265,,1063,0.19193844497203827
266,0.2080327868461609,1065,
266,0.17883925139904022,1067,
266,,1067,0.16010402143001556
267,0.24161499738693237,1069,
267,0.2347736358642578,1071,
267,,1071,0.18160328269004822
268,0.19781671464443207,1073,
268,0.2749857008457184,1075,
268,,1075,0.16198521852493286
269,0.19319558143615723,1077,
269,0.2996912896633148,1079,
269,,1079,0.1732831597328186
270,0.22004276514053345,1081,
270,0.375453919172287,1083,
270,,1083,0.1708422601222992
271,0.2199789434671402,1085,
271,0.19852593541145325,1087,
271,,1087,0.17150093615055084
272,0.21213848888874054,1089,
272,0.22185920178890228,1091,
272,,1091,0.16019292175769806
273,0.21930326521396637,1093,
273,0.31107404828071594,1095,
273,,1095,0.1781252920627594
274,0.1898362934589386,1097,
274,0.24608543515205383,1099,
274,,1099,0.15961414575576782
275,0.2233775109052658,1101,
275,0.27372050285339355,1103,
275,,1103,0.1811039000749588
276,0.19383367896080017,1105,
276,0.20500825345516205,1107,
276,,1107,0.15921315550804138
277,0.2324996143579483,1109,
277,0.27679458260536194,1111,
277,,1111,0.170646071434021
278,0.20830680429935455,1113,
278,0.23707059025764465,1115,
278,,1115,0.16448578238487244
279,0.2135845571756363,1117,
279,0.2789789140224457,1119,
279,,1119,0.1697523444890976
280,0.21657659113407135,1121,
280,0.3085879683494568,1123,
280,,1123,0.16067329049110413
281,0.19772972166538239,1125,
281,0.27253246307373047,1127,
281,,1127,0.1741729974746704
282,0.22141477465629578,1129,
282,0.15972478687763214,1131,
282,,1131,0.15510953962802887
283,0.2286452203989029,1133,
283,0.23083755373954773,1135,
283,,1135,0.18400925397872925
284,0.19899652898311615,1137,
284,0.3068355619907379,1139,
284,,1139,0.15358902513980865
285,0.23355817794799805,1141,
285,0.34676215052604675,1143,
285,,1143,0.17832741141319275
286,0.21521705389022827,1145,
286,0.1892012357711792,1147,
286,,1147,0.15662023425102234
287,0.2243652194738388,1149,
287,0.31430262327194214,1151,
287,,1151,0.17918486893177032
288,0.21034523844718933,1153,
288,0.26021307706832886,1155,
288,,1155,0.1588389277458191
289,0.2055700123310089,1157,
289,0.24375560879707336,1159,
289,,1159,0.16841083765029907
290,0.22480808198451996,1161,
290,0.31373512744903564,1163,
290,,1163,0.15172827243804932
291,0.18798194825649261,1165,
291,0.306885302066803,1167,
291,,1167,0.18236862123012543
292,0.1904803216457367,1169,
292,0.13121303915977478,1171,
292,,1171,0.14860214293003082
293,0.23665662109851837,1173,
293,0.27916771173477173,1175,
293,,1175,0.18384265899658203
294,0.1856500655412674,1177,
294,0.18652376532554626,1179,
294,,1179,0.14873459935188293
295,0.22404825687408447,1181,
295,0.330552875995636,1183,
295,,1183,0.1814393550157547
296,0.17839063704013824,1185,
296,0.18883579969406128,1187,
296,,1187,0.15037144720554352
297,0.22935153543949127,1189,
297,0.3152771294116974,1191,
297,,1191,0.18029464781284332
298,0.19399912655353546,1193,
298,0.2030424028635025,1195,
298,,1195,0.14835473895072937
299,0.2183363437652588,1197,
299,0.31116804480552673,1199,
299,,1199,0.17162811756134033
