train/loss,epoch,step,valid/loss
3.440105438232422,0,1,
1.3806458711624146,0,3,
,0,3,1.2532260417938232
1.1452279090881348,1,5,
1.1860449314117432,1,7,
,1,7,1.1393818855285645
1.029624581336975,2,9,
0.8806295990943909,2,11,
,2,11,0.8723883628845215
0.8510672450065613,3,13,
0.8541862368583679,3,15,
,3,15,0.8718156218528748
0.8553059697151184,4,17,
0.8728538751602173,4,19,
,4,19,0.879606306552887
0.8596839904785156,5,21,
0.8350479602813721,5,23,
,5,23,0.8633877635002136
0.9023441672325134,6,25,
0.9567656517028809,6,27,
,6,27,0.9045230150222778
0.8494497537612915,7,29,
0.8414354920387268,7,31,
,7,31,0.8548576235771179
0.8485623002052307,8,33,
0.8505008816719055,8,35,
,8,35,0.839874267578125
0.8232483863830566,9,37,
0.8229653239250183,9,39,
,9,39,0.8369166851043701
0.8175237774848938,10,41,
0.7744377851486206,10,43,
,10,43,0.8668364882469177
0.9236899614334106,11,45,
0.8534393906593323,11,47,
,11,47,0.8128098845481873
0.7982143759727478,12,49,
0.8004623055458069,12,51,
,12,51,0.8143669962882996
0.7845022082328796,13,53,
0.7654940485954285,13,55,
,13,55,0.8020586371421814
0.7869876623153687,14,57,
0.7633988261222839,14,59,
,14,59,0.7916667461395264
0.7790461182594299,15,61,
0.8349699974060059,15,63,
,15,63,0.794589638710022
0.7580533623695374,16,65,
0.8205263018608093,16,67,
,16,67,0.8035141229629517
0.75218266248703,17,69,
0.9062038660049438,17,71,
,17,71,0.857815146446228
0.814022421836853,18,73,
0.7870596051216125,18,75,
,18,75,0.7914878129959106
0.7611256241798401,19,77,
0.9233052730560303,19,79,
,19,79,0.8607667684555054
0.7754542231559753,20,81,
0.7620909214019775,20,83,
,20,83,0.7923870086669922
0.7576369047164917,21,85,
0.8122802972793579,21,87,
,21,87,0.8480067253112793
0.7677391767501831,22,89,
0.769026517868042,22,91,
,22,91,0.7903509736061096
0.7525762319564819,23,93,
0.9404606223106384,23,95,
,23,95,0.8335009217262268
0.7743831872940063,24,97,
0.7212358713150024,24,99,
,24,99,0.7903888821601868
0.7616855502128601,25,101,
0.8727931380271912,25,103,
,25,103,0.8186933994293213
0.7585753798484802,26,105,
0.6940165162086487,26,107,
,26,107,0.7925958037376404
0.7714585661888123,27,109,
0.8092485666275024,27,111,
,27,111,0.8080904483795166
0.7611415982246399,28,113,
0.790707528591156,28,115,
,28,115,0.7951446771621704
0.743582546710968,29,117,
0.808114767074585,29,119,
,29,119,0.7994806170463562
0.7476405501365662,30,121,
0.771472156047821,30,123,
,30,123,0.7976129651069641
0.7506295442581177,31,125,
0.7842761278152466,31,127,
,31,127,0.795148491859436
0.7579490542411804,32,129,
0.8627209663391113,32,131,
,32,131,0.7976882457733154
0.7620962262153625,33,133,
0.7469348311424255,33,135,
,33,135,0.7928076982498169
0.7644979953765869,34,137,
0.8484466671943665,34,139,
,34,139,0.7946428060531616
0.7555997967720032,35,141,
0.8003355860710144,35,143,
,35,143,0.7907102704048157
0.7565343379974365,36,145,
0.8461936712265015,36,147,
,36,147,0.7919884324073792
0.7573846578598022,37,149,
0.8104726076126099,37,151,
,37,151,0.7895485162734985
0.7406953573226929,38,153,
0.8510481119155884,38,155,
,38,155,0.7894012928009033
0.7467043995857239,39,157,
