train/loss,step,epoch,valid/loss
120.93412780761719,1,0,
54.94834899902344,3,0,
,3,0,39.100807189941406
27.13054656982422,5,1,
12.946125030517578,7,1,
,7,1,8.693781852722168
5.712090492248535,9,2,
3.2417449951171875,11,2,
,11,2,2.1271023750305176
1.4653364419937134,13,3,
5.604397773742676,15,3,
,15,3,7.837162494659424
7.891810417175293,17,4,
4.7336273193359375,19,4,
,19,4,3.1381995677948
1.9282459020614624,21,5,
1.2020381689071655,23,5,
,23,5,1.178602933883667
1.1314738988876343,25,6,
1.1777100563049316,27,6,
,27,6,1.1594836711883545
1.0680594444274902,29,7,
1.1940741539001465,31,7,
,31,7,1.1069693565368652
1.1197768449783325,33,8,
1.0941839218139648,35,8,
,35,8,1.0680062770843506
1.0864304304122925,37,9,
1.1069201231002808,39,9,
,39,9,1.0317444801330566
1.0104306936264038,41,10,
1.0331693887710571,43,10,
,43,10,0.9988489747047424
0.9879431128501892,45,11,
0.9320529103279114,47,11,
,47,11,0.9698623418807983
0.9594781994819641,49,12,
0.9423903226852417,51,12,
,51,12,0.9475012421607971
0.9637487530708313,53,13,
0.9544488787651062,55,13,
,55,13,0.9319289922714233
0.909865140914917,57,14,
0.9557567238807678,59,14,
,59,14,0.9222129583358765
0.9174960851669312,61,15,
0.9132276773452759,63,15,
,63,15,0.9164559841156006
0.9172400832176208,65,16,
0.9694190621376038,67,16,
,67,16,0.9116418957710266
0.9041063189506531,69,17,
0.8941161036491394,71,17,
,71,17,0.9061095714569092
0.888593316078186,73,18,
0.8967264890670776,75,18,
,75,18,0.9024297595024109
0.89470374584198,77,19,
0.889532744884491,79,19,
,79,19,0.8944075703620911
0.9004146456718445,81,20,
0.8865784406661987,83,20,
,83,20,0.8915951251983643
0.885887622833252,85,21,
0.9007700681686401,87,21,
,87,21,0.8874151110649109
0.8731333613395691,89,22,
0.8792533874511719,91,22,
,91,22,0.8949954509735107
0.8988014459609985,93,23,
0.8761662840843201,95,23,
,95,23,0.8822988867759705
0.8714834451675415,97,24,
0.8747032880783081,99,24,
,99,24,0.8828998804092407
0.8777861595153809,101,25,
0.884146511554718,103,25,
,103,25,0.8772363066673279
0.8677379488945007,105,26,
0.9014906883239746,107,26,
,107,26,0.883283257484436
0.8586214780807495,109,27,
0.8958269357681274,111,27,
,111,27,0.8743681311607361
0.8752057552337646,113,28,
0.8842878341674805,115,28,
,115,28,0.8644355535507202
0.908341109752655,117,29,
0.9592520594596863,119,29,
,119,29,0.8497952818870544
0.8504908680915833,121,30,
0.8957446813583374,123,30,
,123,30,0.859653115272522
0.8420498371124268,125,31,
0.9676246643066406,127,31,
,127,31,0.942192792892456
0.8682677745819092,129,32,
0.837411642074585,131,32,
,131,32,0.859514594078064
0.8560258150100708,133,33,
0.7979703545570374,135,33,
,135,33,0.866611123085022
0.9400879740715027,137,34,
0.8056699633598328,139,34,
,139,34,0.8395426869392395
0.8437237739562988,141,35,
0.8514279127120972,143,35,
,143,35,0.8471891283988953
0.8329264521598816,145,36,
0.8079473376274109,147,36,
,147,36,0.9516212940216064
0.8968310356140137,149,37,
0.8327521085739136,151,37,
,151,37,0.8463842272758484
0.8326154947280884,153,38,
0.821474552154541,155,38,
,155,38,0.8854417204856873
0.9425891637802124,157,39,
0.9577212929725647,159,39,
,159,39,0.8500815629959106
0.8105738759040833,161,40,
0.825864851474762,163,40,
,163,40,0.8257205486297607
0.8082687854766846,165,41,
0.804765522480011,167,41,
,167,41,0.817253828048706
0.807392418384552,169,42,
0.782663106918335,171,42,
,171,42,0.8294342160224915
0.8012264966964722,173,43,
0.8125437498092651,175,43,
,175,43,0.806887149810791
0.8060920238494873,177,44,
0.7739837765693665,179,44,
,179,44,0.8072341680526733
0.8073519468307495,181,45,
0.765082597732544,183,45,
,183,45,0.8069425821304321
0.778763473033905,185,46,
0.7965211272239685,187,46,
,187,46,0.7942335605621338
0.7774012684822083,189,47,
0.8401334285736084,191,47,
,191,47,0.792401909828186
0.802422046661377,193,48,
0.784912109375,195,48,
,195,48,0.8334863781929016
0.8021109104156494,197,49,
0.836550235748291,199,49,
,199,49,0.7855302691459656
0.8170796036720276,201,50,
0.7690811157226562,203,50,
,203,50,0.7863938808441162
0.781660795211792,205,51,
0.8331732153892517,207,51,
,207,51,0.8220062255859375
0.7811524271965027,209,52,
0.7542131543159485,211,52,
,211,52,0.7836917042732239
0.7967347502708435,213,53,
0.8059083819389343,215,53,
,215,53,0.7867506146430969
0.7724928259849548,217,54,
0.7496073246002197,219,54,
,219,54,0.9620283246040344
1.1344966888427734,221,55,
0.8986502885818481,223,55,
,223,55,0.8106491565704346
0.782757580280304,225,56,
0.8626217842102051,227,56,
,227,56,0.8146842122077942
0.777533233165741,229,57,
0.8889225125312805,231,57,
,231,57,0.9200226068496704
0.8256086707115173,233,58,
0.855516791343689,235,58,
,235,58,0.8421026468276978
0.853750467300415,237,59,
0.7757424712181091,239,59,
,239,59,0.7991935610771179
0.8648993968963623,241,60,
0.860552966594696,243,60,
,243,60,0.7790777683258057
0.8107944130897522,245,61,
0.8078398704528809,247,61,
,247,61,0.8321947455406189
0.784946084022522,249,62,
0.8845676779747009,251,62,
,251,62,0.8539602160453796
0.8010812401771545,253,63,
0.7986021041870117,255,63,
,255,63,0.8439563512802124
0.8255982995033264,257,64,
0.7453385591506958,259,64,
,259,64,0.7933599948883057
0.8037503957748413,261,65,
0.8614438772201538,263,65,
,263,65,0.7771197557449341
0.8077802062034607,265,66,
0.8668642044067383,267,66,
,267,66,0.8172312378883362
0.7820348143577576,269,67,
0.9320171475410461,271,67,
,271,67,0.8955450654029846
0.8443753123283386,273,68,
0.8426012992858887,275,68,
,275,68,0.8251368999481201
0.817876935005188,277,69,
0.7396202683448792,279,69,
,279,69,0.8130340576171875
0.8970414400100708,281,70,
0.8769381642341614,283,70,
,283,70,0.7807112336158752
0.7834519147872925,285,71,
0.8201531767845154,287,71,
,287,71,0.8043752908706665
0.7672132849693298,289,72,
0.8703516125679016,291,72,
,291,72,0.8959907293319702
0.8632820248603821,293,73,
0.8110623955726624,295,73,
,295,73,0.8186852931976318
0.8249894380569458,297,74,
0.7666820287704468,299,74,
,299,74,0.77190762758255
0.7647857069969177,301,75,
0.8108915090560913,303,75,
,303,75,0.785919725894928
0.7899837493896484,305,76,
0.7562305927276611,307,76,
,307,76,0.7875633239746094
0.762650191783905,309,77,
0.822562038898468,311,77,
,311,77,0.7666382789611816
0.7732151746749878,313,78,
0.7985777854919434,315,78,
,315,78,0.7652376294136047
0.7502945065498352,317,79,
0.776106059551239,319,79,
,319,79,0.8170017004013062
0.7773869037628174,321,80,
0.7651890516281128,323,80,
,323,80,0.7626757621765137
0.783615231513977,325,81,
0.716064989566803,327,81,
,327,81,0.7615377902984619
0.7534929513931274,329,82,
0.763771653175354,331,82,
,331,82,0.786088764667511
0.7639561295509338,333,83,
0.72361820936203,335,83,
