train/loss,epoch,step,valid/loss
141.45765686035156,0,1,
1.0972942113876343,0,3,
,0,3,0.9776790142059326
0.9364832043647766,1,5,
0.890530526638031,1,7,
,1,7,0.9007143378257751
0.8680112361907959,2,9,
0.8969367146492004,2,11,
,2,11,0.8837006092071533
0.8709145784378052,3,13,
0.8503369688987732,3,15,
,3,15,0.8733218312263489
0.8595033884048462,4,17,
0.8573793768882751,4,19,
,4,19,0.8707793951034546
0.8506143093109131,5,21,
0.8514099717140198,5,23,
,5,23,0.8611922264099121
0.877507746219635,6,25,
0.8677005767822266,6,27,
,6,27,0.854515790939331
0.8238414525985718,7,29,
0.8650187253952026,7,31,
,7,31,0.8632985949516296
0.857139527797699,8,33,
0.8265899419784546,8,35,
,8,35,0.8360747694969177
0.8193535208702087,9,37,
0.7998457551002502,9,39,
,9,39,0.8048193454742432
0.7831426858901978,10,41,
0.7070457935333252,10,43,
,10,43,0.7506963610649109
0.689291775226593,11,45,
0.7734260559082031,11,47,
,11,47,0.6555905938148499
1.3534471988677979,12,49,
1.552917242050171,12,51,
,12,51,0.8405397534370422
0.8045746088027954,13,53,
0.47592034935951233,13,55,
,13,55,0.6028130054473877
0.5706791281700134,14,57,
0.5819053649902344,14,59,
,14,59,0.5766172409057617
0.778540313243866,15,61,
0.6435102820396423,15,63,
,15,63,0.6222955584526062
0.656488299369812,16,65,
0.7003479599952698,16,67,
,16,67,0.7286230325698853
0.6293292045593262,17,69,
0.6779929995536804,17,71,
,17,71,0.588029682636261
0.613604724407196,18,73,
0.7014214396476746,18,75,
,18,75,0.5735580921173096
0.6001105904579163,19,77,
0.5937755703926086,19,79,
,19,79,0.645263135433197
0.5400815606117249,20,81,
0.6877661347389221,20,83,
,20,83,0.6030009984970093
0.541580080986023,21,85,
0.4867318868637085,21,87,
,21,87,0.6521496772766113
0.7667770385742188,22,89,
0.508017361164093,22,91,
,22,91,0.5599033236503601
0.5098108649253845,23,93,
0.7233991622924805,23,95,
,23,95,0.6369839906692505
0.5170118808746338,24,97,
0.4960831105709076,24,99,
,24,99,0.5225457549095154
0.5101956129074097,25,101,
0.4865114390850067,25,103,
,25,103,0.5003986358642578
0.5807781219482422,26,105,
0.41859307885169983,26,107,
,26,107,0.623555600643158
0.7517988681793213,27,109,
0.451495498418808,27,111,
,27,111,0.536494255065918
0.4527711868286133,28,113,
0.9425264000892639,28,115,
,28,115,0.6266255974769592
0.4762730300426483,29,117,
0.41686269640922546,29,119,
,29,119,0.5239173769950867
0.4463432729244232,30,121,
0.6057863235473633,30,123,
,30,123,0.5636152029037476
