train/loss,step,epoch,valid/loss
,183,45,0.748030424118042
0.6472360491752625,185,46,
0.9021920561790466,187,46,
,187,46,0.7749751210212708
0.6135492324829102,189,47,
0.6334694027900696,191,47,
,191,47,0.5998986959457397
0.6329334378242493,193,48,
0.6653452515602112,195,48,
,195,48,0.6926727890968323
0.6145777702331543,197,49,
0.7545334696769714,199,49,
,199,49,0.7638708353042603
0.6000178456306458,201,50,
0.8925643563270569,203,50,
,203,50,0.8221707344055176
0.7450135946273804,205,51,
0.667410671710968,207,51,
,207,51,0.6221703290939331
0.617387056350708,209,52,
0.5415297150611877,211,52,
,211,52,0.574779748916626
0.5802788138389587,213,53,
0.5490528345108032,215,53,
,215,53,0.6858976483345032
0.563859760761261,217,54,
0.9304719567298889,219,54,
,219,54,0.838198184967041
0.5868765115737915,221,55,
0.7161032557487488,223,55,
,223,55,0.5872519016265869
0.6702330708503723,225,56,
0.6931355595588684,227,56,
,227,56,0.5905867218971252
0.7185575366020203,229,57,
0.7743174433708191,231,57,
,231,57,0.5696315765380859
0.7343197464942932,233,58,
1.0347439050674438,235,58,
,235,58,0.7088186740875244
0.538447380065918,237,59,
0.5542632341384888,239,59,
,239,59,0.5582311749458313
0.5723270773887634,241,60,
0.5722448229789734,243,60,
,243,60,0.5514503717422485
0.5199325680732727,245,61,
0.6515113711357117,247,61,
,247,61,0.560531735420227
0.563336193561554,249,62,
0.5592533349990845,251,62,
,251,62,0.5248896479606628
0.5431155562400818,253,63,
0.6194409728050232,255,63,
,255,63,0.7951176166534424
0.6366189122200012,257,64,
0.8441620469093323,259,64,
,259,64,1.4508823156356812
1.3426226377487183,261,65,
0.6059490442276001,263,65,
,263,65,0.6684927344322205
0.8039220571517944,265,66,
0.7570338249206543,267,66,
,267,66,0.6169971227645874
0.6821252107620239,269,67,
0.8651898503303528,271,67,
,271,67,0.7451066374778748
0.6258022785186768,273,68,
0.8103798031806946,275,68,
,275,68,0.7611347436904907
0.7163241505622864,277,69,
0.71135413646698,279,69,
,279,69,0.769209086894989
0.8058323860168457,281,70,
0.5426903367042542,283,70,
,283,70,0.9833067059516907
1.2387207746505737,285,71,
0.7514951825141907,287,71,
,287,71,0.5051526427268982
0.7815796136856079,289,72,
1.1973919868469238,291,72,
,291,72,1.0023243427276611
0.722477912902832,293,73,
0.642289936542511,295,73,
,295,73,0.6533660888671875
0.5930706858634949,297,74,
0.6022128462791443,299,74,
,299,74,0.537749171257019
0.591797411441803,301,75,
0.5411062240600586,303,75,
,303,75,0.5559900403022766
0.5917081236839294,305,76,
0.5410522818565369,307,76,
,307,76,0.5886515378952026
0.5102603435516357,309,77,
0.5208247303962708,311,77,
,311,77,0.5507797598838806
0.5497264862060547,313,78,
0.4882131516933441,315,78,
,315,78,0.5288299322128296
0.5211833715438843,317,79,
0.5435776710510254,319,79,
,319,79,0.4873425364494324
0.48433423042297363,321,80,
0.5067935585975647,323,80,
,323,80,0.4699637293815613
0.46025368571281433,325,81,
0.3734225332736969,327,81,
,327,81,0.514731764793396
0.47009584307670593,329,82,
0.515403151512146,331,82,
,331,82,0.4292614758014679
0.4920468330383301,333,83,
0.5518093705177307,335,83,
,335,83,0.621758759021759
0.7004963755607605,337,84,
0.47941142320632935,339,84,
,339,84,0.4744945466518402
0.43135586380958557,341,85,
0.7130234241485596,343,85,
,343,85,0.9362457394599915
0.8831967115402222,345,86,
1.0357487201690674,347,86,
,347,86,0.7789176106452942
0.6350744962692261,349,87,
0.5122987627983093,351,87,
,351,87,0.5268397331237793
0.4177156090736389,353,88,
0.7491012215614319,355,88,
,355,88,0.5640460848808289
0.3911691904067993,357,89,
1.5465929508209229,359,89,
,359,89,1.2728867530822754
0.7066683173179626,361,90,
0.5364786386489868,363,90,
,363,90,0.6145175099372864
0.4869917929172516,365,91,
0.46739479899406433,367,91,
,367,91,0.41822701692581177
0.48041799664497375,369,92,
0.46140608191490173,371,92,
,371,92,0.46551552414894104
0.5866394639015198,373,93,
0.36514487862586975,375,93,
,375,93,0.5130106210708618
0.47695687413215637,377,94,
0.3766229748725891,379,94,
,379,94,0.4506564736366272
0.42832887172698975,381,95,
0.2945222854614258,383,95,
,383,95,0.38664162158966064
0.44900447130203247,385,96,
0.4010184407234192,387,96,
,387,96,0.4060608148574829
0.3897334039211273,389,97,
0.48792093992233276,391,97,
,391,97,0.3776644468307495
0.5588324666023254,393,98,
0.33506786823272705,395,98,
,395,98,0.4639858603477478
0.594397246837616,397,99,
0.5407488942146301,399,99,
,399,99,0.48157891631126404
0.38712969422340393,401,100,
0.609931468963623,403,100,
,403,100,0.48012053966522217
0.4373508393764496,405,101,
0.4235953092575073,407,101,
,407,101,0.3984341323375702
0.44629305601119995,409,102,
0.598085343837738,411,102,
,411,102,0.6743404269218445
0.5591318607330322,413,103,
0.7827996015548706,415,103,
,415,103,1.3913508653640747
1.362458348274231,417,104,
0.4247252941131592,419,104,
,419,104,0.5325776934623718
0.7147555351257324,421,105,
0.6025940179824829,423,105,
,423,105,0.4601496756076813
0.5915216207504272,425,106,
0.801125705242157,427,106,
,427,106,0.6393506526947021
0.46960875391960144,429,107,
0.6972863078117371,431,107,
,431,107,0.733981192111969
0.5871948599815369,433,108,
0.49756571650505066,435,108,
,435,108,0.6740065217018127
0.7317135334014893,437,109,
0.3904756009578705,439,109,
,439,109,0.56609708070755
0.7658547759056091,441,110,
0.5591307878494263,443,110,
,443,110,0.4507223069667816
0.4815044701099396,445,111,
0.7173386812210083,447,111,
,447,111,0.5690823793411255
0.40398627519607544,449,112,
0.7287819385528564,451,112,
,451,112,0.750288724899292
0.6043962836265564,453,113,
0.5044214129447937,455,113,
,455,113,0.6526307463645935
0.6850051879882812,457,114,
0.4454658031463623,459,114,
,459,114,0.4388027489185333
0.4402638077735901,461,115,
0.4316697120666504,463,115,
,463,115,0.6189392805099487
0.6032726168632507,465,116,
0.5766358971595764,467,116,
,467,116,0.6162567734718323
0.5567164421081543,469,117,
0.4198582172393799,471,117,
,471,117,0.5979153513908386
0.5779044032096863,473,118,
0.4857686758041382,475,118,
,475,118,0.5290058851242065
0.5206639766693115,477,119,
0.491168349981308,479,119,
,479,119,0.5394915342330933
0.48866432905197144,481,120,
0.38454991579055786,483,120,
,483,120,0.7213197350502014
0.6938768625259399,485,121,
0.480295330286026,487,121,
,487,121,0.45544928312301636
0.4199357330799103,489,122,
0.4176921546459198,491,122,
,491,122,0.38431864976882935
0.39537402987480164,493,123,
0.4319371283054352,495,123,
,495,123,0.35876256227493286
0.5010358095169067,497,124,
0.6374375224113464,499,124,
,499,124,0.47679007053375244
0.4611501693725586,501,125,
0.49220559000968933,503,125,
,503,125,0.42282459139823914
0.3748864531517029,505,126,
0.4187455177307129,507,126,
,507,126,0.44295594096183777
0.39184242486953735,509,127,
0.4820423424243927,511,127,
,511,127,0.42089638113975525
0.4083254635334015,513,128,
0.4381749927997589,515,128,
,515,128,0.44168075919151306
0.4453197419643402,517,129,
0.40359780192375183,519,129,
,519,129,0.4567360579967499
0.4135127365589142,521,130,
0.4454575479030609,523,130,
,523,130,0.36436280608177185
0.42330434918403625,525,131,
0.3707650303840637,527,131,
,527,131,0.36431753635406494
0.42397359013557434,529,132,
0.5015723705291748,531,132,
,531,132,0.4460580348968506
0.40242525935173035,533,133,
0.3630833625793457,535,133,
,535,133,0.3537563681602478
0.3860829174518585,537,134,
0.3398665487766266,539,134,
,539,134,0.3685711622238159
0.4280630648136139,541,135,
0.4306987226009369,543,135,
,543,135,0.436890184879303
0.3880764842033386,545,136,
0.44280847907066345,547,136,
,547,136,0.3402165472507477
0.38994893431663513,549,137,
0.4945448338985443,551,137,
,551,137,0.3491489887237549
0.4246119558811188,553,138,
0.35059458017349243,555,138,
,555,138,0.4414536654949188
0.3960721492767334,557,139,
0.3899279832839966,559,139,
,559,139,0.3328604996204376
0.44432133436203003,561,140,
0.3360331356525421,563,140,
,563,140,0.34351933002471924
0.39330995082855225,565,141,
0.33801931142807007,567,141,
,567,141,0.43584296107292175
0.38204869627952576,569,142,
0.415567010641098,571,142,
,571,142,0.33097487688064575
0.3901652991771698,573,143,
0.41668862104415894,575,143,
,575,143,0.33823296427726746
0.4302866458892822,577,144,
0.42598211765289307,579,144,
,579,144,0.4477176368236542
0.3845669627189636,581,145,
0.3295978009700775,583,145,
,583,145,0.3295268714427948
0.39545881748199463,585,146,
0.3244248628616333,587,146,
,587,146,0.3453774154186249
0.3838873505592346,589,147,
0.3925626873970032,591,147,
,591,147,0.42022740840911865
0.37151795625686646,593,148,
0.3914054036140442,595,148,
,595,148,0.32816940546035767
0.37439683079719543,597,149,
0.3151099383831024,599,149,
,599,149,0.3382851481437683
0.40230709314346313,601,150,
0.4041968882083893,603,150,
,603,150,0.4285179376602173
0.3716389238834381,605,151,
0.36606520414352417,607,151,
,607,151,0.32275256514549255
0.41821035742759705,609,152,
0.2965770363807678,611,152,
,611,152,0.32695823907852173
0.39780858159065247,613,153,
0.35509565472602844,615,153,
,615,153,0.44314810633659363
0.3734073042869568,617,154,
0.37671756744384766,619,154,
,619,154,0.3159964382648468
0.36782610416412354,621,155,
0.3769063651561737,623,155,
,623,155,0.3245638608932495
0.40459558367729187,625,156,
0.3102185130119324,627,156,
,627,156,0.4424758553504944
0.3514321446418762,629,157,
0.3053290545940399,631,157,
,631,157,0.3205922245979309
0.38472795486450195,633,158,
0.49634718894958496,635,158,
,635,158,0.3536956012248993
0.43230801820755005,637,159,
0.3489238917827606,639,159,
,639,159,0.3888171911239624
0.3646079897880554,641,160,
0.38688743114471436,643,160,
,643,160,0.3457343578338623
0.3264692425727844,645,161,
0.27697598934173584,647,161,
,647,161,0.36883604526519775
0.47310060262680054,649,162,
0.34419506788253784,651,162,
,651,162,0.37485554814338684
0.32710856199264526,653,163,
0.30293890833854675,655,163,
,655,163,0.33235999941825867
0.3639856278896332,657,164,
0.4148639142513275,659,164,
,659,164,0.335825651884079
0.36647817492485046,661,165,
0.34152474999427795,663,165,
,663,165,0.39480042457580566
0.35749194025993347,665,166,
0.4164403975009918,667,166,
,667,166,0.31289637088775635
0.3700663149356842,669,167,
0.3631232976913452,671,167,
,671,167,0.32995691895484924
0.39406049251556396,673,168,
0.26754847168922424,675,168,
,675,168,0.3976742923259735
0.34382978081703186,677,169,
0.3782362639904022,679,169,
,679,169,0.31034988164901733
0.3524523675441742,681,170,
0.34178152680397034,683,170,
,683,170,0.32368287444114685
0.3936738967895508,685,171,
0.4287033677101135,687,171,
,687,171,0.4008674919605255
0.3576667606830597,689,172,
0.4649568200111389,691,172,
,691,172,0.31218042969703674
0.34324580430984497,693,173,
0.3477683961391449,695,173,
,695,173,0.3209518492221832
0.4117409884929657,697,174,
0.33292239904403687,699,174,
,699,174,0.40145015716552734
0.3467993438243866,701,175,
0.45182856917381287,703,175,
,703,175,0.3047313094139099
0.3683944344520569,705,176,
0.3115975558757782,707,176,
,707,176,0.31940457224845886
0.36505600810050964,709,177,
0.35286152362823486,711,177,
,711,177,0.38845279812812805
0.34807905554771423,713,178,
0.44166314601898193,715,178,
,715,178,0.30547913908958435
0.37803053855895996,717,179,
0.31383317708969116,719,179,
,719,179,0.31552496552467346
0.34942835569381714,721,180,
0.39916980266571045,723,180,
,723,180,0.39213672280311584
0.335138738155365,725,181,
0.3557017743587494,727,181,
,727,181,0.29952025413513184
0.36811116337776184,729,182,
0.24886256456375122,731,182,
,731,182,0.2991095185279846
0.35479676723480225,733,183,
0.32387447357177734,735,183,
,735,183,0.3876408636569977
0.3367328941822052,737,184,
0.3978663980960846,739,184,
,739,184,0.354702353477478
0.33077472448349,741,185,
0.2844116985797882,743,185,
,743,185,0.30379754304885864
0.35009148716926575,745,186,
0.2331366091966629,747,186,
,747,186,0.2993724048137665
0.36077961325645447,749,187,
0.41960811614990234,751,187,
,751,187,0.39711350202560425
0.551162838935852,753,188,
0.2921827733516693,755,188,
,755,188,0.45057347416877747
0.647904634475708,757,189,
0.48473066091537476,759,189,
,759,189,0.3014987111091614
0.5039306879043579,761,190,
0.793392539024353,763,190,
,763,190,0.5322225093841553
0.31587037444114685,765,191,
0.520972728729248,767,191,
,767,191,0.6789101362228394
0.5869799852371216,769,192,
0.36572492122650146,771,192,
,771,192,0.4647230803966522
0.49949777126312256,773,193,
0.3804284930229187,775,193,
,775,193,0.3915953040122986
0.39167001843452454,777,194,
0.352682501077652,779,194,
,779,194,0.3023694157600403
0.3372536897659302,781,195,
0.25261935591697693,783,195,
,783,195,0.33134961128234863
0.3161682188510895,785,196,
0.3352675437927246,787,196,
,787,196,0.29140520095825195
0.3101992905139923,789,197,
0.2726711332798004,791,197,
,791,197,0.30514711141586304
0.314423143863678,793,198,
0.3092084527015686,795,198,
,795,198,0.3059644103050232
0.33164912462234497,797,199,
0.29164665937423706,799,199,
,799,199,0.2884035110473633
0.3104366660118103,801,200,
0.2975383996963501,803,200,
,803,200,0.29359689354896545
0.3101305663585663,805,201,
0.27037686109542847,807,201,
,807,201,0.3024196922779083
0.2901172637939453,809,202,
0.2861834168434143,811,202,
,811,202,0.31362658739089966
0.29789289832115173,813,203,
0.2955368161201477,815,203,
,815,203,0.2786399722099304
0.3032371997833252,817,204,
0.27939534187316895,819,204,
,819,204,0.31638234853744507
0.3146151304244995,821,205,
0.47265440225601196,823,205,
,823,205,0.5054181218147278
0.4651544988155365,825,206,
0.5233496427536011,827,206,
,827,206,0.5591462850570679
0.5459561944007874,829,207,
0.3300888240337372,831,207,
,831,207,0.30095455050468445
0.33379238843917847,833,208,
0.4022534489631653,835,208,
,835,208,0.2693071961402893
0.2729766070842743,837,209,
0.28149843215942383,839,209,
,839,209,0.27531033754348755
0.3048728108406067,841,210,
0.35755717754364014,843,210,
,843,210,0.285386860370636
0.2899993658065796,845,211,
0.2570408582687378,847,211,
,847,211,0.2827979326248169
0.3141724765300751,849,212,
0.27383026480674744,851,212,
,851,212,0.26578766107559204
0.294579416513443,853,213,
0.27755045890808105,855,213,
,855,213,0.39640748500823975
0.4909917712211609,857,214,
0.32411131262779236,859,214,
,859,214,0.3124469518661499
0.28545081615448,861,215,
0.32263779640197754,863,215,
,863,215,0.2776111364364624
0.40106990933418274,865,216,
0.29801705479621887,867,216,
,867,216,0.29152363538742065
0.48495253920555115,869,217,
0.4598041772842407,871,217,
,871,217,0.3689551055431366
0.3181430697441101,873,218,
0.366390198469162,875,218,
,875,218,0.3010985553264618
0.36783552169799805,877,219,
0.40898531675338745,879,219,
,879,219,0.2892986536026001
0.31748637557029724,881,220,
0.3673975467681885,883,220,
,883,220,0.3465249240398407
0.3188475966453552,885,221,
0.4194837510585785,887,221,
,887,221,0.3364523649215698
0.336960107088089,889,222,
0.32593029737472534,891,222,
,891,222,0.36544886231422424
0.4845881164073944,893,223,
0.3400351107120514,895,223,
,895,223,0.3426087498664856
0.31087619066238403,897,224,
0.31519967317581177,899,224,
,899,224,0.2597862184047699
0.32285383343696594,901,225,
0.4441554844379425,903,225,
,903,225,0.263100802898407
0.3158947825431824,905,226,
0.2724013030529022,907,226,
,907,226,0.35673287510871887
0.30033329129219055,909,227,
0.34466513991355896,911,227,
,911,227,0.2714953124523163
0.29968535900115967,913,228,
0.349846750497818,915,228,
,915,228,0.29675668478012085
0.3483622372150421,917,229,
0.3304417133331299,919,229,
,919,229,0.3296571373939514
0.29802340269088745,921,230,
0.34328189492225647,923,230,
,923,230,0.2622888386249542
0.3393041491508484,925,231,
0.3201010823249817,927,231,
,927,231,0.2699907422065735
0.3454161584377289,929,232,
0.308639794588089,931,232,
,931,232,0.35043925046920776
0.2797563672065735,933,233,
0.27287063002586365,935,233,
,935,233,0.2667616009712219
0.3478916883468628,937,234,
0.26915186643600464,939,234,
,939,234,0.27931898832321167
0.3335413336753845,941,235,
0.28379756212234497,943,235,
,943,235,0.32187098264694214
0.28481414914131165,945,236,
0.43905025720596313,947,236,
,947,236,0.26314887404441833
0.33344849944114685,949,237,
0.32351571321487427,951,237,
,951,237,0.2682558000087738
0.35408392548561096,953,238,
0.2968023717403412,955,238,
,955,238,0.34394240379333496
0.31159865856170654,957,239,
0.3477310538291931,959,239,
,959,239,0.25615987181663513
0.31132709980010986,961,240,
0.31997206807136536,963,240,
,963,240,0.2665347158908844
0.34092646837234497,965,241,
0.3057589828968048,967,241,
,967,241,0.3351908028125763
0.3105417490005493,969,242,
0.4003271162509918,971,242,
,971,242,0.26133832335472107
0.30788666009902954,973,243,
0.24745067954063416,975,243,
,975,243,0.2754150331020355
0.36887454986572266,977,244,
0.2988176941871643,979,244,
,979,244,0.3367120623588562
0.3004360795021057,981,245,
0.26607170701026917,983,245,
,983,245,0.25886279344558716
0.3312881886959076,985,246,
0.24488919973373413,987,246,
,987,246,0.27039089798927307
0.3350540101528168,989,247,
0.32374072074890137,991,247,
,991,247,0.3226272463798523
0.2933718264102936,993,248,
0.30054664611816406,995,248,
,995,248,0.2589423358440399
0.29242783784866333,997,249,
0.2504141330718994,999,249,
,999,249,0.2702605128288269
0.34123653173446655,1001,250,
0.22208982706069946,1003,250,
,1003,250,0.3328832685947418
0.2728353440761566,1005,251,
0.38868603110313416,1007,251,
,1007,251,0.26055169105529785
0.31841421127319336,1009,252,
0.2577664852142334,1011,252,
,1011,252,0.2701452374458313
0.3392023742198944,1013,253,
0.3380981683731079,1015,253,
,1015,253,0.31279855966567993
0.2719973623752594,1017,254,
0.339260995388031,1019,254,
,1019,254,0.2629072070121765
0.31874531507492065,1021,255,
0.27100878953933716,1023,255,
,1023,255,0.2744167745113373
0.3314676582813263,1025,256,
0.28565332293510437,1027,256,
,1027,256,0.3116239905357361
0.29283607006073,1029,257,
0.4091261327266693,1031,257,
,1031,257,0.2599979043006897
0.2783801257610321,1033,258,
0.30999645590782166,1035,258,
,1035,258,0.2713756561279297
0.35813698172569275,1037,259,
0.30154260993003845,1039,259,
,1039,259,0.316694438457489
0.2866111993789673,1041,260,
0.31832459568977356,1043,260,
,1043,260,0.25285425782203674
0.3239343762397766,1045,261,
0.289867639541626,1047,261,
,1047,261,0.26004093885421753
0.3540959656238556,1049,262,
0.25041308999061584,1051,262,
,1051,262,0.33761346340179443
0.2900224030017853,1053,263,
0.30325475335121155,1055,263,
,1055,263,0.2479800283908844
0.2914121747016907,1057,264,
0.2653924524784088,1059,264,
,1059,264,0.24633488059043884
0.2766096889972687,1061,265,
0.24710901081562042,1063,265,
,1063,265,0.25270479917526245
0.29696497321128845,1065,266,
0.2799866199493408,1067,266,
,1067,266,0.2590031325817108
0.32417264580726624,1069,267,
0.2448028028011322,1071,267,
,1071,267,0.3747701346874237
0.43675461411476135,1073,268,
0.2856418490409851,1075,268,
,1075,268,0.3621727228164673
0.5619868040084839,1077,269,
0.30058884620666504,1079,269,
,1079,269,0.2754499018192291
0.31393587589263916,1081,270,
0.28900036215782166,1083,270,
,1083,270,0.2535739243030548
0.2836672365665436,1085,271,
0.28937795758247375,1087,271,
,1087,271,0.2767304480075836
0.2712327837944031,1089,272,
0.2943229377269745,1091,272,
,1091,272,0.2586812376976013
0.26446980237960815,1093,273,
0.24815544486045837,1095,273,
,1095,273,0.24759383499622345
0.25560107827186584,1097,274,
0.2399694323539734,1099,274,
,1099,274,0.26020365953445435
0.2408229112625122,1101,275,
0.26187822222709656,1103,275,
,1103,275,0.25772812962532043
0.2676491439342499,1105,276,
0.25234660506248474,1107,276,
,1107,276,0.2560167610645294
0.26982444524765015,1109,277,
0.29083070158958435,1111,277,
,1111,277,0.25780242681503296
0.2820495367050171,1113,278,
0.26284441351890564,1115,278,
,1115,278,0.26047924160957336
0.26305508613586426,1117,279,
0.26112058758735657,1119,279,
,1119,279,0.2501191198825836
0.2696734070777893,1121,280,
0.31199994683265686,1123,280,
,1123,280,0.24727605283260345
0.25271791219711304,1125,281,
0.25774380564689636,1127,281,
,1127,281,0.2717317044734955
0.3302851915359497,1129,282,
0.23108473420143127,1131,282,
,1131,282,0.25124701857566833
0.2573901414871216,1133,283,
0.29645466804504395,1135,283,
,1135,283,0.3247606158256531
0.3093227744102478,1137,284,
0.4439906179904938,1139,284,
,1139,284,0.3057365417480469
0.2851139008998871,1141,285,
0.39011380076408386,1143,285,
,1143,285,0.32316872477531433
0.3827465772628784,1145,286,
0.2655949294567108,1147,286,
,1147,286,0.2515694200992584
0.3026284873485565,1149,287,
0.2907859683036804,1151,287,
,1151,287,0.29299917817115784
0.3119679391384125,1153,288,
0.3057042956352234,1155,288,
,1155,288,0.35142526030540466
0.28279662132263184,1157,289,
0.247918501496315,1159,289,
,1159,289,0.24778418242931366
0.3245622515678406,1161,290,
0.3584752380847931,1163,290,
,1163,290,0.2996293604373932
0.339652419090271,1165,291,
0.29846465587615967,1167,291,
,1167,291,0.28041577339172363
0.2696441113948822,1169,292,
0.29363662004470825,1171,292,
,1171,292,0.2736976146697998
0.31608590483665466,1173,293,
0.3205227255821228,1175,293,
,1175,293,0.26520296931266785
0.28580695390701294,1177,294,
0.24910053610801697,1179,294,
,1179,294,0.3195123076438904
0.30074262619018555,1181,295,
0.3070894777774811,1183,295,
,1183,295,0.2410973310470581
0.3257223665714264,1185,296,
0.2441164255142212,1187,296,
,1187,296,0.260510116815567
0.3052178919315338,1189,297,
0.3161509037017822,1191,297,
,1191,297,0.31566953659057617
0.2764120101928711,1193,298,
0.36343875527381897,1195,298,
,1195,298,0.2657713294029236
0.2261897474527359,1197,299,
0.24451033771038055,1199,299,
,1199,299,0.2893161177635193
