epoch,step,valid/loss,train/loss
0,3,1.3141121864318848,
1,7,0.3758140802383423,
2,11,0.26348191499710083,
3,15,0.246200829744339,
4,19,0.22809834778308868,
5,23,0.22863799333572388,
6,27,0.2401314228773117,
7,31,0.2326371818780899,
8,35,0.22834129631519318,
9,39,0.2264566868543625,
10,43,0.22190620005130768,
11,47,0.22236014902591705,
12,51,0.22117765247821808,
13,55,0.21755142509937286,
14,59,0.2157396674156189,
15,63,0.2119331806898117,
16,67,0.2073366492986679,
17,71,0.2040768414735794,
18,75,0.20634064078330994,
19,79,0.20146188139915466,
20,83,0.19027285277843475,
21,87,0.1845313012599945,
22,91,0.18524974584579468,
23,95,0.17615142464637756,
24,99,,0.16429899632930756
24,99,0.17046219110488892,
25,103,0.16698265075683594,
26,107,0.16107507050037384,
27,111,0.1534958779811859,
28,115,0.1553829461336136,
29,119,0.14479346573352814,
30,123,0.13672968745231628,
31,127,0.13429312407970428,
32,131,0.12502500414848328,
33,135,0.12259772419929504,
34,139,0.11384890228509903,
35,143,0.10903540253639221,
36,147,0.10546079277992249,
37,151,0.09917593002319336,
38,155,0.0909430980682373,
39,159,0.08737367391586304,
40,163,0.08134820312261581,
41,167,0.07687333226203918,
42,171,0.07143840938806534,
43,175,0.06786275655031204,
44,179,0.062465209513902664,
45,183,0.05886240303516388,
46,187,0.053682275116443634,
47,191,0.050101347267627716,
48,195,0.04567919671535492,
49,199,,0.04363083839416504
49,199,0.04152875021100044,
50,203,0.040149811655282974,
51,207,0.03796091675758362,
52,211,0.035380180925130844,
53,215,0.034337010234594345,
54,219,0.0316636897623539,
55,223,0.02989024668931961,
56,227,0.029380787163972855,
57,231,0.027143262326717377,
58,235,0.0257437601685524,
59,239,0.024238012731075287,
60,243,0.02309977449476719,
61,247,0.022757237777113914,
62,251,0.02376927062869072,
63,255,0.022287489846348763,
64,259,0.019742591306567192,
65,263,0.019125886261463165,
66,267,0.01825299672782421,
67,271,0.017413431778550148,
68,275,0.016793474555015564,
69,279,0.01595580205321312,
70,283,0.014399059116840363,
71,287,0.014236955903470516,
72,291,0.014846915379166603,
73,295,0.013052438385784626,
74,299,,0.012065076269209385
74,299,0.012142983265221119,
75,303,0.012379918247461319,
76,307,0.010986421257257462,
77,311,0.01130201481282711,
78,315,0.00976460799574852,
79,319,0.009747033007442951,
80,323,0.009483282454311848,
81,327,0.008953528478741646,
82,331,0.008818931877613068,
83,335,0.00964619591832161,
84,339,0.008647071197628975,
85,343,0.008593526668846607,
86,347,0.009224102832376957,
87,351,0.008217413909733295,
88,355,0.008330276235938072,
89,359,0.009277615696191788,
90,363,0.0086099524050951,
91,367,0.013683977536857128,
92,371,0.011602053418755531,
93,375,0.011662805452942848,
94,379,0.00880467053502798,
95,383,0.009130174294114113,
96,387,0.008456476964056492,
97,391,0.007484339643269777,
98,395,0.007958214730024338,
99,399,,0.009713270701467991
99,399,0.0072028725408017635,
100,403,0.00759396655485034,
101,407,0.007780398707836866,
102,411,0.007434820756316185,
103,415,0.007812599651515484,
104,419,0.006797269452363253,
105,423,0.03014162741601467,
106,427,0.01272775512188673,
107,431,0.011592620983719826,
108,435,0.009906315244734287,
109,439,0.02311553806066513,
110,443,0.02015804313123226,
111,447,0.01615198329091072,
112,451,0.01437684427946806,
113,455,0.01379570085555315,
114,459,0.008810103870928288,
115,463,0.007562578190118074,
116,467,0.008777228184044361,
117,471,0.008543676696717739,
118,475,0.006901085376739502,
119,479,0.006380829960107803,
120,483,0.006004493683576584,
121,487,0.005960160866379738,
122,491,0.006045949645340443,
123,495,0.006021594628691673,
124,499,,0.0063810283318161964
124,499,0.005306394305080175,
125,503,0.006783121265470982,
126,507,0.007462199777364731,
127,511,0.006764533463865519,
128,515,0.00616019731387496,
129,519,0.005609175655990839,
130,523,0.005487109534442425,
131,527,0.005279745906591415,
132,531,0.0059602223336696625,
133,535,0.005108181852847338,
134,539,0.0053057861514389515,
135,543,0.005881963763386011,
136,547,0.0051123821176588535,
137,551,0.005020232405513525,
138,555,0.0058944993652403355,
139,559,0.00542316772043705,
140,563,0.0052734180353581905,
141,567,0.0051387823186814785,
142,571,0.005177698098123074,
143,575,0.005254282150417566,
144,579,0.03810013458132744,
145,583,0.08155781030654907,
146,587,0.06691946089267731,
147,591,0.03733476623892784,
148,595,0.053780004382133484,
149,599,,0.029771553352475166
149,599,0.03143090009689331,
150,603,0.024186324328184128,
151,607,0.017314285039901733,
152,611,0.014470312744379044,
153,615,0.013803724199533463,
154,619,0.011963939294219017,
155,623,0.010696519166231155,
156,627,0.009787295013666153,
157,631,0.009457293897867203,
158,635,0.009788949973881245,
159,639,0.009082399308681488,
160,643,0.008597900159657001,
161,647,0.008412333205342293,
162,651,0.007689502090215683,
163,655,0.007426595315337181,
164,659,0.007301327772438526,
165,663,0.007277747616171837,
166,667,0.007077776361256838,
167,671,0.006748517043888569,
168,675,0.006732363253831863,
169,679,0.006523175165057182,
170,683,0.006356951780617237,
171,687,0.006378303747624159,
172,691,0.006453157868236303,
173,695,0.006033062469214201,
174,699,,0.003998664207756519
174,699,0.0058945948258042336,
175,703,0.005791237577795982,
176,707,0.005759040825068951,
177,711,0.005808877758681774,
178,715,0.006178153678774834,
179,719,0.006175586022436619,
180,723,0.005879449658095837,
181,727,0.005703286733478308,
182,731,0.005628025159239769,
183,735,0.005519866477698088,
184,739,0.0054977708496153355,
185,743,0.005658207926899195,
186,747,0.005549530498683453,
187,751,0.005333350505679846,
188,755,0.005400479305535555,
189,759,0.005255739204585552,
190,763,0.0052696336060762405,
191,767,0.005426009185612202,
192,771,0.005384863819926977,
193,775,0.005240773782134056,
194,779,0.005111355800181627,
195,783,0.0051896111108362675,
196,787,0.005030197091400623,
197,791,0.005154188722372055,
198,795,0.0052115838043391705,
199,799,,0.0019698578398674726
199,799,0.005061910022050142,
200,803,0.005163663066923618,
201,807,0.005137950647622347,
202,811,0.004981320351362228,
203,815,0.004976645577698946,
204,819,0.005182784982025623,
205,823,0.0050660427659749985,
206,827,0.004846121184527874,
207,831,0.004860189743340015,
208,835,0.004889799747616053,
209,839,0.005975021049380302,
210,843,0.006166012492030859,
211,847,0.005610376130789518,
212,851,0.004965685773640871,
213,855,0.005148031748831272,
214,859,0.0049548218958079815,
215,863,0.0051028188318014145,
216,867,0.005094524007290602,
217,871,0.005205625202506781,
218,875,0.004954066127538681,
219,879,0.0049200779758393764,
220,883,0.005028755869716406,
221,887,0.004891428165137768,
222,891,0.0049313735216856,
223,895,0.005043018609285355,
224,899,,0.002186128869652748
224,899,0.004967993125319481,
225,903,0.005974756088107824,
226,907,0.005337254609912634,
227,911,0.005976587533950806,
228,915,0.005997868254780769,
229,919,0.004998286720365286,
230,923,0.005388976540416479,
231,927,0.010041961446404457,
232,931,0.00833345577120781,
233,935,0.007317267823964357,
234,939,0.006682438310235739,
235,943,0.005606559105217457,
236,947,0.005188718903809786,
237,951,0.005739239510148764,
238,955,0.005649189930409193,
239,959,0.005387525074183941,
240,963,0.004271949641406536,
241,967,0.0038060666993260384,
242,971,0.004516987130045891,
243,975,0.004928437527269125,
244,979,0.00511268712580204,
245,983,0.005945083685219288,
246,987,0.013336902484297752,
247,991,0.01217793021351099,
248,995,0.0077897412702441216,
249,999,,0.009396449662744999
249,999,0.019088147208094597,
250,1003,0.011673745699226856,
251,1007,0.027494413778185844,
252,1011,0.011824030429124832,
253,1015,0.017200151458382607,
254,1019,0.014645140618085861,
255,1023,0.014019832946360111,
256,1027,0.009942542761564255,
257,1031,0.008555656298995018,
258,1035,0.007670043036341667,
259,1039,0.006420290097594261,
260,1043,0.007081715390086174,
261,1047,0.006707676220685244,
262,1051,0.005738160107284784,
263,1055,0.005788220092654228,
264,1059,0.008409501984715462,
265,1063,0.007006761617958546,
266,1067,0.006921303924173117,
267,1071,0.005686173215508461,
268,1075,0.005728164687752724,
269,1079,0.006204759702086449,
270,1083,0.005058311391621828,
271,1087,0.0048498488031327724,
272,1091,0.006561181508004665,
273,1095,0.009111273102462292,
274,1099,,0.006638111546635628
274,1099,0.008612031117081642,
275,1103,0.0054512713104486465,
276,1107,0.00593319907784462,
277,1111,0.004407814238220453,
278,1115,0.004626442678272724,
279,1119,0.004795100074261427,
280,1123,0.004758188035339117,
281,1127,0.004387133289128542,
282,1131,0.004493438173085451,
283,1135,0.004331551492214203,
284,1139,0.004259922541677952,
285,1143,0.0040397909469902515,
286,1147,0.004182588774710894,
287,1151,0.004571107681840658,
288,1155,0.0040022204630076885,
289,1159,0.0038857643958181143,
290,1163,0.004496589303016663,
291,1167,0.00510564586147666,
292,1171,0.004484259989112616,
293,1175,0.0037123195361346006,
294,1179,0.004168394953012466,
295,1183,0.004040546715259552,
296,1187,0.004007147625088692,
297,1191,0.00389388226903975,
298,1195,0.0038248682394623756,
299,1199,,0.00334904040209949
299,1199,0.003815612755715847,
