step,valid/loss,epoch,train/loss
3,3.994429588317871,0,
7,1.975425362586975,1,
11,1.2864645719528198,2,
15,0.9710595011711121,3,
19,0.7469850182533264,4,
23,0.5701706409454346,5,
27,0.42799583077430725,6,
31,0.3277919292449951,7,
35,0.30125319957733154,8,
39,0.2990218698978424,9,
43,0.28093692660331726,10,
47,0.27243858575820923,11,
51,0.2619076371192932,12,
55,0.2528802454471588,13,
59,0.24582208693027496,14,
63,0.24058422446250916,15,
67,0.23581084609031677,16,
71,0.23549070954322815,17,
75,0.23427562415599823,18,
79,0.23362237215042114,19,
83,0.23265062272548676,20,
87,0.23135530948638916,21,
91,0.23076018691062927,22,
95,0.23024708032608032,23,
99,,24,0.23686036467552185
99,0.2297716587781906,24,
103,0.229466050863266,25,
107,0.22881001234054565,26,
111,0.22881793975830078,27,
115,0.2283303141593933,28,
119,0.22766201198101044,29,
123,0.2275037318468094,30,
127,0.22731870412826538,31,
131,0.22731776535511017,32,
135,0.22643578052520752,33,
139,0.2269279658794403,34,
143,0.22621990740299225,35,
147,0.22590641677379608,36,
151,0.22604551911354065,37,
155,0.22549360990524292,38,
159,0.2259482443332672,39,
163,0.2251867651939392,40,
167,0.22538551688194275,41,
171,0.22544287145137787,42,
175,0.22524486482143402,43,
179,0.22484488785266876,44,
183,0.2249111384153366,45,
187,0.22522374987602234,46,
191,0.22491341829299927,47,
195,0.22450464963912964,48,
199,,49,0.22287805378437042
199,0.22433030605316162,49,
203,0.22450073063373566,50,
207,0.22406364977359772,51,
211,0.22402168810367584,52,
215,0.22408820688724518,53,
219,0.22400227189064026,54,
223,0.2240985482931137,55,
227,0.22371640801429749,56,
231,0.22378067672252655,57,
235,0.2235257476568222,58,
239,0.22406354546546936,59,
243,0.22337302565574646,60,
247,0.22329914569854736,61,
251,0.22300642728805542,62,
255,0.2231483906507492,63,
259,0.2231413722038269,64,
263,0.2229282259941101,65,
267,0.22315376996994019,66,
271,0.2226746678352356,67,
275,0.22326165437698364,68,
279,0.2227558195590973,69,
283,0.22311460971832275,70,
287,0.22284162044525146,71,
291,0.2228342890739441,72,
295,0.2230997532606125,73,
299,,74,0.22031733393669128
299,0.2224372923374176,74,
303,0.22276106476783752,75,
307,0.2223360687494278,76,
311,0.22210624814033508,77,
315,0.22198031842708588,78,
319,0.2221018671989441,79,
323,0.22185498476028442,80,
327,0.22176474332809448,81,
331,0.22196410596370697,82,
335,0.2218644767999649,83,
339,0.2219342291355133,84,
343,0.22173577547073364,85,
347,0.2222864329814911,86,
351,0.22216598689556122,87,
355,0.2213839590549469,88,
359,0.22170071303844452,89,
363,0.22195535898208618,90,
367,0.22137126326560974,91,
371,0.22116973996162415,92,
375,0.22179394960403442,93,
379,0.22141346335411072,94,
383,0.22146859765052795,95,
387,0.2209392935037613,96,
391,0.2212173342704773,97,
395,0.2207883894443512,98,
399,,99,0.22458133101463318
399,0.22060604393482208,99,
403,0.22147880494594574,100,
407,0.22078748047351837,101,
411,0.22089429199695587,102,
415,0.22137901186943054,103,
419,0.22045648097991943,104,
423,0.2206907719373703,105,
427,0.22027358412742615,106,
431,0.22117596864700317,107,
435,0.2211678922176361,108,
439,0.22063575685024261,109,
443,0.2206341177225113,110,
447,0.22135712206363678,111,
451,0.2204885482788086,112,
455,0.22034449875354767,113,
459,0.22010250389575958,114,
463,0.2206161469221115,115,
467,0.22105497121810913,116,
471,0.22028015553951263,117,
475,0.22158968448638916,118,
479,0.22061005234718323,119,
483,0.21995265781879425,120,
487,0.22146369516849518,121,
491,0.22021734714508057,122,
495,0.22021718323230743,123,
499,,124,0.2187068611383438
499,0.22136832773685455,124,
503,0.21976763010025024,125,
507,0.21967247128486633,126,
511,0.2197783887386322,127,
515,0.21933169662952423,128,
519,0.219405397772789,129,
523,0.21921885013580322,130,
527,0.21967197954654694,131,
531,0.21989434957504272,132,
535,0.21951374411582947,133,
539,0.21940205991268158,134,
543,0.2189946323633194,135,
547,0.21917667984962463,136,
551,0.21871262788772583,137,
555,0.21911650896072388,138,
559,0.21851424872875214,139,
563,0.21900510787963867,140,
567,0.21867483854293823,141,
571,0.2184213399887085,142,
575,0.2183394432067871,143,
579,0.21878129243850708,144,
583,0.21820491552352905,145,
587,0.21897432208061218,146,
591,0.21883809566497803,147,
595,0.21810489892959595,148,
599,,149,0.2156546264886856
599,0.21846088767051697,149,
603,0.21840055286884308,150,
607,0.21829606592655182,151,
611,0.21811506152153015,152,
615,0.21783369779586792,153,
619,0.21784310042858124,154,
623,0.2178758829832077,155,
627,0.21772471070289612,156,
631,0.218000590801239,157,
635,0.21726547181606293,158,
639,0.2172449231147766,159,
643,0.21736422181129456,160,
647,0.2174326330423355,161,
651,0.2170255482196808,162,
