step,valid/loss,epoch,train/loss
767,0.004714302718639374,191,
771,0.004295820370316505,192,
775,0.007577341981232166,193,
779,0.006667939014732838,194,
783,0.005434239283204079,195,
787,0.005173922050744295,196,
791,0.0055053019896149635,197,
795,0.005001695826649666,198,
799,,199,0.0022445819340646267
799,0.0046274177730083466,199,
803,0.004504323936998844,200,
807,0.004358962178230286,201,
811,0.004694583360105753,202,
815,0.0045418464578688145,203,
819,0.005059798248112202,204,
823,0.004139693919569254,205,
827,0.004105013329535723,206,
831,0.0045245555229485035,207,
835,0.004661464132368565,208,
839,0.0049259657971560955,209,
843,0.007474007084965706,210,
847,0.007846426218748093,211,
851,0.00659172935411334,212,
855,0.0056362212635576725,213,
859,0.0052917953580617905,214,
863,0.005554943811148405,215,
867,0.006170986220240593,216,
871,0.005066780839115381,217,
