step,valid/loss,epoch,train/loss
3,0.3469381630420685,0,
7,0.2989569902420044,1,
11,0.26919013261795044,2,
15,0.24432986974716187,3,
19,0.23296299576759338,4,
23,0.22635629773139954,5,
27,0.22951740026474,6,
31,0.2263515144586563,7,
35,0.22466234862804413,8,
39,0.22387266159057617,9,
43,0.22329799830913544,10,
47,0.22310708463191986,11,
51,0.2223883867263794,12,
55,0.2229132503271103,13,
59,0.22387561202049255,14,
63,0.22282874584197998,15,
67,0.22264237701892853,16,
71,0.2226518988609314,17,
75,0.2226816713809967,18,
79,0.22248563170433044,19,
83,0.22117160260677338,20,
87,0.21944469213485718,21,
91,0.21810369193553925,22,
95,0.21810755133628845,23,
99,,24,0.21890467405319214
99,0.21714474260807037,24,
103,0.2165224701166153,25,
107,0.21694612503051758,26,
111,0.2157394289970398,27,
115,0.21422399580478668,28,
119,0.2137281745672226,29,
123,0.21248018741607666,30,
127,0.2124847173690796,31,
131,0.21060076355934143,32,
135,0.208587184548378,33,
139,0.2112683355808258,34,
143,0.20593620836734772,35,
147,0.20460453629493713,36,
151,0.20390182733535767,37,
155,0.2016211897134781,38,
159,0.20490698516368866,39,
163,0.20218485593795776,40,
167,0.2038564234972,41,
171,0.23526400327682495,42,
175,0.20853671431541443,43,
179,0.21254995465278625,44,
183,0.20199117064476013,45,
187,0.20026059448719025,46,
191,0.20130547881126404,47,
195,0.1970297247171402,48,
199,,49,0.19803594052791595
199,0.1943036913871765,49,
203,0.19341659545898438,50,
207,0.19298505783081055,51,
211,0.19139085710048676,52,
215,0.18947242200374603,53,
219,0.18841275572776794,54,
223,0.1907835155725479,55,
227,0.18661139905452728,56,
231,0.18504823744297028,57,
235,0.18347713351249695,58,
239,0.18664580583572388,59,
243,0.17971129715442657,60,
247,0.18113258481025696,61,
251,0.17987538874149323,62,
255,0.18213194608688354,63,
259,0.1801377236843109,64,
263,0.17913661897182465,65,
267,0.17870517075061798,66,
271,0.17825010418891907,67,
275,0.17344674468040466,68,
279,0.17231503129005432,69,
283,0.17008981108665466,70,
287,0.1709684431552887,71,
291,0.1718548834323883,72,
295,0.16873051226139069,73,
299,,74,0.17078694701194763
299,0.16513721644878387,74,
303,0.16456304490566254,75,
307,0.16645964980125427,76,
311,0.16434307396411896,77,
315,0.163203626871109,78,
319,0.16120168566703796,79,
323,0.15868926048278809,80,
327,0.15940281748771667,81,
331,0.15784727036952972,82,
335,0.1563708335161209,83,
339,0.15507294237613678,84,
343,0.1556452363729477,85,
347,0.15346994996070862,86,
351,0.15339268743991852,87,
355,0.150935098528862,88,
359,0.1516575813293457,89,
363,0.15278783440589905,90,
367,0.15299232304096222,91,
371,0.15446661412715912,92,
375,0.16264551877975464,93,
379,0.1491883546113968,94,
383,0.14731726050376892,95,
387,0.14458727836608887,96,
391,0.14572656154632568,97,
395,0.14193139970302582,98,
399,,99,0.14003555476665497
399,0.14063555002212524,99,
403,0.14036791026592255,100,
407,0.13793689012527466,101,
411,0.13743112981319427,102,
415,0.1376805454492569,103,
419,0.14039325714111328,104,
423,0.13925252854824066,105,
427,0.1385880708694458,106,
431,0.13966602087020874,107,
435,0.13645993173122406,108,
439,0.13286548852920532,109,
443,0.12930800020694733,110,
447,0.13004367053508759,111,
451,0.12621937692165375,112,
455,0.12937109172344208,113,
459,0.12519866228103638,114,
463,0.1261582225561142,115,
467,0.12955041229724884,116,
471,0.12599729001522064,117,
475,0.12287290394306183,118,
479,0.1250741332769394,119,
483,0.12181095778942108,120,
487,0.11926067620515823,121,
491,0.11713314801454544,122,
495,0.11829584836959839,123,
499,,124,0.12257466465234756
499,0.1141299232840538,124,
503,0.11550075560808182,125,
507,0.11509407311677933,126,
511,0.11299937218427658,127,
515,0.1099981814622879,128,
519,0.10780927538871765,129,
523,0.10653108358383179,130,
527,0.10741213709115982,131,
531,0.10315773636102676,132,
535,0.10217775404453278,133,
539,0.10112535208463669,134,
543,0.10059916228055954,135,
547,0.09968018531799316,136,
551,0.09601983428001404,137,
555,0.09628646075725555,138,
559,0.09304676949977875,139,
563,0.09063921868801117,140,
567,0.09177117049694061,141,
571,0.08791997283697128,142,
575,0.08764858543872833,143,
579,0.09385735541582108,144,
583,0.09567781537771225,145,
587,0.09440300613641739,146,
591,0.08378252387046814,147,
595,0.08176691085100174,148,
599,,149,0.08281764388084412
599,0.08269872516393661,149,
603,0.078367680311203,150,
607,0.0803617462515831,151,
611,0.07734642922878265,152,
615,0.07884801179170609,153,
619,0.0734805017709732,154,
623,0.07550185918807983,155,
627,0.07281743735074997,156,
631,0.070017509162426,157,
635,0.06810272485017776,158,
639,0.0701385959982872,159,
643,0.06834530830383301,160,
647,0.06392473727464676,161,
651,0.06896082311868668,162,
655,0.06498569250106812,163,
659,0.06354008615016937,164,
663,0.05836128816008568,165,
667,0.05755440890789032,166,
671,0.057236772030591965,167,
675,0.05592900142073631,168,
679,0.05614273250102997,169,
683,0.051970016211271286,170,
687,0.05109366029500961,171,
691,0.05034511536359787,172,
695,0.05009658634662628,173,
699,,174,0.0420193076133728
699,0.0465501993894577,174,
703,0.04524868354201317,175,
707,0.04788127541542053,176,
711,0.04606194794178009,177,
715,0.04397587850689888,178,
719,0.041976552456617355,179,
723,0.041154127568006516,180,
727,0.040717702358961105,181,
731,0.03884420543909073,182,
735,0.038138266652822495,183,
739,0.03579283505678177,184,
743,0.03745852783322334,185,
747,0.03559883311390877,186,
751,0.03521561250090599,187,
755,0.03240833431482315,188,
759,0.03227138891816139,189,
763,0.03082944080233574,190,
767,0.03132697939872742,191,
771,0.03757181763648987,192,
775,0.03145376965403557,193,
779,0.02993086539208889,194,
783,0.027638759464025497,195,
787,0.028372814878821373,196,
791,0.026623941957950592,197,
795,0.025407226756215096,198,
799,,199,0.021907765418291092
799,0.026530878618359566,199,
803,0.023351753130555153,200,
807,0.023462548851966858,201,
811,0.023664863780140877,202,
815,0.022832345217466354,203,
819,0.022107159718871117,204,
823,0.024078644812107086,205,
827,0.028762487694621086,206,
831,0.030770832672715187,207,
835,0.025381572544574738,208,
839,0.022738931700587273,209,
843,0.023571128025650978,210,
847,0.021620815619826317,211,
851,0.021895091980695724,212,
855,0.02190464921295643,213,
859,0.018468867987394333,214,
863,0.018404224887490273,215,
867,0.018657712265849113,216,
871,0.01815691776573658,217,
875,0.01749492436647415,218,
879,0.017741138115525246,219,
883,0.01771991327404976,220,
887,0.0168540570884943,221,
891,0.017802376300096512,222,
895,0.01684209704399109,223,
899,,224,0.014572282321751118
899,0.016174115240573883,224,
903,0.016359837725758553,225,
907,0.015904927626252174,226,
911,0.015747826546430588,227,
915,0.01716369390487671,228,
919,0.016672248020768166,229,
923,0.016672424972057343,230,
927,0.015160875394940376,231,
931,0.015636702999472618,232,
935,0.015915581956505775,233,
939,0.015734199434518814,234,
943,0.0146192517131567,235,
947,0.015038525685667992,236,
951,0.015317169018089771,237,
955,0.014483091421425343,238,
959,0.014728207141160965,239,
963,0.015606621280312538,240,
967,0.01375284232199192,241,
971,0.013190657831728458,242,
975,0.013239667750895023,243,
979,0.013412129133939743,244,
983,0.01344048697501421,245,
987,0.012929938733577728,246,
991,0.012905841693282127,247,
995,0.015798117965459824,248,
999,,249,0.013851120136678219
999,0.013537452556192875,249,
1003,0.012649801559746265,250,
1007,0.015123334713280201,251,
1011,0.012928837910294533,252,
1015,0.012458357959985733,253,
1019,0.012460868805646896,254,
1023,0.011700122617185116,255,
1027,0.012032113038003445,256,
1031,0.013551396317780018,257,
1035,0.012320894747972488,258,
1039,0.011298016645014286,259,
1043,0.011782664805650711,260,
1047,0.0121696712449193,261,
1051,0.012048520147800446,262,
1055,0.011936361901462078,263,
1059,0.011782408691942692,264,
1063,0.011056824587285519,265,
1067,0.012898501940071583,266,
1071,0.011782202869653702,267,
1075,0.012477141804993153,268,
1079,0.01258045993745327,269,
1083,0.01312549039721489,270,
1087,0.011349264532327652,271,
1091,0.011126023717224598,272,
1095,0.011943589895963669,273,
1099,,274,0.009669176302850246
1099,0.013205861672759056,274,
1103,0.010908924043178558,275,
1107,0.011308809742331505,276,
1111,0.020319445058703423,277,
1115,0.011965169571340084,278,
1119,0.011983757838606834,279,
1123,0.012758897617459297,280,
1127,0.01171545498073101,281,
1131,0.01015710923820734,282,
1135,0.01181590836495161,283,
1139,0.012468477711081505,284,
1143,0.011426512151956558,285,
1147,0.010150056332349777,286,
1151,0.010026233270764351,287,
1155,0.010360132902860641,288,
1159,0.009828574024140835,289,
1163,0.011179097928106785,290,
1167,0.010073640383780003,291,
1171,0.010015392675995827,292,
1175,0.009446150623261929,293,
1179,0.010398889891803265,294,
1183,0.009367246180772781,295,
1187,0.009614327922463417,296,
1191,0.010667076334357262,297,
1195,0.009841141290962696,298,
1199,,299,0.006641447078436613
1199,0.009570787660777569,299,
