epoch,step,valid/loss,train/loss
0,3,0.32689785957336426,
1,7,0.25987035036087036,
2,11,0.23518534004688263,
3,15,0.23606960475444794,
4,19,0.2254454642534256,
5,23,0.22657805681228638,
6,27,0.22429686784744263,
7,31,0.22346816956996918,
8,35,0.22265970706939697,
9,39,0.22086025774478912,
10,43,0.21977582573890686,
11,47,0.2186541110277176,
12,51,0.21742768585681915,
13,55,0.21593992412090302,
14,59,0.21555954217910767,
15,63,0.21314755082130432,
16,67,0.21112701296806335,
17,71,0.20468217134475708,
18,75,0.19880791008472443,
19,79,0.19554153084754944,
20,83,0.18840079009532928,
21,87,0.17869333922863007,
22,91,0.17648616433143616,
23,95,0.1716482937335968,
24,99,,0.15722809731960297
24,99,0.15867573022842407,
25,103,0.16018295288085938,
26,107,0.15000350773334503,
27,111,0.14200453460216522,
28,115,0.13579460978507996,
29,119,0.12879057228565216,
30,123,0.12229672074317932,
31,127,0.11085978150367737,
32,131,0.10395713150501251,
33,135,0.1289498507976532,
34,139,0.09573719650506973,
35,143,0.09353290498256683,
36,147,0.08546478301286697,
37,151,0.0776606872677803,
38,155,0.0721408948302269,
39,159,0.0650225281715393,
40,163,0.059597693383693695,
41,167,0.053665805608034134,
42,171,0.049808941781520844,
43,175,0.046416424214839935,
44,179,0.042149003595113754,
45,183,0.03780676797032356,
46,187,0.033200740814208984,
47,191,0.029885834082961082,
48,195,0.026857629418373108,
49,199,,0.023452112451195717
49,199,0.024245228618383408,
50,203,0.022685278207063675,
51,207,0.021732542663812637,
52,211,0.019537072628736496,
53,215,0.019771115854382515,
54,219,0.017505669966340065,
55,223,0.01608777604997158,
56,227,0.015256253071129322,
57,231,0.015538441948592663,
58,235,0.013848074711859226,
59,239,0.01356340292841196,
60,243,0.012702248990535736,
61,247,0.013226259499788284,
62,251,0.01353174727410078,
63,255,0.012347767129540443,
64,259,0.012768604792654514,
65,263,0.016583481803536415,
66,267,0.016581963747739792,
67,271,0.014539632014930248,
68,275,0.010813737288117409,
69,279,0.011623336933553219,
70,283,0.010616776533424854,
71,287,0.009736624546349049,
72,291,0.00863337330520153,
73,295,0.009326392784714699,
74,299,,0.00839671865105629
74,299,0.009573728777468204,
75,303,0.008701360784471035,
76,307,0.011400130577385426,
77,311,0.009737879037857056,
78,315,0.011224405840039253,
79,319,0.009777681902050972,
80,323,0.012900542467832565,
81,327,0.0128178047016263,
82,331,0.009630413725972176,
83,335,0.010945516638457775,
84,339,0.008351817727088928,
85,343,0.0087479492649436,
86,347,0.007551419083029032,
87,351,0.007665995974093676,
88,355,0.007716272957623005,
89,359,0.008457307703793049,
90,363,0.008781494572758675,
91,367,0.011420897208154202,
92,371,0.009937875904142857,
93,375,0.008037431165575981,
94,379,0.008270354941487312,
95,383,0.007665285840630531,
96,387,0.008156226016581059,
97,391,0.0072659277357161045,
98,395,0.007245272397994995,
99,399,,0.010456698015332222
99,399,0.006904414854943752,
100,403,0.01104799471795559,
101,407,0.009317141957581043,
102,411,0.008886042982339859,
103,415,0.0075823161751031876,
104,419,0.007225749548524618,
105,423,0.007393413223326206,
106,427,0.0078042238019406796,
107,431,0.007110291160643101,
108,435,0.006665217690169811,
109,439,0.005602231249213219,
110,443,0.0066884527914226055,
111,447,0.0071729677729308605,
112,451,0.006695043295621872,
113,455,0.007348449435085058,
114,459,0.006764864549040794,
115,463,0.005838433280587196,
116,467,0.005735799204558134,
117,471,0.006212596315890551,
118,475,0.006641043815761805,
119,479,0.006477806717157364,
120,483,0.006052285898476839,
121,487,0.006023809313774109,
122,491,0.0062583936378359795,
123,495,0.005642960779368877,
124,499,,0.004477337002754211
124,499,0.005604554899036884,
125,503,0.005368452053517103,
126,507,0.005584222264587879,
127,511,0.005453008227050304,
128,515,0.0055728149600327015,
129,519,0.005620166193693876,
130,523,0.005274367518723011,
131,527,0.006356782279908657,
132,531,0.005947523284703493,
133,535,0.006143553648144007,
134,539,0.005552240181714296,
135,543,0.005894787143915892,
136,547,0.005392822436988354,
137,551,0.007199729792773724,
138,555,0.006435210816562176,
139,559,0.005091358441859484,
140,563,0.005244337487965822,
141,567,0.006285534705966711,
142,571,0.02356921136379242,
143,575,0.024914182722568512,
144,579,0.01594039425253868,
145,583,0.018710685893893242,
146,587,0.02059745043516159,
147,591,0.014976505190134048,
148,595,0.01394258625805378,
149,599,,0.01659572310745716
149,599,0.018303703516721725,
150,603,0.010200324468314648,
151,607,0.010727634653449059,
152,611,0.010482346639037132,
153,615,0.008631241507828236,
154,619,0.009261487051844597,
155,623,0.007690778002142906,
156,627,0.0077288467437028885,
157,631,0.0076343221589922905,
158,635,0.011661980301141739,
159,639,0.0072092218324542046,
160,643,0.029612161219120026,
161,647,0.035839200019836426,
162,651,0.02446916326880455,
163,655,0.012125282548367977,
164,659,0.010631490498781204,
165,663,0.009539183229207993,
166,667,0.011746430769562721,
167,671,0.009600948542356491,
168,675,0.010833555832505226,
169,679,0.014888389967381954,
170,683,0.01179393008351326,
171,687,0.008525035344064236,
172,691,0.01578657142817974,
173,695,0.012709167785942554,
174,699,,0.009350083768367767
174,699,0.01010097935795784,
175,703,0.024641793221235275,
176,707,0.01774231716990471,
177,711,0.012142909690737724,
178,715,0.009662686847150326,
179,719,0.008777358569204807,
180,723,0.008191573433578014,
181,727,0.007445141673088074,
182,731,0.007216362282633781,
183,735,0.008051206357777119,
184,739,0.006471753120422363,
185,743,0.0060409498400986195,
186,747,0.005472904071211815,
187,751,0.005403805989772081,
188,755,0.004998872056603432,
189,759,0.004920512437820435,
190,763,0.004566059447824955,
191,767,0.004950372502207756,
192,771,0.009825234301388264,
193,775,0.007102756295353174,
194,779,0.008233794011175632,
195,783,0.008206892758607864,
196,787,0.007375272922217846,
197,791,0.0057496242225170135,
198,795,0.005802249535918236,
199,799,,0.0045366170816123486
199,799,0.00600858312100172,
200,803,0.006068231072276831,
201,807,0.006568426266312599,
202,811,0.005195534322410822,
203,815,0.005526362452656031,
204,819,0.004832800477743149,
205,823,0.005323483143001795,
206,827,0.005666768178343773,
207,831,0.006496434099972248,
208,835,0.012723933905363083,
209,839,0.008505168370902538,
210,843,0.007207297254353762,
211,847,0.008024209178984165,
212,851,0.005662642884999514,
213,855,0.0059141977690160275,
214,859,0.005429806653410196,
215,863,0.005204447079449892,
216,867,0.004764203447848558,
217,871,0.0053668562322855,
218,875,0.0046092551201581955,
219,879,0.004462402779608965,
220,883,0.004433588590472937,
221,887,0.004371567629277706,
222,891,0.004764719866216183,
223,895,0.004445758648216724,
224,899,,0.0023796630557626486
224,899,0.004546897020190954,
225,903,0.004957352764904499,
226,907,0.005696735344827175,
227,911,0.004947223234921694,
228,915,0.00516727427020669,
229,919,0.005381135735660791,
230,923,0.005753012374043465,
231,927,0.0046891081146895885,
232,931,0.004956018179655075,
233,935,0.006410541944205761,
234,939,0.005292047280818224,
235,943,0.00508914003148675,
236,947,0.004630113020539284,
237,951,0.005076818633824587,
238,955,0.0046567153185606,
239,959,0.005146520212292671,
240,963,0.005331072025001049,
241,967,0.04551033675670624,
242,971,0.017973601818084717,
243,975,0.013830185867846012,
244,979,0.016103118658065796,
245,983,0.008995233103632927,
246,987,0.011319217272102833,
247,991,0.009109366685152054,
248,995,0.00872579775750637,
249,999,,0.009510397911071777
249,999,0.007849810644984245,
250,1003,0.007065960206091404,
251,1007,0.006975927855819464,
252,1011,0.006096370983868837,
253,1015,0.005027211271226406,
254,1019,0.006485257763415575,
255,1023,0.0065626902505755424,
256,1027,0.020790262147784233,
257,1031,0.018196826800704002,
258,1035,0.019399860873818398,
259,1039,0.015313845127820969,
260,1043,0.012457701377570629,
261,1047,0.011683452874422073,
262,1051,0.009700479917228222,
263,1055,0.007581478450447321,
264,1059,0.006681890692561865,
265,1063,0.005829980596899986,
266,1067,0.006114168092608452,
267,1071,0.006215253844857216,
268,1075,0.005713336635380983,
269,1079,0.005193465854972601,
270,1083,0.004904116969555616,
271,1087,0.006164782680571079,
272,1091,0.005130619276314974,
273,1095,0.004891850519925356,
274,1099,,0.003757201135158539
274,1099,0.004381370265036821,
275,1103,0.004697032272815704,
276,1107,0.004987272433936596,
277,1111,0.006393473595380783,
278,1115,0.006279841065406799,
279,1119,0.00523536279797554,
280,1123,0.00538966478779912,
281,1127,0.0062597570940852165,
282,1131,0.005441361106932163,
283,1135,0.005341182462871075,
284,1139,0.004566928371787071,
285,1143,0.0044259377755224705,
286,1147,0.004398046992719173,
287,1151,0.004571516066789627,
288,1155,0.004708368331193924,
289,1159,0.004459351301193237,
290,1163,0.0045585897751152515,
291,1167,0.00666549988090992,
292,1171,0.005014962982386351,
293,1175,0.008002650924026966,
294,1179,0.006447887048125267,
295,1183,0.011652234010398388,
296,1187,0.006739224307239056,
297,1191,0.005267752334475517,
298,1195,0.006539694499224424,
299,1199,,0.007735419552773237
299,1199,0.005877555813640356,
