epoch,valid/loss,step,train/loss
0,0.3954969644546509,3,
1,0.29647204279899597,7,
2,0.26594775915145874,11,
3,0.24863551557064056,15,
4,0.23474851250648499,19,
5,0.23491543531417847,23,
6,0.24709583818912506,27,
7,0.233814999461174,31,
8,0.22853624820709229,35,
9,0.23017312586307526,39,
10,0.23036056756973267,43,
11,0.2273564338684082,47,
12,0.2278258204460144,51,
13,0.22574524581432343,55,
14,0.22437694668769836,59,
15,0.22432981431484222,63,
16,0.22525186836719513,67,
17,0.2238340824842453,71,
18,0.22351035475730896,75,
19,0.2241908311843872,79,
20,0.22371192276477814,83,
21,0.22499977052211761,87,
22,0.22472359240055084,91,
23,0.22393327951431274,95,
24,,99,0.2235083431005478
24,0.22463218867778778,99,
25,0.22326703369617462,103,
26,0.22211143374443054,107,
27,0.22228015959262848,111,
28,0.21997268497943878,115,
29,0.221191868185997,119,
30,0.21987074613571167,123,
31,0.2196771502494812,127,
32,0.219793438911438,131,
33,0.21779628098011017,135,
34,0.2186528593301773,139,
35,0.2172561138868332,143,
36,0.21663609147071838,147,
37,0.21606378257274628,151,
38,0.21521073579788208,155,
39,0.21477115154266357,159,
40,0.21495486795902252,163,
41,0.21422173082828522,167,
42,0.2154785692691803,171,
43,0.2123814970254898,175,
44,0.2243928164243698,179,
45,0.2117300182580948,183,
46,0.2108909636735916,187,
47,0.21483828127384186,191,
48,0.20895715057849884,195,
49,,199,0.2072286754846573
49,0.20990711450576782,199,
50,0.2090914100408554,203,
51,0.20936843752861023,207,
52,0.20551246404647827,211,
53,0.2037610113620758,215,
54,0.20276542007923126,219,
55,0.20197243988513947,223,
56,0.2004583328962326,227,
57,0.22807902097702026,231,
58,0.20919372141361237,235,
59,0.20138093829154968,239,
60,0.19861474633216858,243,
61,0.19902755320072174,247,
62,0.19830664992332458,251,
63,0.2007310837507248,255,
64,0.19774121046066284,259,
65,0.1944166123867035,263,
66,0.19193454086780548,267,
67,0.19041652977466583,271,
68,0.18892082571983337,275,
69,0.18892811238765717,279,
70,0.18701307475566864,283,
71,0.1854211688041687,287,
72,0.18911820650100708,291,
73,0.1869765818119049,295,
74,,299,0.18658997118473053
74,0.1825164556503296,299,
75,0.18125933408737183,303,
76,0.18220411241054535,307,
77,0.1799423098564148,311,
78,0.1779300719499588,315,
79,0.17677536606788635,319,
80,0.17447571456432343,323,
81,0.17551304399967194,327,
82,0.17912036180496216,331,
83,0.1728964000940323,335,
84,0.17047151923179626,339,
85,0.1689162701368332,343,
86,0.17335206270217896,347,
87,0.17681573331356049,351,
88,0.1679849475622177,355,
89,0.16605862975120544,359,
90,0.16534680128097534,363,
91,0.16411490738391876,367,
92,0.16245603561401367,371,
93,0.1615561544895172,375,
94,0.1605101376771927,379,
95,0.15585504472255707,383,
96,0.15416504442691803,387,
97,0.1567247062921524,391,
98,0.150656059384346,395,
99,,399,0.15365950763225555
99,0.14815224707126617,399,
100,0.14833679795265198,403,
101,0.15131637454032898,407,
102,0.1463523507118225,411,
103,0.14709705114364624,415,
104,0.1451246291399002,419,
105,0.14409491419792175,423,
106,0.14069148898124695,427,
107,0.1400696337223053,431,
108,0.13617518544197083,435,
109,0.1381119042634964,439,
110,0.13392728567123413,443,
111,0.13250240683555603,447,
112,0.13201434910297394,451,
113,0.13341018557548523,455,
114,0.12964318692684174,459,
115,0.12850938737392426,463,
116,0.12946739792823792,467,
117,0.12672843039035797,471,
118,0.1260395050048828,475,
119,0.1252574622631073,479,
120,0.12434419989585876,483,
121,0.12323848903179169,487,
122,0.11977221816778183,491,
123,0.11933773756027222,495,
124,,499,0.12278100103139877
124,0.11691232025623322,499,
125,0.1161508560180664,503,
