epoch,step,valid/loss,train/loss
0,3,0.3586251139640808,
1,7,0.2722148299217224,
2,11,0.4297923147678375,
3,15,0.2291550487279892,
4,19,0.22495196759700775,
5,23,0.2248903065919876,
6,27,0.22426505386829376,
7,31,0.22392335534095764,
8,35,0.22158068418502808,
9,39,0.2204645276069641,
10,43,0.21987314522266388,
11,47,0.21867647767066956,
12,51,0.2174355536699295,
13,55,0.21396437287330627,
14,59,0.2111908346414566,
15,63,0.20601913332939148,
16,67,0.2049846649169922,
17,71,0.20020443201065063,
18,75,0.1970115602016449,
19,79,0.1979357749223709,
20,83,0.19015797972679138,
21,87,0.18567562103271484,
22,91,0.17473635077476501,
23,95,0.16865193843841553,
24,99,,0.15633349120616913
24,99,0.16438396275043488,
25,103,0.1603165566921234,
26,107,0.15748704969882965,
27,111,0.1512749195098877,
28,115,0.1498991996049881,
29,119,0.15095427632331848,
30,123,0.14615480601787567,
31,127,0.14377081394195557,
32,131,0.13050797581672668,
33,135,0.1257416158914566,
34,139,0.12161621451377869,
35,143,0.10876983404159546,
36,147,0.1077052503824234,
37,151,0.10067601501941681,
38,155,0.09030672907829285,
39,159,0.08620452880859375,
40,163,0.08021193742752075,
41,167,0.07653606683015823,
42,171,0.07159178704023361,
43,175,0.06497112661600113,
44,179,0.06053493171930313,
45,183,0.05650646612048149,
46,187,0.053275641053915024,
47,191,0.04969846084713936,
48,195,0.04555152729153633,
49,199,,0.04526061937212944
49,199,0.042569760233163834,
50,203,0.039093662053346634,
51,207,0.03699338436126709,
52,211,0.03499317541718483,
53,215,0.032649487257003784,
54,219,0.0284561887383461,
55,223,0.027729300782084465,
56,227,0.02350778318941593,
57,231,0.023122234269976616,
58,235,0.018828827887773514,
59,239,0.01866007037460804,
60,243,0.016189735382795334,
61,247,0.015078747645020485,
62,251,0.013820255175232887,
63,255,0.012721720151603222,
64,259,0.016660155728459358,
65,263,0.02202642522752285,
66,267,0.01577048934996128,
67,271,0.017404893413186073,
68,275,0.013306625187397003,
69,279,0.012473050504922867,
70,283,0.011924386024475098,
71,287,0.011911208741366863,
72,291,0.011767265386879444,
73,295,0.010095011442899704,
74,299,,0.009042058140039444
74,299,0.009481366723775864,
75,303,0.008249741978943348,
76,307,0.008725624531507492,
77,311,0.00793465320020914,
78,315,0.00761789083480835,
79,319,0.008035292848944664,
80,323,0.007683238014578819,
81,327,0.0074523333460092545,
82,331,0.007637247908860445,
83,335,0.007165455725044012,
84,339,0.007353580556809902,
85,343,0.007259073667228222,
86,347,0.007243892177939415,
87,351,0.0067185149528086185,
88,355,0.007139521650969982,
89,359,0.0071916161105036736,
90,363,0.00713686179369688,
91,367,0.007144121918827295,
92,371,0.006712707225233316,
93,375,0.008479541167616844,
94,379,0.009087269194424152,
95,383,0.008824595250189304,
96,387,0.008560461923480034,
97,391,0.009681942872703075,
98,395,0.008610925637185574,
