epoch,step,valid/loss,train/loss
219,879,0.21143434941768646,
220,883,0.21059991419315338,
221,887,0.21026386320590973,
222,891,0.2101978361606598,
223,895,0.2108757048845291,
224,899,,0.21193484961986542
224,899,0.20991893112659454,
225,903,0.21029701828956604,
226,907,0.2105010598897934,
227,911,0.21168535947799683,
228,915,0.21030597388744354,
229,919,0.2096444070339203,
230,923,0.2098427265882492,
231,927,0.20962399244308472,
232,931,0.21054287254810333,
233,935,0.20961067080497742,
234,939,0.2101728618144989,
235,943,0.21005956828594208,
236,947,0.2097969949245453,
237,951,0.2098200023174286,
238,955,0.21067893505096436,
239,959,0.20915520191192627,
240,963,0.2088904231786728,
241,967,0.20843227207660675,
242,971,0.20871108770370483,
243,975,0.2083870768547058,
244,979,0.20852965116500854,
245,983,0.20897002518177032,
246,987,0.20953013002872467,
247,991,0.20815521478652954,
248,995,0.20782418549060822,
249,999,,0.2085055708885193
249,999,0.2078130841255188,
250,1003,0.20778852701187134,
251,1007,0.20734643936157227,
252,1011,0.2088278830051422,
253,1015,0.20745861530303955,
254,1019,0.20776011049747467,
255,1023,0.20708104968070984,
256,1027,0.20693069696426392,
257,1031,0.20689678192138672,
258,1035,0.20692162215709686,
259,1039,0.20649215579032898,
260,1043,0.2073940634727478,
261,1047,0.20690211653709412,
262,1051,0.20690879225730896,
263,1055,0.20614296197891235,
264,1059,0.20634996891021729,
265,1063,0.20604734122753143,
266,1067,0.2074952870607376,
267,1071,0.20591285824775696,
268,1075,0.20574578642845154,
269,1079,0.20599479973316193,
270,1083,0.20830708742141724,
271,1087,0.20710384845733643,
272,1091,0.20591238141059875,
273,1095,0.2074381709098816,
274,1099,,0.21002860367298126
274,1099,0.20828568935394287,
275,1103,0.20721666514873505,
276,1107,0.20528630912303925,
277,1111,0.20813964307308197,
278,1115,0.2051415890455246,
279,1119,0.20504869520664215,
280,1123,0.2069178968667984,
281,1127,0.20539520680904388,
282,1131,0.20529796183109283,
283,1135,0.20491352677345276,
284,1139,0.20467272400856018,
285,1143,0.2050260603427887,
286,1147,0.20471122860908508,
287,1151,0.20442815124988556,
288,1155,0.20448264479637146,
289,1159,0.20468786358833313,
290,1163,0.20469743013381958,
291,1167,0.20383141934871674,
292,1171,0.20367544889450073,
293,1175,0.20390045642852783,
294,1179,0.2040707916021347,
295,1183,0.20455564558506012,
296,1187,0.20391418039798737,
297,1191,0.20564118027687073,
298,1195,0.20420387387275696,
299,1199,,0.1951700896024704
299,1199,0.20402660965919495,
