valid/loss,epoch,step,train/loss
0.24475409090518951,0,3,
0.28004974126815796,1,7,
0.2538205683231354,2,11,
0.24616380035877228,3,15,
0.24873843789100647,4,19,
0.2408631443977356,5,23,
0.23680713772773743,6,27,
0.23691138625144958,7,31,
0.23698869347572327,8,35,
0.23656922578811646,9,39,
0.2378557026386261,10,43,
0.23467989265918732,11,47,
0.2354971319437027,12,51,
0.23303799331188202,13,55,
0.2322056144475937,14,59,
0.23103246092796326,15,63,
0.231397807598114,16,67,
0.22997044026851654,17,71,
0.22964830696582794,18,75,
0.22552020847797394,19,79,
0.23403415083885193,20,83,
0.23077671229839325,21,87,
0.22509115934371948,22,91,
0.23182019591331482,23,95,
,24,99,0.23109212517738342
0.22862517833709717,24,99,
0.2291371375322342,25,103,
0.23626598715782166,26,107,
0.2682119905948639,27,111,
0.24902187287807465,28,115,
0.333046555519104,29,119,
0.24614913761615753,30,123,
0.24023807048797607,31,127,
0.24686887860298157,32,131,
0.24830546975135803,33,135,
0.24107708036899567,34,139,
0.23618018627166748,35,143,
0.23665151000022888,36,147,
0.23542898893356323,37,151,
0.23479443788528442,38,155,
0.23324117064476013,39,159,
0.23333333432674408,40,163,
0.2322184145450592,41,167,
0.2327795922756195,42,171,
0.23142199218273163,43,175,
0.23070187866687775,44,179,
0.2341805249452591,45,183,
0.2384401559829712,46,187,
0.2334366738796234,47,191,
0.23166458308696747,48,195,
,49,199,0.23146174848079681
0.23288458585739136,49,199,
0.23151274025440216,50,203,
0.23405928909778595,51,207,
0.2310996800661087,52,211,
0.2326464205980301,53,215,
0.2328442633152008,54,219,
0.23166793584823608,55,223,
0.22767895460128784,56,227,
0.2596478760242462,57,231,
0.23546648025512695,58,235,
0.2346513867378235,59,239,
0.2318381369113922,60,243,
0.23203088343143463,61,247,
0.2321898341178894,62,251,
0.2315116673707962,63,255,
0.236833855509758,64,259,
0.23022663593292236,65,263,
0.22999362647533417,66,267,
0.2323630154132843,67,271,
0.23414064943790436,68,275,
0.236914724111557,69,279,
0.2361047863960266,70,283,
0.2352387011051178,71,287,
0.23216620087623596,72,291,
0.2343336045742035,73,295,
,74,299,0.23564912378787994
0.2331889569759369,74,299,
0.23218125104904175,75,303,
0.2325226068496704,76,307,
0.23232482373714447,77,311,
0.23243588209152222,78,315,
0.23098419606685638,79,319,
0.23189611732959747,80,323,
0.23132339119911194,81,327,
0.23244082927703857,82,331,
0.23169079422950745,83,335,
0.23018953204154968,84,339,
0.23144948482513428,85,343,
0.23046495020389557,86,347,
0.23040573298931122,87,351,
0.22968478500843048,88,355,
0.22984161972999573,89,359,
0.23570679128170013,90,363,
0.27015358209609985,91,367,
0.29303738474845886,92,371,
0.2700868844985962,93,375,
0.24735566973686218,94,379,
0.23684148490428925,95,383,
0.2384950816631317,96,387,
0.3412754535675049,97,391,
0.38188686966896057,98,395,
,99,399,0.23985742032527924
0.41430798172950745,99,399,
0.25760897994041443,100,403,
0.31361275911331177,101,407,
0.32289496064186096,102,411,
0.2345539927482605,103,415,
0.25252005457878113,104,419,
0.25674787163734436,105,423,
0.24311485886573792,106,427,
0.24349594116210938,107,431,
0.24982427060604095,108,435,
0.2656078040599823,109,439,
0.2504836916923523,110,443,
0.25118598341941833,111,447,
0.23788422346115112,112,451,
0.24739104509353638,113,455,
0.244510218501091,114,459,
0.23652492463588715,115,463,
0.2509308159351349,116,467,
0.23674099147319794,117,471,
0.23789827525615692,118,475,
0.23673628270626068,119,479,
0.23254507780075073,120,483,
0.2335803061723709,121,487,
0.23832949995994568,122,491,
0.23341895639896393,123,495,
,124,499,0.24016430974006653
0.23267099261283875,124,499,
0.2378808557987213,125,503,
0.236259326338768,126,507,
0.2349570244550705,127,511,
0.2347126007080078,128,515,
0.23330484330654144,129,519,
0.23267771303653717,130,523,
0.23211640119552612,131,527,
0.23178377747535706,132,531,
0.23146656155586243,133,535,
0.2310449481010437,134,539,
0.23034968972206116,135,543,
0.22976823151111603,136,547,
0.2292218953371048,137,551,
0.22730137407779694,138,555,
0.21732990443706512,139,559,
0.2355472892522812,140,563,
0.23552478849887848,141,567,
0.23277291655540466,142,571,
0.23250684142112732,143,575,
0.2325354516506195,144,579,
0.23412957787513733,145,583,
0.23228536546230316,146,587,
0.2308073490858078,147,591,
0.22886934876441956,148,595,
,149,599,0.22882603108882904
0.2300422340631485,149,599,
0.24417486786842346,150,603,
