epoch,valid/loss,step,train/loss
449,,1799,0.011631723493337631
449,0.01619669236242771,1799,
450,0.016079677268862724,1803,
451,,1804,0.01291533000767231
451,0.016419459134340286,1807,
452,,1809,0.015386481769382954
452,0.01603451557457447,1811,
453,,1814,0.01360691525042057
453,0.016681978479027748,1815,
454,,1819,0.01115129329264164
454,0.016856342554092407,1819,
455,0.017072396352887154,1823,
456,,1824,0.012701552361249924
456,0.018940990790724754,1827,
457,,1829,0.01528537180274725
457,0.01813599281013012,1831,
458,,1834,0.012971561402082443
458,0.01741347275674343,1835,
459,,1839,0.014709383249282837
459,0.018451809883117676,1839,
460,0.017732972279191017,1843,
461,,1844,0.015040944330394268
461,0.01769884116947651,1847,
462,,1849,0.01522065419703722
462,0.017015943303704262,1851,
463,,1854,0.012366129085421562
463,0.016415772959589958,1855,
464,,1859,0.010870717465877533
464,0.016344739124178886,1859,
465,0.015981703996658325,1863,
466,,1864,0.012860224582254887
466,0.016292203217744827,1867,
467,,1869,0.01206621527671814
467,0.016226548701524734,1871,
468,,1874,0.010402405634522438
468,0.01616702228784561,1875,
469,,1879,0.017872968688607216
469,0.0220705084502697,1879,
470,0.025819478556513786,1883,
471,,1884,0.021254252642393112
471,0.017881156876683235,1887,
472,,1889,0.014095687307417393
472,0.01824376918375492,1891,
473,,1894,0.013670914806425571
473,0.01753144897520542,1895,
474,,1899,0.013348688371479511
474,0.0177976805716753,1899,
475,0.016985855996608734,1903,
476,,1904,0.014395752921700478
476,0.016778144985437393,1907,
477,,1909,0.012379305437207222
477,0.016484104096889496,1911,
478,,1914,0.013277080841362476
478,0.01608269475400448,1915,
479,,1919,0.011499004438519478
479,0.015755902975797653,1919,
480,0.016123967245221138,1923,
481,,1924,0.013179458677768707
481,0.015847934409976006,1927,
482,,1929,0.013629498891532421
482,0.015965120866894722,1931,
483,,1934,0.014597446657717228
483,0.01596272736787796,1935,
484,,1939,0.0171984676271677
484,0.016352487727999687,1939,
485,0.016126079484820366,1943,
486,,1944,0.014375042170286179
486,0.015737073495984077,1947,
487,,1949,0.012076563201844692
487,0.015463531948626041,1951,
488,,1954,0.012256037443876266
488,0.015318576246500015,1955,
489,,1959,0.010039931163191795
489,0.015616982243955135,1959,
490,0.015012955293059349,1963,
491,,1964,0.01155275758355856
491,0.014262411743402481,1967,
492,,1969,0.01276453398168087
492,0.014500484801828861,1971,
493,,1974,0.012618201784789562
493,0.014178574085235596,1975,
494,,1979,0.009146803058683872
494,0.01502520963549614,1979,
495,0.017598304897546768,1983,
496,,1984,0.012701420113444328
496,0.01941213570535183,1987,
497,,1989,0.015795014798641205
497,0.019230924546718597,1991,
498,,1994,0.016044514253735542
498,0.01975267380475998,1995,
499,,1999,0.017268026247620583
499,0.019225705415010452,1999,
