epoch,train/loss,step,valid/loss
139,0.8658921122550964,557,
139,0.8831831812858582,559,
139,,559,0.8803646564483643
140,0.8625041246414185,561,
140,0.8924049735069275,563,
140,,563,0.8803645372390747
141,0.8690171241760254,565,
141,0.8620207905769348,567,
141,,567,0.880364179611206
142,0.8674792051315308,569,
142,0.8382198810577393,571,
142,,571,0.8803640604019165
143,0.8576958775520325,573,
143,0.8519876599311829,575,
143,,575,0.8803637027740479
144,0.862589418888092,577,
144,0.8725165128707886,579,
144,,579,0.8803636431694031
145,0.8667185306549072,581,
145,0.8758143186569214,583,
145,,583,0.8803632855415344
146,0.8684251308441162,585,
146,0.8425771594047546,587,
146,,587,0.8803629279136658
147,0.8634340763092041,589,
147,0.8750960826873779,591,
147,,591,0.8803626894950867
148,0.858271062374115,593,
148,0.8659136891365051,595,
148,,595,0.8803624510765076
149,0.8681330680847168,597,
149,0.8596611618995667,599,
149,,599,0.8803622722625732
150,0.868738055229187,601,
150,0.8352887630462646,603,
150,,603,0.8803620338439941
151,0.8578835725784302,605,
151,0.8832761645317078,607,
151,,607,0.880361795425415
152,0.8659641742706299,609,
152,0.8754748702049255,611,
152,,611,0.8803615570068359
153,0.8686886429786682,613,
153,0.850307047367096,615,
153,,615,0.8803613185882568
154,0.8706918954849243,617,
154,0.872123122215271,619,
154,,619,0.8803610801696777
155,0.8681735396385193,621,
155,0.8619866967201233,623,
155,,623,0.8803608417510986
156,0.8592504858970642,625,
156,0.8411241769790649,627,
156,,627,0.8803605437278748
157,0.8752875328063965,629,
157,0.8832913637161255,631,
157,,631,0.8803604245185852
158,0.875399649143219,633,
158,0.8804839253425598,635,
158,,635,0.8803600072860718
159,0.8660526275634766,637,
159,0.8660566806793213,639,
159,,639,0.8803598284721375
160,0.8648362755775452,641,
160,0.8623363971710205,643,
160,,643,0.8803594708442688
161,0.8654610514640808,645,
161,0.8425167202949524,647,
161,,647,0.8803592920303345
162,0.8605055809020996,649,
162,0.8755394220352173,651,
162,,651,0.8803590536117554
163,0.861348569393158,653,
163,0.9021508097648621,655,
163,,655,0.880358874797821
164,0.8650858998298645,657,
164,0.8754119277000427,659,
164,,659,0.8803585767745972
165,0.8713960647583008,661,
165,0.8555068969726562,663,
165,,663,0.8803582787513733
166,0.863610029220581,665,
166,0.8716423511505127,667,
166,,667,0.8803580403327942
167,0.8635345697402954,669,
167,0.8899078965187073,671,
167,,671,0.8803578019142151
168,0.8722084164619446,673,
168,0.8474175333976746,675,
168,,675,0.8803575038909912
169,0.8660346865653992,677,
169,0.8616421818733215,679,
169,,679,0.8803573846817017
170,0.8631737232208252,681,
170,0.8779917359352112,683,
170,,683,0.880357027053833
171,0.8689111471176147,685,
171,0.8731682300567627,687,
171,,687,0.8803569078445435
172,0.8672153353691101,689,
172,0.8430383801460266,691,
172,,691,0.8803566694259644
173,0.870546817779541,693,
173,0.8522583246231079,695,
173,,695,0.8803565502166748
174,0.8656412363052368,697,
174,0.8680394291877747,699,
174,,699,0.8803561925888062
175,0.8701303601264954,701,
175,0.8850368857383728,703,
175,,703,0.8803560733795166
176,0.8568745255470276,705,
176,0.8555086851119995,707,
176,,707,0.8803558349609375
177,0.8697721362113953,709,
177,0.8582034111022949,711,
177,,711,0.8803555965423584
178,0.868675708770752,713,
178,0.8682771921157837,715,
178,,715,0.8803552985191345
179,0.8623906373977661,717,
179,0.8649125099182129,719,
179,,719,0.8803550004959106
180,0.8724778890609741,721,
180,0.8449979424476624,723,
180,,723,0.8803548216819763
181,0.8644258379936218,725,
181,0.8774271011352539,727,
181,,727,0.8803545236587524
182,0.8687906861305237,729,
182,0.8786208629608154,731,
182,,731,0.8803542852401733
183,0.8620624542236328,733,
183,0.8591897487640381,735,
183,,735,0.880354106426239
184,0.8716399669647217,737,
184,0.8991361260414124,739,
184,,739,0.8803538680076599
185,0.8796495795249939,741,
185,0.8887750506401062,743,
185,,743,0.880353569984436
186,0.8577782511711121,745,
186,0.8798198103904724,747,
186,,747,0.8803533911705017
187,0.864858090877533,749,
187,0.8866382241249084,751,
187,,751,0.8803530931472778
188,0.863331139087677,753,
188,0.8823940753936768,755,
188,,755,0.880352795124054
189,0.8631118535995483,757,
189,0.8688024282455444,759,
189,,759,0.8803525567054749
190,0.8609198331832886,761,
190,0.8717835545539856,763,
190,,763,0.8803523182868958
191,0.8624617457389832,765,
191,0.876379132270813,767,
191,,767,0.8803521990776062
192,0.8750176429748535,769,
192,0.8511794209480286,771,
192,,771,0.8803519606590271
193,0.8658857941627502,773,
193,0.8787506818771362,775,
193,,775,0.880351722240448
194,0.8636443018913269,777,
194,0.8574913144111633,779,
194,,779,0.8803514838218689
195,0.858772873878479,781,
195,0.9004966020584106,783,
195,,783,0.8803512454032898
196,0.8670318126678467,785,
196,0.8747149109840393,787,
196,,787,0.8803510069847107
197,0.8630982637405396,789,
197,0.8549988269805908,791,
197,,791,0.8803508281707764
198,0.8603475093841553,793,
198,0.8798094987869263,795,
198,,795,0.8803505897521973
199,0.8585729002952576,797,
199,0.8366336822509766,799,
199,,799,0.8803502917289734
200,0.8629236221313477,801,
200,0.8892075419425964,803,
200,,803,0.8803500533103943
201,0.8694847822189331,805,
201,0.8527663350105286,807,
201,,807,0.8803498148918152
202,0.8596017360687256,809,
202,0.8688775300979614,811,
202,,811,0.8803496360778809
203,0.865865170955658,813,
203,0.8608542084693909,815,
203,,815,0.880349338054657
204,0.8677339553833008,817,
204,0.8600419163703918,819,
204,,819,0.8803490996360779
205,0.8666166067123413,821,
205,0.9084597229957581,823,
205,,823,0.8803489208221436
206,0.8599010705947876,825,
206,0.8710910081863403,827,
206,,827,0.8803485631942749
207,0.8671555519104004,829,
207,0.866352379322052,831,
207,,831,0.880348265171051
208,0.8478197455406189,833,
208,0.8640560507774353,835,
208,,835,0.8803479671478271
209,0.86870938539505,837,
209,0.8641573190689087,839,
209,,839,0.880347728729248
210,0.8694852590560913,841,
210,0.8457180261611938,843,
210,,843,0.880347490310669
211,0.8676418662071228,845,
211,0.8847197890281677,847,
211,,847,0.8803471922874451
212,0.8685051798820496,849,
212,0.8916024565696716,851,
212,,851,0.8803470134735107
213,0.8719058036804199,853,
213,0.8840940594673157,855,
213,,855,0.8803466558456421
214,0.870587170124054,857,
214,0.8814749121665955,859,
214,,859,0.8803464770317078
215,0.8703612685203552,861,
215,0.8757424354553223,863,
215,,863,0.8803462386131287
216,0.868829607963562,865,
216,0.8765809535980225,867,
216,,867,0.8803460001945496
217,0.8666769862174988,869,
217,0.8955835700035095,871,
217,,871,0.8803457617759705
218,0.8759164214134216,873,
218,0.8643250465393066,875,
218,,875,0.8803454637527466
219,0.8601393699645996,877,
219,0.8552137017250061,879,
219,,879,0.8803452849388123
220,0.8690746426582336,881,
220,0.8581507205963135,883,
220,,883,0.8803449869155884
221,0.8662936687469482,885,
221,0.8819424510002136,887,
221,,887,0.8803446888923645
222,0.8668935894966125,889,
222,0.8321072459220886,891,
222,,891,0.8803444504737854
223,0.8600285053253174,893,
223,0.8509303331375122,895,
223,,895,0.8803440928459167
224,0.8726667761802673,897,
224,0.8898410201072693,899,
224,,899,0.8803438544273376
225,0.8661832213401794,901,
225,0.8570384383201599,903,
225,,903,0.8803435564041138
226,0.8632646799087524,905,
226,0.8707536458969116,907,
226,,907,0.880343496799469
227,0.8693075776100159,909,
227,0.8412187695503235,911,
227,,911,0.8803430795669556
228,0.8713192343711853,913,
228,0.8492294549942017,915,
228,,915,0.8803428411483765
229,0.8601526618003845,917,
229,0.8457686901092529,919,
229,,919,0.8803426623344421
230,0.8713504672050476,921,
230,0.8872803449630737,923,
230,,923,0.8803423047065735
231,0.8667840957641602,925,
231,0.8541275858879089,927,
231,,927,0.8803420066833496
232,0.8694502115249634,929,
