train/loss,epoch,step,valid/loss
4.537985801696777,0,0,
0.30867627263069153,0,1,
0.2891457676887512,0,2,
0.25396084785461426,0,3,
,0,3,0.2508247196674347
0.2497187703847885,1,4,
0.24697209894657135,1,5,
0.24073854088783264,1,6,
0.25010502338409424,1,7,
,1,7,0.23737087845802307
0.2322862595319748,2,8,
0.23357786238193512,2,9,
0.23426182568073273,2,10,
0.2310320883989334,2,11,
,2,11,0.2331363558769226
0.23247043788433075,3,12,
0.2328815907239914,3,13,
0.22864186763763428,3,14,
0.2335962951183319,3,15,
,3,15,0.2314819097518921
0.22788038849830627,4,16,
0.23022429645061493,4,17,
0.22936157882213593,4,18,
0.23004396259784698,4,19,
,4,19,0.22993455827236176
0.22774270176887512,5,20,
0.2275165617465973,5,21,
0.22887113690376282,5,22,
0.22527402639389038,5,23,
,5,23,0.22836090624332428
0.22695057094097137,6,24,
0.22764915227890015,6,25,
0.2284882366657257,6,26,
0.22652626037597656,6,27,
,6,27,0.22848133742809296
0.22666457295417786,7,28,
0.2256249487400055,7,29,
0.22673939168453217,7,30,
0.22579438984394073,7,31,
,7,31,0.22727078199386597
0.2257523238658905,8,32,
0.22416037321090698,8,33,
0.22384846210479736,8,34,
0.22486183047294617,8,35,
,8,35,0.22553518414497375
0.22296619415283203,9,36,
0.22328752279281616,9,37,
0.22348834574222565,9,38,
0.22508950531482697,9,39,
,9,39,0.2272900640964508
0.22293981909751892,10,40,
0.22294846177101135,10,41,
0.2227928340435028,10,42,
0.2243221253156662,10,43,
,10,43,0.22576084733009338
0.22622258961200714,11,44,
0.2259567826986313,11,45,
0.22228406369686127,11,46,
0.22167924046516418,11,47,
,11,47,0.22404688596725464
0.22057704627513885,12,48,
0.22053247690200806,12,49,
0.21938210725784302,12,50,
0.21910353004932404,12,51,
,12,51,0.2226143330335617
0.21806712448596954,13,52,
0.2185613214969635,13,53,
0.21814803779125214,13,54,
0.21457618474960327,13,55,
,13,55,0.22019247710704803
0.2180216908454895,14,56,
0.21982158720493317,14,57,
0.21606287360191345,14,58,
0.2203950732946396,14,59,
,14,59,0.21837174892425537
0.216077983379364,15,60,
0.2167326956987381,15,61,
0.21670232713222504,15,62,
0.2183917611837387,15,63,
,15,63,0.21826790273189545
0.21338064968585968,16,64,
0.21651695668697357,16,65,
0.21545685827732086,16,66,
0.2198481261730194,16,67,
,16,67,0.21565991640090942
0.21397250890731812,17,68,
0.21611283719539642,17,69,
0.213632732629776,17,70,
0.2192014902830124,17,71,
,17,71,0.21545878052711487
0.21145550906658173,18,72,
0.2124163806438446,18,73,
0.2106020301580429,18,74,
0.2137073427438736,18,75,
,18,75,0.2123081535100937
0.21112646162509918,19,76,
0.20823189616203308,19,77,
0.20847187936306,19,78,
0.21771584451198578,19,79,
,19,79,0.21214698255062103
0.20837275683879852,20,80,
0.20763465762138367,20,81,
0.20690006017684937,20,82,
0.20817072689533234,20,83,
,20,83,0.20813530683517456
0.20669621229171753,21,84,
0.2036328762769699,21,85,
0.20528194308280945,21,86,
0.2029019296169281,21,87,
,21,87,0.20579887926578522
0.201965793967247,22,88,
0.21076662838459015,22,89,
0.2037540078163147,22,90,
0.2739449143409729,22,91,
,22,91,0.21053466200828552
0.2090233415365219,23,92,
0.20311503112316132,23,93,
0.20463451743125916,23,94,
0.20160117745399475,23,95,
,23,95,0.2100873589515686
0.2048903852701187,24,96,
0.20479349792003632,24,97,
0.20327869057655334,24,98,
0.20437975227832794,24,99,
,24,99,0.20425714552402496
0.20112940669059753,25,100,
0.20567432045936584,25,101,
0.2035522609949112,25,102,
0.1997605711221695,25,103,
,25,103,0.20325110852718353
0.2030259370803833,26,104,
0.19927121698856354,26,105,
0.19738245010375977,26,106,
0.20611891150474548,26,107,
,26,107,0.20603102445602417
0.19910828769207,27,108,
0.19741690158843994,27,109,
0.1986101120710373,27,110,
0.19822342693805695,27,111,
,27,111,0.2006516009569168
0.19696393609046936,28,112,
0.19732120633125305,28,113,
0.19369064271450043,28,114,
0.19638130068778992,28,115,
,28,115,0.19767899811267853
0.19437116384506226,29,116,
0.19810578227043152,29,117,
0.19435878098011017,29,118,
0.19365116953849792,29,119,
,29,119,0.20131440460681915
0.19870972633361816,30,120,
0.2021191269159317,30,121,
0.1939801573753357,30,122,
0.19077672064304352,30,123,
,30,123,0.200739324092865
0.20040357112884521,31,124,
0.19296598434448242,31,125,
0.19042298197746277,31,126,
0.19366201758384705,31,127,
,31,127,0.19306811690330505
0.19212479889392853,32,128,
0.1876935213804245,32,129,
0.19210202991962433,32,130,
0.18722833693027496,32,131,
,32,131,0.18918097019195557
0.18904386460781097,33,132,
0.1887815296649933,33,133,
0.18768952786922455,33,134,
0.18188263475894928,33,135,
,33,135,0.19027739763259888
0.18419599533081055,34,136,
0.19015991687774658,34,137,
0.18590913712978363,34,138,
0.18215036392211914,34,139,
,34,139,0.18933376669883728
0.1860167682170868,35,140,
0.18441209197044373,35,141,
0.18522301316261292,35,142,
0.19242002069950104,35,143,
,35,143,0.18446120619773865
0.1794644147157669,36,144,
0.18357114493846893,36,145,
0.1826322227716446,36,146,
0.17480328679084778,36,147,
,36,147,0.18146999180316925
0.18076834082603455,37,148,
0.17843741178512573,37,149,
0.18096283078193665,37,150,
0.17171616852283478,37,151,
,37,151,0.18079262971878052
0.17646631598472595,38,152,
0.1782730519771576,38,153,
0.1767187863588333,38,154,
0.17805302143096924,38,155,
,38,155,0.1787986159324646
0.17500197887420654,39,156,
0.1753486692905426,39,157,
0.17665530741214752,39,158,
0.17693743109703064,39,159,
