step,valid/loss,epoch,train/loss
1264,,316,0.016209961846470833
1267,0.016209322959184647,316,
1269,,317,0.016994763165712357
1271,0.016119325533509254,317,
1274,,318,0.01576913706958294
1275,0.016114529222249985,318,
1279,,319,0.012900964356958866
1279,0.016448600217700005,319,
1283,0.016361035406589508,320,
1284,,321,0.016241006553173065
1287,0.01628105714917183,321,
1289,,322,0.015807943418622017
1291,0.015978209674358368,322,
1294,,323,0.014174911193549633
1295,0.016273988410830498,323,
1299,,324,0.01699054054915905
1299,0.01568513549864292,324,
1303,0.015241814777255058,325,
1304,,326,0.01666545495390892
1307,0.0148662980645895,326,
1309,,327,0.016749318689107895
1311,0.014872158877551556,327,
1314,,328,0.01670053042471409
1315,0.01750928722321987,328,
1319,,329,0.01405752170830965
1319,0.017654234543442726,329,
1323,0.01576508767902851,330,
1324,,331,0.018178734928369522
1327,0.014962280169129372,331,
1329,,332,0.015931064262986183
1331,0.015182426199316978,332,
1334,,333,0.018234582617878914
1335,0.015581700950860977,333,
1339,,334,0.019554896280169487
1339,0.01751026138663292,334,
1343,0.01732422597706318,335,
1344,,336,0.01648213341832161
1347,0.016307450830936432,336,
1349,,337,0.016690216958522797
1351,0.016778893768787384,337,
1354,,338,0.015601160936057568
1355,0.015883656218647957,338,
1359,,339,0.025453802198171616
1359,0.016181139275431633,339,
1363,0.01529331412166357,340,
1364,,341,0.014902183786034584
1367,0.017457595095038414,341,
1369,,342,0.01823284849524498
1371,0.018787112087011337,342,
1374,,343,0.020181821659207344
1375,0.021429171785712242,343,
1379,,344,0.022865498438477516
1379,0.01889883726835251,344,
1383,0.02251816913485527,345,
1384,,346,0.020324289798736572
1387,0.021496184170246124,346,
1389,,347,0.019487205892801285
1391,0.019601989537477493,347,
1394,,348,0.019320884719491005
1395,0.017535321414470673,348,
1399,,349,0.024639630690217018
1399,0.017491737380623817,349,
1403,0.01603855937719345,350,
1404,,351,0.016801076009869576
1407,0.016127338632941246,351,
1409,,352,0.015466622076928616
1411,0.017362911254167557,352,
1414,,353,0.016567520797252655
1415,0.01752094179391861,353,
1419,,354,0.01562526263296604
1419,0.01788056269288063,354,
