step,epoch,train/loss,valid/loss
339,84,,0.159809872508049
340,85,0.16076526045799255,
341,85,0.15624989569187164,
342,85,0.15806269645690918,
343,85,0.1678638905286789,
343,85,,0.16042228043079376
344,86,0.15799307823181152,
345,86,0.15685465931892395,
346,86,0.15624579787254333,
347,86,0.154948890209198,
347,86,,0.1627504676580429
348,87,0.15505863726139069,
349,87,0.15833276510238647,
350,87,0.15907123684883118,
351,87,0.16392679512500763,
351,87,,0.1550435870885849
352,88,0.15006941556930542,
353,88,0.16347691416740417,
354,88,0.167806014418602,
355,88,0.15770334005355835,
355,88,,0.1579362452030182
356,89,0.15710961818695068,
357,89,0.16779886186122894,
358,89,0.15870852768421173,
359,89,0.15526242554187775,
359,89,,0.15922006964683533
360,90,0.15514975786209106,
361,90,0.1505611389875412,
362,90,0.15410132706165314,
363,90,0.15856492519378662,
363,90,,0.15319544076919556
364,91,0.1489727646112442,
365,91,0.14960336685180664,
366,91,0.15213850140571594,
367,91,0.15096762776374817,
367,91,,0.15969090163707733
368,92,0.15449315309524536,
369,92,0.1556556522846222,
370,92,0.14658349752426147,
371,92,0.15091268718242645,
371,92,,0.15260596573352814
372,93,0.15383952856063843,
373,93,0.14832806587219238,
374,93,0.1561637669801712,
375,93,0.14999337494373322,
375,93,,0.14919224381446838
376,94,0.14350664615631104,
377,94,0.1601637452840805,
378,94,0.1774166077375412,
379,94,0.17320795357227325,
379,94,,0.14831463992595673
380,95,0.14521273970603943,
381,95,0.1577928215265274,
382,95,0.163969025015831,
383,95,0.1438416689634323,
383,95,,0.14686964452266693
384,96,0.1484912484884262,
385,96,0.15967997908592224,
386,96,0.18969029188156128,
387,96,0.17293791472911835,
387,96,,0.14858625829219818
388,97,0.148150235414505,
389,97,0.1513577699661255,
390,97,0.16319376230239868,
391,97,0.15224483609199524,
391,97,,0.15317177772521973
392,98,0.14949718117713928,
393,98,0.1472865343093872,
394,98,0.15284110605716705,
395,98,0.14498284459114075,
395,98,,0.15455497801303864
396,99,0.14799073338508606,
397,99,0.14425794780254364,
398,99,0.1540013551712036,
399,99,0.175253763794899,
399,99,,0.14859692752361298
400,100,0.14581836760044098,
401,100,0.1483527570962906,
402,100,0.14777551591396332,
403,100,0.14063364267349243,
403,100,,0.1483505368232727
404,101,0.14806172251701355,
405,101,0.14112649857997894,
406,101,0.15055646002292633,
407,101,0.14192764461040497,
407,101,,0.15021486580371857
408,102,0.14710406959056854,
409,102,0.1461338847875595,
410,102,0.14573505520820618,
411,102,0.14166569709777832,
411,102,,0.14086759090423584
412,103,0.13987229764461517,
413,103,0.140323668718338,
414,103,0.1359563171863556,
415,103,0.1376166194677353,
415,103,,0.14529484510421753
416,104,0.150178462266922,
417,104,0.14701208472251892,
418,104,0.13678261637687683,
419,104,0.1490713208913803,
419,104,,0.16386595368385315
420,105,0.16396619379520416,
421,105,0.14333811402320862,
422,105,0.13917212188243866,
423,105,0.15699732303619385,
423,105,,0.15709011256694794
424,106,0.1605764776468277,
425,106,0.14986272156238556,
426,106,0.13649706542491913,
427,106,0.13731779158115387,
427,106,,0.15525448322296143
428,107,0.1581011712551117,
429,107,0.1423986703157425,
430,107,0.13302390277385712,
431,107,0.1527450680732727,
431,107,,0.14914213120937347
432,108,0.14334267377853394,
433,108,0.13759906589984894,
434,108,0.14131809771060944,
435,108,0.13911588490009308,
435,108,,0.1370701789855957
436,109,0.1352171152830124,
437,109,0.14019301533699036,
438,109,0.13749141991138458,
439,109,0.1194130927324295,
439,109,,0.13951095938682556
440,110,0.13595102727413177,
441,110,0.14214065670967102,
442,110,0.13299383223056793,
443,110,0.13683176040649414,
443,110,,0.14585979282855988
444,111,0.1426352858543396,
445,111,0.13646134734153748,
446,111,0.13220669329166412,
447,111,0.12919782102108002,
447,111,,0.13490773737430573
448,112,0.1292998045682907,
449,112,0.133668914437294,
450,112,0.13372796773910522,
451,112,0.12564986944198608,
451,112,,0.13742193579673767
452,113,0.13521955907344818,
453,113,0.13187885284423828,
454,113,0.1372230350971222,
455,113,0.12927988171577454,
455,113,,0.13634048402309418
456,114,0.1322343498468399,
457,114,0.13392767310142517,
458,114,0.13003554940223694,
459,114,0.12600131332874298,
459,114,,0.13073280453681946
460,115,0.1287016123533249,
461,115,0.13066619634628296,
462,115,0.128847137093544,
463,115,0.12036585062742233,
463,115,,0.14005161821842194
464,116,0.13071319460868835,
465,116,0.13916607201099396,
466,116,0.13711224496364594,
467,116,0.13967370986938477,
467,116,,0.13694439828395844
468,117,0.13625748455524445,
469,117,0.1358332633972168,
470,117,0.1246999055147171,
471,117,0.13790982961654663,
471,117,,0.1385779082775116
472,118,0.14189490675926208,
473,118,0.13138443231582642,
474,118,0.12624891102313995,
475,118,0.14838653802871704,
475,118,,0.14544014632701874
476,119,0.141123428940773,
477,119,0.13011611998081207,
478,119,0.12291229516267776,
479,119,0.12552510201931,
479,119,,0.1373848170042038
480,120,0.13671457767486572,
481,120,0.13158251345157623,
482,120,0.12230503559112549,
483,120,0.14786076545715332,
483,120,,0.14170265197753906
484,121,0.13862204551696777,
485,121,0.12776020169258118,
486,121,0.12516340613365173,
487,121,0.12535300850868225,
487,121,,0.13011956214904785
488,122,0.1302294135093689,
489,122,0.12442552298307419,
490,122,0.12783682346343994,
491,122,0.11285430192947388,
491,122,,0.12285984307527542
492,123,0.12371445447206497,
493,123,0.12770992517471313,
494,123,0.12642857432365417,
495,123,0.1263207644224167,
495,123,,0.12204395234584808
496,124,0.12071279436349869,
497,124,0.12596145272254944,
498,124,0.12016423791646957,
499,124,0.12774977087974548,
499,124,,0.1290595978498459
500,125,0.12635593116283417,
501,125,0.12947067618370056,
502,125,0.12553256750106812,
503,125,0.12396113574504852,
503,125,,0.13305115699768066
504,126,0.12754230201244354,
505,126,0.13135190308094025,
506,126,0.12600767612457275,
507,126,0.12191585451364517,
507,126,,0.13021822273731232
508,127,0.12795206904411316,
509,127,0.12858723104000092,
510,127,0.12246114015579224,
511,127,0.12585708498954773,
511,127,,0.14456526935100555
512,128,0.1414918452501297,
513,128,0.13368448615074158,
514,128,0.12262451648712158,
515,128,0.11609131097793579,
515,128,,0.1311737596988678
516,129,0.13047708570957184,
517,129,0.13302475214004517,
518,129,0.12725293636322021,
519,129,0.11111441254615784,
519,129,,0.11865673214197159
520,130,0.11837483942508698,
521,130,0.12646415829658508,
522,130,0.1269448846578598,
523,130,0.10980266332626343,
523,130,,0.11914853006601334
524,131,0.11807001382112503,
525,131,0.1192500963807106,
526,131,0.12145523726940155,
527,131,0.1233091950416565,
527,131,,0.12916776537895203
528,132,0.12899716198444366,
529,132,0.13514962792396545,
530,132,0.12752145528793335,
531,132,0.11212357878684998,
531,132,,0.12243688851594925
532,133,0.12298877537250519,
533,133,0.12995491921901703,
534,133,0.11977875232696533,
535,133,0.12170656770467758,
535,133,,0.13673950731754303
536,134,0.1315613090991974,
537,134,0.15916407108306885,
538,134,0.16471920907497406,
539,134,0.14967910945415497,
539,134,,0.12149760127067566
540,135,0.11927040666341782,
541,135,0.11773810535669327,
542,135,0.12430662661790848,
543,135,0.12650832533836365,
543,135,,0.12471239268779755
544,136,0.1195029690861702,
545,136,0.11564034223556519,
546,136,0.11797890812158585,
547,136,0.11635353416204453,
547,136,,0.11707058548927307
548,137,0.11461729556322098,
549,137,0.11492057144641876,
550,137,0.11172308772802353,
551,137,0.10599977523088455,
551,137,,0.11743968725204468
552,138,0.11789842694997787,
553,138,0.11656264215707779,
554,138,0.11068370938301086,
555,138,0.10619368404150009,
555,138,,0.11362190544605255
556,139,0.10846617072820663,
557,139,0.11362142860889435,
558,139,0.10880883038043976,
559,139,0.11331049352884293,
559,139,,0.11157979816198349
560,140,0.10875046998262405,
561,140,0.11163487285375595,
562,140,0.11095202714204788,
563,140,0.11815284937620163,
563,140,,0.10981974005699158
564,141,0.10914052277803421,
565,141,0.10465146601200104,
566,141,0.10723307728767395,
567,141,0.11655312776565552,
567,141,,0.11399026215076447
568,142,0.10694706439971924,
569,142,0.10928776860237122,
570,142,0.10475286096334457,
571,142,0.10830529034137726,
571,142,,0.10634902864694595
572,143,0.1038283109664917,
573,143,0.10608723759651184,
574,143,0.10244223475456238,
575,143,0.10220120847225189,
575,143,,0.1095324456691742
576,144,0.10758166760206223,
577,144,0.10816066712141037,
578,144,0.1055157408118248,
579,144,0.10976150631904602,
579,144,,0.10962841659784317
580,145,0.10834096372127533,
581,145,0.10536222159862518,
582,145,0.10162387043237686,
583,145,0.09592628479003906,
583,145,,0.10249696671962738
584,146,0.10117541998624802,
585,146,0.10472381860017776,
586,146,0.10005634278059006,
587,146,0.10408466309309006,
587,146,,0.10333362221717834
588,147,0.10508657991886139,
589,147,0.09952973574399948,
590,147,0.10171352326869965,
591,147,0.09378068894147873,
591,147,,0.10167264193296432
592,148,0.10216820240020752,
593,148,0.10022293776273727,
594,148,0.09930174052715302,
595,148,0.10353174805641174,
595,148,,0.09962545335292816
596,149,0.0990191102027893,
597,149,0.10210172086954117,
598,149,0.09883006662130356,
599,149,0.1005302369594574,
599,149,,0.09901335090398788
600,150,0.09556765854358673,
601,150,0.09489636868238449,
602,150,0.09913203865289688,
603,150,0.09591566771268845,
603,150,,0.09754687547683716
604,151,0.10006598383188248,
605,151,0.09663388878107071,
606,151,0.09782889485359192,
607,151,0.09495975822210312,
607,151,,0.09740833938121796
608,152,0.09525769203901291,
609,152,0.09516642987728119,
610,152,0.10337919741868973,
611,152,0.08109498023986816,
611,152,,0.09476511180400848
612,153,0.09264077246189117,
613,153,0.09907152503728867,
614,153,0.09281578660011292,
615,153,0.10549689084291458,
615,153,,0.12055011093616486
616,154,0.11613000929355621,
617,154,0.10367042571306229,
618,154,0.09363506734371185,
619,154,0.10313636064529419,
619,154,,0.097184918820858
620,155,0.09878145158290863,
621,155,0.09147076308727264,
622,155,0.09463147073984146,
623,155,0.09297466278076172,
623,155,,0.09355860948562622
624,156,0.09194788336753845,
625,156,0.09464626014232635,
626,156,0.0922795981168747,
627,156,0.07474379986524582,
627,156,,0.09319862723350525
628,157,0.09233582764863968,
629,157,0.09113650768995285,
630,157,0.08676812797784805,
631,157,0.09732109308242798,
631,157,,0.09491056203842163
632,158,0.09367023408412933,
633,158,0.0928882285952568,
634,158,0.09302148222923279,
635,158,0.09186211228370667,
635,158,,0.0913875550031662
636,159,0.09083206206560135,
637,159,0.08973047137260437,
638,159,0.08666855841875076,
639,159,0.08587159961462021,
639,159,,0.09081478416919708
640,160,0.09371160715818405,
641,160,0.08823186159133911,
642,160,0.08564163744449615,
643,160,0.08937762677669525,
643,160,,0.12446898221969604
644,161,0.11917190998792648,
645,161,0.13991695642471313,
646,161,0.11613816767930984,
647,161,0.08319205045700073,
647,161,,0.0935087576508522
648,162,0.09385953098535538,
649,162,0.10137861222028732,
650,162,0.09786859899759293,
651,162,0.08898715674877167,
651,162,,0.09775558114051819
652,163,0.0986168161034584,
653,163,0.1242426335811615,
654,163,0.11576139181852341,
655,163,0.09767211973667145,
655,163,,0.0868176817893982
656,164,0.08620108664035797,
657,164,0.09672658890485764,
658,164,0.0961296558380127,
659,164,0.10051912069320679,
659,164,,0.08588550239801407
660,165,0.0831475779414177,
661,165,0.10052350163459778,
662,165,0.12579448521137238,
663,165,0.10248907655477524,
663,165,,0.09271083027124405
664,166,0.09105609357357025,
665,166,0.08348836749792099,
666,166,0.09197691082954407,
667,166,0.1054304838180542,
667,166,,0.08630361407995224
668,167,0.08843734860420227,
669,167,0.0834067091345787,
670,167,0.09010206162929535,
671,167,0.08106565475463867,
671,167,,0.08297571539878845
672,168,0.08280806243419647,
673,168,0.08693079650402069,
674,168,0.0825711116194725,
675,168,0.07529620826244354,
675,168,,0.08607400953769684
676,169,0.07996176928281784,
677,169,0.08378231525421143,
678,169,0.08144046366214752,
679,169,0.08933272957801819,
679,169,,0.08663151413202286
680,170,0.08534324169158936,
681,170,0.0814613625407219,
682,170,0.07633349299430847,
683,170,0.08644787967205048,
683,170,,0.09750077873468399
684,171,0.09277702867984772,
685,171,0.08522163331508636,
686,171,0.07203541696071625,
687,171,0.09813562035560608,
687,171,,0.08866634964942932
688,172,0.08936664462089539,
689,172,0.0824422612786293,
690,172,0.078260637819767,
691,172,0.08128510415554047,
691,172,,0.08743330836296082
692,173,0.08639229834079742,
693,173,0.07947396486997604,
694,173,0.07730208337306976,
695,173,0.0853496864438057,
695,173,,0.0864851251244545
696,174,0.08225677162408829,
697,174,0.0787339136004448,
698,174,0.07674466073513031,
699,174,0.10748986899852753,
699,174,,0.0901055783033371
700,175,0.09004278481006622,
701,175,0.07625072449445724,
702,175,0.0745839849114418,
703,175,0.08483345806598663,
703,175,,0.08041636645793915
704,176,0.08503551036119461,
705,176,0.06711312383413315,
706,176,0.08782295882701874,
707,176,0.1046602800488472,
707,176,,0.09418202191591263
708,177,0.09178876876831055,
709,177,0.0760323628783226,
710,177,0.07727982103824615,
711,177,0.09142421931028366,
711,177,,0.07737182080745697
712,178,0.07561595737934113,
713,178,0.07168341428041458,
714,178,0.07595343887805939,
715,178,0.08153346925973892,
715,178,,0.07366206496953964
716,179,0.07051515579223633,
717,179,0.07253818213939667,
718,179,0.0734216645359993,
719,179,0.07647326588630676,
719,179,,0.07446464896202087
720,180,0.07217845320701599,
721,180,0.07329390197992325,
722,180,0.07344302535057068,
723,180,0.0763908103108406,
723,180,,0.07165137678384781
724,181,0.07080194354057312,
725,181,0.06762827187776566,
726,181,0.06897082924842834,
727,181,0.07905374467372894,
727,181,,0.07208873331546783
728,182,0.07107547670602798,
729,182,0.0695277601480484,
730,182,0.06482930481433868,
731,182,0.06339112669229507,
731,182,,0.06972894817590714
732,183,0.06988511979579926,
733,183,0.06698320060968399,
734,183,0.06787728518247604,
735,183,0.06554855406284332,
735,183,,0.07429684698581696
736,184,0.07571519166231155,
737,184,0.07692862302064896,
738,184,0.07440294325351715,
739,184,0.06286557763814926,
739,184,,0.06587602198123932
740,185,0.06661196798086166,
741,185,0.07195591181516647,
742,185,0.07053883373737335,
743,185,0.07927530258893967,
743,185,,0.07006388157606125
744,186,0.0700182318687439,
745,186,0.07128898054361343,
746,186,0.07196340709924698,
747,186,0.06023096293210983,
747,186,,0.0769958570599556
748,187,0.07792367041110992,
749,187,0.07240795344114304,
750,187,0.07397320866584778,
751,187,0.06331387162208557,
751,187,,0.06417597830295563
752,188,0.06281531602144241,
753,188,0.06485757976770401,
754,188,0.06617902219295502,
755,188,0.060233935713768005,
755,188,,0.06804364174604416
756,189,0.0665554478764534,
757,189,0.06596100330352783,
758,189,0.06355178356170654,
759,189,0.06741196662187576,
759,189,,0.07164113223552704
760,190,0.06818951666355133,
761,190,0.056482285261154175,
762,190,0.07203477621078491,
763,190,0.0838591456413269,
763,190,,0.07174843549728394
764,191,0.07155339419841766,
765,191,0.05938424915075302,
766,191,0.06827748566865921,
767,191,0.09678275138139725,
767,191,,0.0814647376537323
768,192,0.07665306329727173,
769,192,0.06050751730799675,
770,192,0.0641278326511383,
771,192,0.067354716360569,
771,192,,0.061956409364938736
772,193,0.06465921550989151,
773,193,0.06041295826435089,
774,193,0.06593820452690125,
775,193,0.0662931278347969,
775,193,,0.059217482805252075
776,194,0.0565045066177845,
777,194,0.06366229802370071,
778,194,0.07166493684053421,
779,194,0.06106981262564659,
779,194,,0.06092903017997742
780,195,0.05757519602775574,
781,195,0.06591153144836426,
782,195,0.05751916766166687,
783,195,0.055203355848789215,
783,195,,0.058596692979335785
784,196,0.05737130716443062,
785,196,0.06753421574831009,
786,196,0.0607781782746315,
787,196,0.055949531495571136,
787,196,,0.0781964436173439
788,197,0.07149501144886017,
789,197,0.08695267140865326,
790,197,0.07419072091579437,
791,197,0.05804215744137764,
791,197,,0.06576884537935257
792,198,0.0689917653799057,
793,198,0.0825263112783432,
794,198,0.0824684202671051,
795,198,0.0555344820022583,
795,198,,0.06395214796066284
796,199,0.06318394839763641,
797,199,0.07409917563199997,
798,199,0.06706102937459946,
799,199,0.06187569722533226,
